%GrainID,O11,O12,O13,O21,O22,O23,O31,O32,O33,X,Y,Z,a,b,c,alpha,beta,gamma,DiffPos,DiffOme,DiffAngle,GrainRadius,Confidence,eFab11,eFab12,eFab13,eFab21,eFab22,eFab23,eFab31,eFab32,eFab33,eKen11,eKen12,eKen13,eKen21,eKen22,eKen23,eKen31,eKen32,eKen33,RMSErrorStrain,PhaseNr,Eul0,Eul1,Eul2,layer,num_spots,eqv_strain,strain/error,Confidence/R
48554.0,-0.53072,0.382306,-0.756424,0.333621,0.914668,0.22821,0.779123,-0.131243,-0.612978,133.394558,-416.498208,278.776603,3.596075,3.595043,3.595006,89.978247,90.0384,89.965825,91.370595,0.052294,0.04638,90.684735,1.0,-340.98156,-145.375319,49.174285,-145.375319,326.026486,172.437355,49.174285,172.437355,544.1361,221.872656,20.416263,-55.085717,20.416263,-87.146471,-17.055509,-55.085717,-17.055509,454.162854,456.245312,1.0,4.419377,2.230621,1.73768,0.0,144.0,473.32893840857884,1.0374439494702772,0.011027214227400014
50860.0,-0.286945,0.874491,0.391059,-0.441743,-0.483024,0.75601,0.850015,0.044185,0.524902,474.763359,-136.789876,484.867531,3.596315,3.593269,3.596606,89.97435,89.990281,89.974647,111.805536,0.065056,0.063359,82.15286,0.934783,-174.596978,399.644224,267.560746,399.644224,161.02782,-59.390684,267.560746,-59.390684,561.493764,219.857518,178.007861,-63.084473,178.007861,153.541619,41.706089,-63.084473,41.706089,509.002706,536.871326,1.0,2.664227,1.018197,1.518861,0.0,129.0,367.7391013556306,0.684966925120584,0.011378581342146822
48556.0,0.771004,-0.298138,0.562731,-0.230718,0.692845,0.683181,-0.593567,-0.656567,0.465401,429.313512,320.075135,527.819026,3.596052,3.594916,3.594717,90.014028,89.956308,89.96355,125.836483,0.058425,0.05999,80.295186,0.913043,444.68506,243.124741,-191.935097,243.124741,-297.911762,-237.313457,-191.935097,-237.313457,260.330378,37.26068,56.873476,185.738788,56.873476,-340.408117,47.257062,185.738788,47.257062,570.463938,609.329216,1.0,2.45257,1.086709,3.876639,0.0,126.0,811.3499289679269,1.3315460799567618,0.011371080203986327
50298.0,-0.140453,0.316732,0.938059,-0.768628,0.56233,-0.304953,-0.624087,-0.76385,0.164468,323.215718,-257.460254,268.360386,3.598164,3.595842,3.592034,90.030871,89.98669,90.00524,60.210376,0.050213,0.043574,119.884635,1.0,-799.637588,192.551743,5.632878,192.551743,776.099188,271.985275,5.632878,271.985275,529.728458,-26.345011,103.568954,-19.235109,103.568954,262.036255,100.662841,-19.235109,100.662841,677.907652,196.240511,1.0,1.256483,1.405578,3.826631,0.0,140.0,626.0706328277652,3.1903230868970023,0.008341352501094072
49146.0,0.325924,0.016472,0.945252,-0.249595,0.965873,0.069229,-0.911853,-0.258493,0.318913,303.368954,-392.155887,411.824181,3.594613,3.597461,3.593316,90.054344,90.061723,90.003272,129.146492,0.070039,0.066453,85.448945,0.956522,-704.561403,-338.91841,412.651671,-338.91841,670.861812,-242.929929,412.651671,-242.929929,358.185625,-451.799464,-151.268067,-15.374762,-151.268067,-32.978696,-63.603634,-15.374762,-63.603634,531.363036,518.750924,1.0,1.643904,1.246214,4.436155,0.0,132.0,866.3852140009195,1.6701371967116139,0.01119407618198212
50490.0,-0.327022,0.763765,0.556525,-0.89417,-0.440647,0.079309,0.305805,-0.471692,0.827037,-419.032357,419.472504,251.636339,3.594933,3.592402,3.595975,90.042252,89.923974,90.06465,200.797957,0.065004,0.076622,88.940963,1.0,-540.627612,273.770002,-33.831357,273.770002,-595.067898,-615.220105,-33.831357,-615.220105,880.920837,-231.608533,152.744149,-128.404595,152.744149,135.859481,54.831689,-128.404595,54.831689,247.955526,915.482768,1.0,1.712351,0.596981,2.566403,0.0,142.0,470.00930580492934,0.513400494508193,0.011243413229065217
49341.0,-0.167331,0.599629,-0.782589,0.516035,0.729632,0.448716,0.840064,-0.328759,-0.43152,341.426113,478.307162,359.863454,3.59639,3.593606,3.596258,90.113473,90.014115,89.999539,151.852188,0.074356,0.071912,74.188867,0.930556,1053.418566,31.811105,216.362683,31.811105,-664.142093,633.712288,216.362683,633.712288,174.625982,-23.435384,-155.272218,180.849381,-155.272218,-56.951956,71.359855,180.849381,71.359855,542.742153,807.045037,1.0,4.191778,2.016973,1.943824,0.0,134.0,622.1638337953425,0.770915878633106,0.012543067951152294
48960.0,0.529127,0.831754,-0.167957,-0.338215,0.388261,0.857242,0.778226,-0.396785,0.486751,54.48526,133.857407,415.509473,3.595627,3.592843,3.593818,89.967433,89.98038,90.049068,131.208111,0.078209,0.072493,61.535775,0.878378,-790.266012,126.311913,264.93997,126.311913,-37.61381,-234.409565,264.93997,-234.409565,289.971147,-129.250154,-58.784085,403.293585,-58.784085,-220.987216,-158.795249,403.293585,-158.795249,318.886836,621.863175,1.0,3.335068,1.06243,2.042299,0.0,130.0,627.5676320358499,1.0091731706670843,0.014274265660910258
48563.0,-0.633766,0.10481,-0.766391,0.389652,0.899149,-0.199256,0.668216,-0.424908,-0.610689,464.536329,-404.495404,304.059214,3.590669,3.594751,3.594423,89.994097,90.103754,90.014271,156.841112,0.097431,0.079509,72.511051,0.89726,-1377.60564,451.96622,523.346496,451.96622,-138.318299,-49.623193,523.346496,-49.623193,296.713899,-735.750123,244.953192,130.992407,244.953192,53.929499,126.913067,130.992407,126.913067,481.90323,1065.854578,1.0,4.96675,2.227727,2.137184,0.0,131.0,1102.1200282199868,1.0340247637609592,0.012374113843695356
50420.0,0.432248,0.24093,-0.868973,0.764133,0.413815,0.494832,0.478814,-0.877901,-0.005231,453.788816,448.081578,375.868239,3.597417,3.597244,3.594292,90.003156,90.034513,89.986181,99.773254,0.057193,0.053263,81.695572,1.0,348.424232,555.04495,79.417035,555.04495,360.47108,-95.547756,79.417035,-95.547756,607.248234,-139.077436,-22.661766,93.763021,-22.661766,39.42028,15.4934,93.763021,15.4934,615.659049,466.200789,1.0,4.19474,1.576028,2.642282,0.0,138.0,688.4247864107142,1.4766701443971906,0.012240565498458105
48565.0,-0.637139,-0.732268,0.240494,0.3935,-0.040749,0.918421,-0.662731,0.679796,0.31411,411.709058,-403.724523,214.607054,3.59585,3.598701,3.595318,89.926259,90.052631,89.976016,160.376265,0.07774,0.075324,73.301682,0.964789,834.640775,-278.164801,-272.587148,-278.164801,-201.927118,614.148685,-272.587148,614.148685,937.292611,272.402974,121.401239,146.552187,121.401239,-455.776586,-101.471499,146.552187,-101.471499,662.213955,658.702701,1.0,2.885487,1.251277,5.510498,0.0,137.0,1000.4672224658929,1.5188448763714615,0.01316189442965306
