4.39961561,0.29669536,-0.16811726
4.78222996,2.46944853,0.80326700
4.86098665,1.39249462,-0.88660853
5.02183165,0.38563310,-0.55271605
5.71666366,2.98192874,-0.83407187
4.36384461,2.14220067,-0.19011681
2.01612821,0.90614861,-2.92652196
0.88318540,1.39256907,0.19817362
5.23006063,0.49877538,-0.11678893
4.95457207,2.62703910,-1.00459216
4.67852026,2.53176652,-0.57581364
2.59468604,2.94494892,2.85995190
0.05328346,2.40034198,-2.91444185
