GrainID,O11,O12,O13,O21,O22,O23,O31,O32,O33,X,Y,Z,a,b,c,alpha,beta,gamma,DiffPos,DiffOme,DiffAngle,GrainRadius,Confidence,eFab11,eFab12,eFab13,eFab21,eFab22,eFab23,eFab31,eFab32,eFab33,eKen11,eKen12,eKen13,eKen21,eKen22,eKen23,eKen31,eKen32,eKen33,RMSErrorStrain,PhaseNr,Eul0,Eul1,Eul2
29434.0,0.188478,0.259829,-0.947082,0.158851,0.943601,0.290487,0.969145,-0.205196,0.136574,-32.685983,177.265045,-49.640785,3.595623,3.595651,3.594164,89.98575,90.005078,89.99198,172.939134,0.076164,0.087182,56.655339,0.82199,77.28403,31.369254,135.144096,31.369254,537.183241,39.312891,135.144096,39.312891,425.521003,412.594529,191.940565,144.624213,191.940565,7.866927,45.093007,144.624213,45.093007,640.236548,870.955166,1.0,4.414781,1.433794,1.779444
26261.0,0.298178,0.771781,0.561645,-0.693028,-0.229565,0.683383,0.656356,-0.593005,0.466414,415.633747,312.463163,135.065341,3.594518,3.595117,3.590169,90.012093,89.996668,90.027027,144.53541,0.067136,0.064671,76.238313,0.945652,-300.79105,-399.146543,-459.203738,-399.146543,-453.922441,-366.651422,-459.203738,-366.651422,227.142349,171.205014,28.709233,-25.696853,28.709233,64.32202,40.691056,-25.696853,40.691056,405.006376,714.004765,1.0,2.453664,1.085564,2.305531
26955.0,-0.063348,-0.624401,-0.778531,0.913116,0.278552,-0.297705,0.402749,-0.729748,0.552504,200.309187,434.730443,42.101604,3.592979,3.594056,3.597869,90.007602,89.983228,90.019609,173.127464,0.107508,0.094807,66.562253,0.921466,621.634337,264.550706,-479.331377,264.550706,-268.138723,-158.340052,-479.331377,-158.340052,537.822414,492.652619,111.201448,-56.191849,111.201448,463.596477,88.727587,-56.191849,88.727587,303.636846,778.003404,1.0,5.077626,0.985431,2.637291
23512.0,-0.871947,-0.272196,-0.406962,0.367312,0.185895,-0.911331,0.323712,-0.944115,-0.062109,376.846142,-367.666591,107.18317,3.595061,3.59382,3.596046,89.997649,90.029196,90.041713,107.611922,0.064059,0.061009,87.237273,0.984043,-6.678793,53.841941,-321.335615,53.841941,652.695689,278.845224,-321.335615,278.845224,251.492131,168.67367,153.127067,-40.987159,153.127067,287.679175,153.881461,-40.987159,153.881461,547.914267,785.278949,1.0,5.863198,1.632946,2.81128
23513.0,-0.422489,0.623467,-0.657869,0.206176,0.77291,0.600085,0.882607,0.117892,-0.45509,29.159759,100.986152,-36.561578,3.595056,3.596002,3.595754,90.015034,90.008407,90.020086,113.89466,0.067997,0.068345,76.20046,0.973404,667.342796,131.10567,65.656071,131.10567,353.066335,-148.029535,65.656071,-148.029535,402.119566,539.427649,119.006057,103.872752,119.006057,259.238082,47.708773,103.872752,47.708773,298.927596,1114.136642,1.0,3.972894,2.043269,1.43801
23515.0,0.58225,0.643138,-0.497351,-0.162331,0.691388,0.704011,0.796639,-0.329175,0.506962,290.428551,395.173485,-48.952613,3.595976,3.588306,3.593247,90.076283,90.059833,90.002468,192.640198,0.08874,0.08128,60.379853,0.875676,217.710035,-1018.813546,363.334137,-1018.813546,-1341.873652,-127.419274,363.334137,-127.419274,-37.611499,194.873093,-166.895926,-175.887479,-166.895926,189.562533,-5.694505,-175.887479,-5.694505,501.564936,677.551356,1.0,3.756637,1.03914,1.962634
28726.0,-0.381932,0.530636,0.756673,-0.914721,-0.333949,-0.227517,0.131962,-0.77904,0.61293,102.594802,-426.632979,-123.183781,3.596904,3.594104,3.594634,90.022943,90.044366,89.963799,113.86924,0.060042,0.058586,87.240062,0.984293,189.804659,442.840971,250.224544,442.840971,717.181705,331.106383,250.224544,331.106383,189.224753,342.350951,79.887886,18.194817,79.887886,104.530517,17.456628,18.194817,17.456628,441.67027,569.268516,1.0,1.278715,0.911033,2.973795
31074.0,-0.172306,-0.913754,0.367919,-0.117252,0.389875,0.913373,-0.97804,0.11424,-0.174317,-154.767192,430.827616,-10.224278,3.596073,3.597454,3.596559,89.933663,90.004082,90.020259,105.952828,0.072936,0.066204,127.300291,1.0,502.484686,-491.647999,-74.92483,-491.647999,1212.324672,117.5295,-74.92483,117.5295,617.866415,253.349896,41.752516,28.611573,41.752516,359.566535,91.024975,28.611573,91.024975,574.773635,508.596369,1.0,2.758663,1.746008,4.828667
23530.0,0.498441,0.502522,-0.706419,-0.133697,0.849667,0.510089,0.856552,-0.159803,0.490695,372.406736,142.425529,97.529173,3.594397,3.593907,3.594986,89.998241,89.955476,90.022771,99.754498,0.06118,0.057649,77.226659,0.973118,-198.56376,-57.779564,-250.316617,-57.779564,88.025726,60.097802,-250.316617,60.097802,552.643479,36.586202,-112.655904,38.48249,-112.655904,246.35785,96.530613,38.48249,96.530613,513.419931,522.367393,1.0,4.086999,1.057909,1.755241
23826.0,0.854919,0.454725,-0.249678,-0.368151,0.870907,0.325555,0.365485,-0.186404,0.911962,-261.5541,-283.055966,-30.838528,3.593323,3.596067,3.595573,90.030552,89.961904,90.072822,109.045181,0.075847,0.067516,81.920807,0.98895,-539.546674,26.727291,-106.097097,26.727291,661.106795,-451.494127,-106.097097,-451.494127,785.284866,189.329456,73.028449,-37.791718,73.028449,490.076705,-133.170905,-37.791718,-133.170905,570.165852,501.348875,1.0,3.795842,0.422755,2.042426
