GrainID,O11,O12,O13,O21,O22,O23,O31,O32,O33,X,Y,Z,a,b,c,alpha,beta,gamma,DiffPos,DiffOme,DiffAngle,GrainRadius,Confidence,eFab11,eFab12,eFab13,eFab21,eFab22,eFab23,eFab31,eFab32,eFab33,eKen11,eKen12,eKen13,eKen21,eKen22,eKen23,eKen31,eKen32,eKen33,RMSErrorStrain,PhaseNr,Eul0,Eul1,Eul2
27141.0,0.131235,0.387881,-0.912319,0.562619,0.728574,0.390692,0.816234,-0.56456,-0.122615,-141.807017,380.337349,3.5167,3.596502,3.593827,3.591396,90.039884,90.035922,90.059687,135.119001,0.06607,0.067289,77.669333,0.994536,-302.061026,455.791308,-46.495696,455.791308,-651.823711,258.880992,-46.495696,258.880992,960.019926,-193.901177,156.655279,190.055888,156.655279,-38.465936,-64.099774,190.055888,-64.099774,1220.555327,965.044591,1.0,4.307777,1.69372,2.175906
23001.0,0.721466,-0.027099,0.691919,-0.22058,0.938186,0.266743,-0.656377,-0.345069,0.670892,-290.082108,358.947863,67.322768,3.598183,3.594819,3.595257,89.991879,90.048672,90.028159,96.450944,0.063849,0.058429,106.619519,0.988889,383.373725,-265.774894,-360.505243,-265.774894,497.269009,465.457243,-360.505243,465.457243,943.878291,284.535679,71.838383,51.208163,71.838383,179.94321,57.415357,51.208163,57.415357,780.730337,336.025661,1.0,1.938751,0.835386,4.228379
28840.0,-0.561938,-0.234539,0.793232,-0.736673,0.578051,-0.350955,-0.376216,-0.781568,-0.497608,96.271673,503.89821,-177.269554,3.594984,3.597737,3.594427,89.906735,90.007894,90.02319,132.387987,0.070458,0.070686,73.335837,0.983871,-48.96796,437.560424,-314.080442,437.560424,344.084222,-490.296731,-314.080442,-490.296731,1219.271549,132.176329,47.472959,167.266029,47.472959,95.881913,-216.715368,167.266029,-216.715368,1041.998204,609.350305,1.0,1.154249,2.091635,3.590218
23278.0,0.909857,0.414871,0.00651,-0.393275,0.85728,0.332274,0.13227,-0.304882,0.94316,-306.904366,483.909398,101.506643,3.591974,3.592936,3.59668,90.040187,89.926812,89.980056,142.316368,0.062234,0.067848,76.66509,0.972826,-353.325546,346.902452,347.150594,346.902452,-679.207729,-75.469009,347.150594,-75.469009,1000.516135,6.751004,193.129427,61.128353,193.129427,97.952582,113.428602,61.128353,113.428602,883.1753,635.220605,1.0,3.122002,0.338782,2.732259
23290.0,0.886923,0.010037,0.461808,-0.386711,0.56292,0.730462,-0.25263,-0.82645,0.503148,-232.690521,-228.341136,61.558397,3.595457,3.595896,3.59371,90.065728,89.983396,89.999332,107.012928,0.051127,0.054863,88.378001,0.962162,443.118454,-245.683957,145.557706,-245.683957,-344.132648,-105.085187,145.557706,-105.085187,836.013177,363.784931,130.015292,-27.543371,130.015292,54.411327,-195.287149,-27.543371,-195.287149,968.973677,433.488214,1.0,2.577823,1.043558,3.438253
23418.0,0.621401,0.730732,-0.282651,-0.285722,0.547265,0.786679,0.729536,-0.408083,0.548858,-138.107024,210.105676,151.480984,3.595906,3.594945,3.592869,90.01643,89.929616,90.025707,106.711483,0.069325,0.064182,87.194727,0.989418,-12.853848,341.493067,156.565432,341.493067,-374.685614,-161.404099,156.565432,-161.404099,948.457882,125.956238,-61.245771,118.788569,-61.245771,-92.281961,-119.978148,118.788569,-119.978148,1091.187703,469.167664,1.0,3.486526,0.989799,2.080808
29300.0,0.783969,-0.16009,-0.599803,0.618051,0.110451,0.77834,-0.058356,-0.980904,0.185534,-49.072663,-217.453126,174.388083,3.592134,3.598572,3.593301,90.051135,90.013443,90.010982,154.24925,0.084824,0.090587,73.630161,0.929348,-280.096565,-124.863666,47.182746,-124.863666,-475.529848,235.456998,47.182746,235.456998,1397.268084,156.045814,-113.424399,50.671699,-113.424399,-132.524882,-433.153675,50.671699,-433.153675,1138.035358,981.357105,1.0,3.79816,1.384181,3.201014
23019.0,-0.723643,0.095126,-0.683587,0.328579,0.918493,-0.220017,0.60694,-0.383826,-0.695917,-189.499186,437.494482,120.641386,3.599035,3.595815,3.594556,89.964881,90.01762,89.975392,109.68743,0.059202,0.056376,92.806218,0.978723,616.449551,-590.877191,-441.477597,-590.877191,640.731387,103.539406,-441.477597,103.539406,886.854678,365.29845,-99.551828,-123.467807,-99.551828,84.940413,-5.565077,-123.467807,-5.565077,999.51544,401.95086,1.0,5.023775,2.340493,2.134695
27059.0,0.142601,0.316204,-0.937913,0.769327,0.560786,0.30603,0.622736,-0.765202,-0.163296,382.507863,-238.807452,-126.899094,3.596069,3.597233,3.59214,90.007463,90.051663,90.052904,75.861535,0.069262,0.057656,112.875223,1.0,-208.225501,555.603593,-55.847151,555.603593,-30.979782,17.898157,-55.847151,17.898157,1279.399203,111.157363,148.27304,-2.124609,148.27304,238.435272,95.547218,-2.124609,95.547218,1306.612843,437.399829,1.0,4.396992,1.734826,2.458482
27536.0,0.320412,-0.692754,-0.646086,0.940134,0.316161,0.127241,0.116121,-0.648177,0.752584,-155.138953,191.520568,-96.752614,3.594338,3.597278,3.59618,90.042307,90.051204,89.971743,136.567287,0.074807,0.068846,69.744727,0.920213,473.043401,4.46631,10.642932,4.46631,221.224889,-639.821013,10.642932,-639.821013,1001.021806,60.746551,110.500774,40.035336,110.500774,105.444031,-202.508694,40.035336,-202.508694,1225.725045,574.706887,1.0,4.517936,0.718819,2.964324
