GrainID,O11,O12,O13,O21,O22,O23,O31,O32,O33,X,Y,Z,a,b,c,alpha,beta,gamma,DiffPos,DiffOme,DiffAngle,GrainRadius,Confidence,eFab11,eFab12,eFab13,eFab21,eFab22,eFab23,eFab31,eFab32,eFab33,eKen11,eKen12,eKen13,eKen21,eKen22,eKen23,eKen31,eKen32,eKen33,RMSErrorStrain,PhaseNr,Eul0,Eul1,Eul2
27760.0,-0.323918,0.579027,0.748201,-0.940741,-0.281063,-0.189762,0.100415,-0.765331,0.635756,355.439981,411.710257,189.388088,3.596777,3.596455,3.596509,90.021231,90.058376,90.006264,151.60376,0.068725,0.071097,61.974861,0.867725,835.755872,436.797599,92.128862,436.797599,559.458575,272.612513,92.128862,272.612513,841.640534,205.556769,-64.240602,-126.00405,-64.240602,74.91304,251.280215,-126.00405,251.280215,983.244287,808.678526,1.0,1.32241,0.881809,3.011134
23006.0,0.934709,0.342132,-0.096253,-0.316692,0.924675,0.211384,0.161324,-0.1671,0.972652,133.236455,-94.250744,-7.69311,3.591887,3.595002,3.598892,89.991828,89.983014,90.030779,146.309537,0.070892,0.079015,78.817962,0.873684,-643.703413,64.240891,-47.653476,64.240891,433.41588,233.62153,-47.653476,233.62153,1345.856,-207.486777,64.776723,3.526097,64.776723,-113.835335,126.284454,3.526097,126.284454,1553.945732,678.643147,1.0,3.568882,0.234408,2.373782
27752.0,-0.195002,0.262794,0.944941,-0.622189,0.711623,-0.326304,-0.758192,-0.651562,0.02474,60.01038,-23.263881,-140.002083,3.596521,3.596567,3.595035,89.997033,90.015887,89.870197,161.707001,0.083412,0.082267,69.139172,0.851064,308.822433,-125.155984,-9.8071,-125.155984,-381.355999,-182.176956,-9.8071,-182.176956,1857.410526,199.099222,363.59981,427.407675,363.59981,132.944747,-44.683249,427.407675,-44.683249,1225.771274,793.11782,1.0,1.238299,1.546054,4.002485
24639.0,0.39731,0.450358,-0.799576,-0.4354,0.859496,0.267756,0.807819,0.241753,0.537573,295.67235,431.23227,-32.63671,3.597745,3.597296,3.594206,89.99765,89.94049,89.981715,153.965227,0.094109,0.0949,62.711348,0.788043,126.957113,410.416124,259.183519,410.416124,675.561158,-71.866805,259.183519,-71.866805,1296.913345,-289.251934,157.251667,146.534733,157.251667,288.849503,-4.727253,146.534733,-4.727253,1241.527318,1011.223357,1.0,4.389254,1.003241,1.280012
25405.0,-0.258754,-0.761608,0.594137,0.724128,0.254134,0.641135,-0.639285,0.596128,0.485744,-322.251812,-77.853392,-4.47449,3.595027,3.596122,3.595804,89.965007,90.030591,90.034902,110.996497,0.055492,0.061263,80.903333,0.972222,251.939546,37.779117,-46.998311,37.779117,161.411981,201.624897,-46.998311,201.624897,1047.477024,309.237113,-100.934068,14.739323,-100.934068,215.022148,87.52727,14.739323,87.52727,1054.484657,626.533871,1.0,2.394223,1.063582,5.462868
28293.0,-0.474284,0.635809,0.608935,-0.8661,-0.461015,-0.193224,0.157875,-0.619042,0.769326,-165.854177,-116.067867,-184.16051,3.594969,3.593813,3.598467,90.037262,90.036526,90.020041,121.13376,0.064811,0.062409,70.87205,0.902174,566.186142,308.044259,562.980148,308.044259,-39.387791,-19.103142,562.980148,-19.103142,1016.683169,-357.030115,65.731507,334.694235,65.731507,195.841348,33.419271,334.694235,33.419271,1159.362385,586.02028,1.0,1.263531,0.69301,2.891885
24401.0,0.331044,-0.818799,0.469018,-0.292092,0.383713,0.87604,-0.897269,-0.427005,-0.112139,129.922967,449.914396,151.052499,3.598575,3.593206,3.587854,90.016711,89.940851,89.90552,194.286138,0.083513,0.092333,66.916341,0.852459,-532.410891,-296.304712,-95.912972,-296.304712,-1756.286152,27.563968,-95.912972,27.563968,1712.227982,-226.001506,-116.239778,-70.317092,-116.239778,-188.596038,-41.347019,-70.317092,-41.347019,1292.932075,778.877529,1.0,2.65004,1.683171,4.268212
23381.0,0.738009,0.649705,0.182281,-0.353037,0.141548,0.92484,0.575071,-0.746892,0.333834,378.892793,69.812808,147.430898,3.595592,3.59802,3.59361,90.026711,89.988284,89.999283,112.006504,0.058658,0.060871,78.23636,0.989362,715.873936,-114.65956,-345.399781,-114.65956,-116.010111,-47.018405,-345.399781,-47.018405,936.347039,179.07301,81.033246,-212.200581,81.033246,-9.228625,195.419263,-212.200581,195.419263,1302.219023,478.463372,1.0,2.946993,1.230428,2.485444
26263.0,0.11098,0.519181,0.847428,-0.517146,0.758326,-0.396865,-0.848672,-0.3942,0.352651,395.858467,-357.838473,154.407978,3.596686,3.593609,3.590756,89.922162,90.108485,89.930976,192.277301,0.1012,0.103822,62.376371,0.905556,-151.67959,859.668779,-68.250079,859.668779,-1249.772138,362.032686,-68.250079,362.032686,1217.536388,-114.491406,293.584466,169.167779,293.584466,173.221705,342.275712,169.167779,342.275712,1329.176923,887.862039,1.0,1.132815,1.210393,4.27755
23049.0,-0.863315,0.271868,-0.425176,0.405432,0.875317,-0.263524,0.300521,-0.399884,-0.865899,-157.163325,-216.089815,182.435837,3.593128,3.5931,3.596792,89.985477,89.99373,90.010941,159.22074,0.057539,0.070896,69.447018,0.826087,24.585658,120.761568,361.056496,120.761568,-287.965622,119.536915,361.056496,119.536915,630.548652,-120.565608,-109.803098,330.724461,-109.803098,50.611893,10.570506,330.724461,10.570506,1011.803504,724.549997,1.0,5.267239,2.61774,2.49712
27046.0,0.175731,-0.648612,-0.740555,0.916128,-0.167589,0.364176,-0.360318,-0.74244,0.564761,282.389475,39.517661,-174.781459,3.594729,3.596325,3.595446,90.03597,90.064275,89.938823,137.939239,0.066215,0.06887,73.769553,0.94709,249.4007,41.378356,-77.505519,41.378356,-231.369531,-336.059641,-77.505519,-336.059641,1316.07574,-60.077945,-58.383349,43.75238,-58.383349,-93.22085,129.348248,43.75238,129.348248,1303.28072,586.944861,1.0,4.255354,0.970653,3.593424
28015.0,0.475396,-0.56974,-0.670369,0.862036,0.45389,0.225562,0.175762,-0.685113,0.706914,330.620511,499.900531,116.824982,3.596987,3.596181,3.59712,90.05123,89.945761,90.024471,107.885148,0.054159,0.057975,106.444299,0.994652,274.4287,81.621682,63.583232,81.621682,739.768505,417.72089,63.583232,417.72089,1374.409041,126.052249,-95.210881,-78.083939,-95.210881,108.85455,38.222515,-78.083939,38.222515,1229.916132,925.162085,1.0,4.387815,0.785671,2.890464
