0,0
0.000107941,18.6042
0.00020598,18.6042
0.00030397,49.4386
0.000402009,49.4386
0.000500039,49.4386
0.000598078,86.9539
0.000696107,86.9539
0.000794147,122.975
0.000892176,122.975
0.000990215,122.975
0.001088245,165.734
0.001186284,165.734
0.001284313,206.088
0.001382352,206.088
0.001480382,240.31
0.001578421,240.31
0.00167645,240.31
0.00177449,267.658
0.001872519,267.658
0.001970558,284.925
0.002068588,284.925
0.002166617,284.925
0.002264656,292.814
0.002362686,292.814
0.002460725,299.259
0.002558754,299.259
0.002656794,299.259
0.002754823,304.271
0.002852862,304.271
0.002950892,308.37
0.003048931,308.37
0.00314696,312.659
0.003245,312.659
0.003343029,312.659
0.003441068,316.976
0.003539098,316.976
0.003637137,320.2
0.003735166,320.2
0.003833205,320.2
0.003931235,324.941
0.004029274,324.941
0.004127303,328.239
0.004225343,328.239
0.004303745,331.602
0.004421411,331.602
0.004519441,331.602
0.00461748,334.731
0.004715509,334.731
0.004813549,337.233
0.004911578,337.233
0.005009617,337.233
0.005107647,340.783
0.005195823,340.783
0.005293862,344.679
0.005391892,344.679
0.005489931,347.894
0.00558796,347.894
0.005686,347.894
0.005784029,350.721
0.005882068,350.721
0.005980098,353.741
0.006078137,353.741
0.006176166,353.741
0.006274196,357.465
0.006372235,357.465
0.006470264,360.26
0.006568303,360.26
0.006666333,360.26
0.006764372,363.521
0.006862401,363.521
0.006960441,365.232
0.00705847,365.232
0.007156509,365.232
0.007254539,368.268
0.007342803,368.268
0.007450607,371.188
0.007548647,371.188
0.007646676,371.188
0.007744715,372.867
0.007842745,372.867
0.007940784,375.631
0.008038813,375.631
0.008136852,375.631
0.008234882,379.133
0.008332921,379.133
0.00843095,382.56
0.00852899,382.56
0.008627019,382.56
0.008725058,384.573
0.008823088,384.573
0.008921127,387.506
0.009019156,387.506
0.009117192,387.506
0.009215226,389.294
0.00931326,389.294
0.009411294,389.294
0.009509328,392.043
0.009607362,392.043
0.009705397,394.19
0.009803431,394.19
0.009901465,394.19
0.009999499,396.673
0.010097533,396.673
0.010195567,399.381
0.010293601,399.381
0.010362238,399.381
0.01048967,400.978
0.010587704,400.978
0.010685739,403.625
0.010783772,403.625
0.010881806,403.625
0.010979841,405.522
0.011077872,405.522
0.011175911,408.223
0.011273941,408.223
0.01137198,408.223
0.011470009,409.813
0.011568049,409.813
0.011666078,413.054
0.011764117,413.054
0.011862147,413.054
0.011960186,416.061
0.012058215,416.061
0.012156254,417.372
0.012254284,417.372
0.012352323,417.372
0.012450352,419.781
0.012548392,419.781
0.012646421,421.749
0.01274446,421.749
0.01284249,421.749
0.012940529,423.743
0.013038558,423.743
0.013136598,425.734
0.013234627,425.734
0.013332656,425.734
0.013401294,427.928
0.013528813,427.928
0.013626764,429.768
0.013724794,429.768
0.013822833,429.768
0.013920862,431.443
0.01401899,431.443
0.014117019,433.456
0.01421497,433.456
0.014313088,434.548
0.014411127,434.548
0.014509156,434.548
0.014607107,436.69
0.014705225,436.69
0.014803264,438.863
0.014901294,438.863
0.014999333,438.863
0.015097362,440.909
0.015195401,440.909
0.015293431,442.483
0.01539147,442.483
0.0154895,442.483
0.015587529,444.461
0.015685568,444.461
0.015783598,446.436
0.015881637,446.436
0.015979666,448.344
0.016077705,448.344
0.016175735,448.344
0.016273774,450.127
0.016371803,450.127
0.016469843,452.331
0.016567872,452.331
0.016665911,452.331
0.016763941,454.888
0.01686198,454.888
0.016960009,457.146
0.017058049,457.146
0.017156078,457.146
0.017254117,458.235
0.017352147,458.235
0.017450186,460.351
0.017548215,460.351
0.017646254,462.503
0.017744284,462.503
0.017842323,462.503
0.017940352,464.331
0.018038392,464.331
0.018136421,466.465
0.01823446,466.465
0.01833249,466.465
0.018430529,469.189
0.018528558,469.189
0.018626598,471.36
0.018724627,471.36
0.018822666,473.102
0.018920696,473.102
0.019018735,473.102
0.019116764,474.73
0.019214794,474.73
0.019312833,477.816
0.019410862,477.816
0.019508901,477.816
0.019606931,479.795
0.01970497,479.795
0.019803,482.586
0.019901078,482.586
0.019999117,484.074
0.020097058,484.074
0.020195098,484.074
0.020293137,486.891
0.020391176,486.891
0.020489215,488.882
0.020587254,488.882
0.020685294,488.882
0.020783333,490.846
0.020881372,490.846
0.020979411,492.297
0.02107745,492.297
0.02117549,495.274
0.021273529,495.274
0.021371568,495.274
0.021459705,496.864
0.021557745,496.864
0.021655784,498.758
0.021753823,498.758
0.021851862,498.758
0.021949901,501.043
0.022047941,501.043
0.02214598,503.996
0.022244019,503.996
0.022342058,503.996
0.022440098,506.886
0.022538137,506.886
0.022636176,509.883
0.022734215,509.883
0.022832254,509.883
0.022930196,512.097
0.023028235,512.097
0.023126274,514.235
0.023224313,514.235
