O11,O12,O13,O21,O22,O23,O31,O32,O33,X,Y,Z,GrainRadius,Eul0,Eul1,Eul2,eKen11,eKen12,eKen13,eKen21,eKen22,eKen23,eKen31,eKen32,eKen33
0.326878,-0.50978,0.795786,-0.724888,0.405028,0.557217,-0.606373,-0.758997,-0.237139,293.796267,173.360168,476.669551,86.553633,2.181663,1.810216,3.815671,-493.021716,34.833359,-87.955082,34.833359,-420.25296,-39.294597,-87.955082,-39.294597,1049.486581
-0.291741,0.527502,0.79789,-0.955671,-0.195421,-0.220235,0.03975,-0.826772,0.561131,-114.082197,-394.169316,427.82927,79.504899,1.30148,0.975045,3.093551,-68.579939,242.49682,7.098751,242.49682,-245.303381,-7.358331,7.098751,-7.358331,1168.07813
0.782298,-0.57282,-0.244718,0.55219,0.45592,0.698013,-0.288264,-0.681185,0.672971,92.530075,405.398496,328.038923,103.26903,3.478795,0.832578,3.541921,-66.541213,-21.709047,-130.105427,-21.709047,-63.646408,97.935633,-130.105427,97.935633,964.452196
-0.371812,0.232556,0.898706,-0.861971,0.272906,-0.427234,-0.344619,-0.933509,0.098987,602.898779,-372.698933,265.24171,93.745464,1.127032,1.471647,3.495238,-363.698603,119.322483,-130.538912,119.322483,-250.042246,-109.770951,-130.538912,-109.770951,819.231591
0.301455,-0.762362,0.57265,0.728029,0.571869,0.378073,-0.61571,0.302934,0.727415,524.550727,-206.991735,213.115,76.397067,2.15432,0.756249,5.169623,-58.454428,-1.288128,37.710426,-1.288128,-284.671264,8.533707,37.710426,8.533707,1009.171194
-0.417676,-0.733503,-0.536209,0.605119,-0.664792,0.438044,-0.677774,-0.141509,0.721524,-165.996089,74.067723,478.125846,80.325157,4.027411,0.764795,4.50656,61.610502,-36.009808,-28.33674,-36.009808,-166.192193,2.456714,-28.33674,2.456714,1162.51891
0.57259,-0.797893,0.188434,0.710055,0.597533,0.372527,-0.409832,-0.079506,0.908689,289.22174,305.839114,568.945309,84.137663,2.673294,0.430662,4.520771,-222.294063,-35.284587,75.692278,-35.284587,-389.402416,244.462621,75.692278,244.462621,1000.467657
-0.044893,0.323831,0.945049,-0.996127,-0.086103,-0.017815,0.075603,-0.942189,0.326442,458.803811,526.701986,372.030786,90.506223,1.551948,1.238259,3.061523,-449.834782,-26.376686,-328.569749,-26.376686,-357.066374,72.379405,-328.569749,72.379405,1400.535276
0.64087,0.160667,0.750648,-0.282177,0.958698,0.035712,-0.713906,-0.234702,0.659737,592.22908,-125.967058,462.56138,92.392984,1.618336,0.850328,4.394762,104.851066,25.625617,211.189392,25.625617,-19.154556,20.144568,211.189392,20.144568,1057.155113
0.095501,-0.684918,-0.722334,0.917956,-0.220073,0.330038,-0.385015,-0.69459,0.607707,-169.626184,437.232385,521.113531,99.706147,4.283808,0.917626,3.647736,-232.602426,-122.081847,-40.29439,-122.081847,-148.744036,-40.137922,-40.29439,-40.137922,1132.295422
-0.60418,-0.794565,0.060275,0.486999,-0.30832,0.817173,-0.630713,0.523073,0.573233,-45.318693,440.88175,403.87822,93.161257,3.067966,0.960351,5.404764,-24.52488,241.794543,304.045717,241.794543,-411.362948,-89.657639,304.045717,-89.657639,1401.238613
0.28143,0.730373,0.622377,-0.787288,0.546558,-0.285398,-0.548612,-0.40967,0.728831,-130.257894,216.353931,558.2906419999999,92.346047,1.140845,0.754183,4.070979,-162.791732,125.58184,42.230183,125.58184,-254.886242,-210.767704,42.230183,-210.767704,922.205621
0.183388,-0.739196,-0.648042,0.924827,0.353217,-0.141186,0.333263,-0.573435,0.748404,388.7896,96.40457,543.424156,82.820849,4.926903,0.725144,2.615133,-220.405167,88.525677,-41.266783,88.525677,-423.818198,65.073143,-41.266783,65.073143,1295.868093
0.35787,0.059244,0.93189,-0.345015,0.935754,0.073005,-0.867694,-0.347643,0.355319,19.243561,-102.414544,379.019882,100.649859,1.648978,1.207541,4.331321,-341.001437,-60.123949,-94.470708,-60.123949,-86.39769,93.5375,-94.470708,93.5375,1299.620148
0.604557,0.688513,0.400576,-0.508463,-0.053545,0.859417,0.613169,-0.723245,0.317712,-123.441073,-331.584948,438.436755,73.589556,2.70543,1.247481,2.438376,-229.520969,50.162273,112.688015,50.162273,-177.721036,51.538828,112.688015,51.538828,1119.705372
-0.175033,0.740064,0.64936,-0.915706,-0.364679,0.168793,0.361726,-0.565079,0.741512,297.274996,36.111841,225.945334,79.898992,1.825105,0.735475,2.572186,-130.753401,-150.349833,191.843416,-150.349833,-244.238953,240.134978,191.843416,240.134978,1063.984045
0.884505,0.466317,-0.014101,-0.458363,0.874255,0.15994,0.08691,-0.135005,0.987026,366.665863,-209.071427,432.65244,93.3731,3.229527,0.161258,2.569618,-418.093846,73.115994,87.752705,73.115994,-215.493344,169.7523,87.752705,169.7523,1831.180356
-0.082221,0.809269,0.581655,-0.777325,-0.417324,0.470751,0.623703,-0.413429,0.663378,-42.810204,445.381475,242.722899,89.701908,2.251201,0.845472,2.15616,-336.324048,92.92087,-44.507443,92.92087,-231.860838,-117.963505,-44.507443,-117.963505,856.515374
0.768493,0.614743,0.17751,-0.387458,0.226309,0.893678,0.50921,-0.755563,0.412104,-52.511291,-223.582141,586.543983,89.017946,2.945516,1.146034,2.548566,-177.268713,-95.626075,104.551926,-95.626075,-325.046551,-54.043504,104.551926,-54.043504,1154.253313
0.694848,0.684823,-0.219553,-0.356597,0.593213,0.72176,0.624519,-0.423221,0.656399,53.460344,-76.252532,502.289546,75.780689,3.43689,0.854761,2.166382,-21.281261,165.413804,119.422611,165.413804,-230.755629,-274.665486,119.422611,-274.665486,1017.094319
0.205032,0.632474,-0.746953,0.531954,0.568599,0.627471,0.821576,-0.525996,-0.219866,28.977493,62.314089,280.149757,76.31551,4.013705,1.792474,2.140272,-345.999329,105.70512,-23.169834,105.70512,-376.057448,33.562245,-23.169834,33.562245,929.949285
0.082428,0.001307,0.996596,-0.175163,0.984451,0.013197,-0.981083,-0.175654,0.081376,293.098792,-352.381589,544.06079,81.705016,1.584037,1.489331,4.535225,-384.529481,45.571517,-84.829487,45.571517,-613.568054,301.733836,-84.829487,301.733836,1526.698816
0.16068,0.975234,-0.15199,-0.231386,0.186919,0.954737,0.959501,-0.118239,0.255689,440.388345,-62.3782,246.075596,101.672442,3.299464,1.312236,1.693407,-344.03954,223.815475,-94.579134,223.815475,-255.145788,-84.496667,-94.579134,-84.496667,1262.768981
0.412142,0.693676,-0.590722,-0.175078,0.696561,0.69581,0.89414,-0.18335,0.408529,-282.070028,39.948821,293.060051,114.682915,3.845489,1.149954,1.77305,-79.019667,-267.26171,45.198874,-267.26171,-98.398756,55.486841,45.198874,55.486841,1085.602577
-0.340357,0.667339,0.662432,-0.92716,-0.12083,-0.354648,-0.156628,-0.734887,0.659855,478.44039,-158.804984,382.654141,79.061182,1.079253,0.850171,3.351583,114.563815,-54.314258,36.2764,-54.314258,-243.402907,51.404647,36.2764,51.404647,1333.792015
0.007994,-0.634565,-0.772828,0.672501,0.575382,-0.465486,0.740053,-0.516007,0.431345,-160.135081,429.762417,550.594712,140.182659,5.254509,1.124813,2.179679,-129.902735,17.730511,-35.269418,17.730511,8.863899,78.900679,-35.269418,78.900679,1022.714959
-0.80444,0.382489,0.454509,-0.579009,-0.675859,-0.45603,0.132757,-0.630014,0.765153,-308.413169,103.386967,394.82782,126.71949,0.783728,0.699518,2.93391,-204.17472,-224.850416,114.43229,-224.850416,-13.601226,36.414106,114.43229,36.414106,1051.614311
-0.373162,0.632629,0.678624,-0.728236,0.253467,-0.636731,-0.574823,-0.731803,0.366119,566.05157,182.302929,501.285322,106.260615,0.817237,1.195961,3.807423,-171.045678,209.252578,64.61209,209.252578,-252.596242,-9.964734,64.61209,-9.964734,1116.906595
-0.270509,-0.71209,-0.647884,0.702424,-0.606199,0.372993,-0.65835,-0.354192,0.664171,162.244921,-181.66241,575.316354,80.051233,4.190022,0.844412,4.218807,322.534967,-22.874668,35.518523,-22.874668,-187.924443,-7.097077,35.518523,-7.097077,998.037294
0.19614,0.685797,-0.700864,0.536778,0.523054,0.66203,0.820608,-0.50606,-0.265529,331.252812,-101.778045,505.314744,82.631759,3.955477,1.839549,2.123396,-322.862442,128.170152,237.346628,128.170152,-367.990648,219.123386,237.346628,219.123386,1256.540397
-0.117742,0.282162,-0.952114,0.214549,0.943367,0.253037,0.96959,-0.174482,-0.171611,-267.666628,74.50982,445.245574,75.721071,4.45263,1.743261,1.748845,-242.26679,-92.677038,-14.263938,-92.677038,-112.263043,-43.012137,-14.263938,-43.012137,1097.775651
-0.108661,0.623887,0.773924,-0.915927,-0.365417,0.165976,0.386355,-0.690822,0.611142,125.716143,32.597824,420.764729,87.996987,1.782057,0.913294,2.631661,37.915412,-109.142226,-78.521714,-109.142226,-299.710683,-75.453255,-78.521714,-75.453255,943.054001
0.26639,0.115953,0.956865,-0.337412,0.941142,-0.020112,-0.902878,-0.3175,0.289834,242.147986,363.5406,440.410462,93.980575,1.549781,1.276742,4.374242,-472.92636,51.380391,-49.840572,51.380391,-116.812572,236.757697,-49.840572,236.757697,1273.279514
0.171252,0.682945,-0.710112,0.309471,0.646991,0.696872,0.935361,-0.3391,-0.100553,68.908115,343.786121,205.990467,80.536433,3.936401,1.67152,1.918593,-464.78959,-7.735518,125.571268,-7.735518,-420.751527,434.034042,125.571268,434.034042,1183.027875
0.068717,-0.335353,-0.939583,0.916026,0.394284,-0.073732,0.395189,-0.855616,0.334286,252.591599,377.105241,533.1879309999999,85.473799,4.790702,1.229949,2.708907,-582.002853,24.489964,45.764575,24.489964,-150.995988,-138.842397,45.764575,-138.842397,1155.903989
-0.276971,-0.704801,0.653102,-0.42557,0.699372,0.574255,-0.861497,-0.118888,-0.493648,184.778321,-216.553905,285.287214,92.655128,2.292041,2.087076,4.575253,-246.882286,42.744579,218.098443,42.744579,-106.416836,45.586732,218.098443,45.586732,985.939345
-0.146191,-0.646275,0.74897,0.245417,0.709743,0.66033,-0.958331,0.280344,0.054848,193.905163,-187.439228,437.573192,96.468913,2.293381,1.51592,4.996982,39.293497,-55.365584,40.926912,-55.365584,-136.109609,-221.247868,40.926912,-221.247868,1509.849252
0.425536,-0.222968,0.877043,-0.474499,0.770281,0.42605,-0.770565,-0.597455,0.221984,-278.134457,14.057355,228.562751,67.787196,2.023003,1.346947,4.052862,-408.61142,35.618318,-131.093369,35.618318,-175.863582,178.287425,-131.093369,178.287425,906.39378
0.361761,0.896456,-0.255923,-0.835093,0.433634,0.3385,0.414427,0.091264,0.905495,-221.489651,-376.793189,318.910809,72.762996,3.788955,0.438251,1.35404,-78.021602,-131.619963,-182.25888,-131.619963,-345.65478,103.143757,-182.25888,103.143757,830.750171
0.288115,-0.552541,-0.782105,0.804157,0.583052,-0.115675,0.519924,-0.595608,0.612316,549.559532,-406.16904,439.702746,78.488007,4.859227,0.91181,2.423937,-605.814571,-25.792555,13.527007,-25.792555,-238.20665,35.742599,13.527007,35.742599,866.109665
-0.472492,-0.854071,0.217518,0.527912,-0.076632,0.845835,-0.705734,0.514481,0.487082,266.610192,353.843091,454.258855,80.989947,2.889883,1.062051,5.342314,-161.181824,184.264662,106.891086,184.264662,-187.608279,-116.910365,106.891086,-116.910365,978.446345
0.425972,-0.368816,0.826149,-0.240038,0.834343,0.49624,-0.872313,-0.409691,0.266877,435.60736,-234.893741,276.285838,86.598323,2.111705,1.300646,4.273306,-146.39238,-1.838268,12.135152,-1.838268,-412.213022,78.458331,12.135152,78.458331,1192.294699
0.459241,0.584243,-0.669147,0.161205,0.685959,0.709559,0.873562,-0.433728,0.220838,403.273102,29.172592,334.077576,116.125368,3.897688,1.348123,2.031645,-143.51288,31.603625,133.741709,31.603625,-49.396782,256.951993,133.741709,256.951993,1215.961531
-0.166406,-0.629405,0.759051,-0.608135,0.67146,0.423454,-0.776197,-0.39114,-0.494498,455.908885,-335.031521,486.136822,78.895128,2.079664,2.088053,4.245611,-101.234425,55.790008,-67.301856,55.790008,-176.368306,-20.014519,-67.301856,-20.014519,1333.77067
0.197087,0.714476,-0.671328,0.298471,0.608526,0.735262,0.933848,-0.345282,-0.093318,222.334406,204.118893,242.538804,109.948695,3.881568,1.66425,1.924949,-234.54584,76.539632,183.512564,76.539632,-217.242816,105.855926,183.512564,105.855926,1329.937842
-0.195224,-0.212638,0.95743,-0.93701,0.328751,-0.118047,-0.289655,-0.920167,-0.263424,-279.061364,-204.30181,318.458364,98.09294,1.44812,1.837366,3.446558,-420.771662,59.552983,-83.857515,59.552983,25.211587,-226.53427,-83.857515,-226.53427,1145.707877
0.277814,-0.517043,-0.809621,0.773657,0.620023,-0.130488,0.569451,-0.590118,0.572265,433.26237,286.034498,522.968168,88.888612,4.872186,0.961532,2.374015,-502.564437,106.049465,-101.785856,106.049465,-140.459945,83.840993,-101.785856,83.840993,954.594605
0.709975,0.376927,0.594863,-0.537058,0.836192,0.111142,-0.455527,-0.398384,0.796107,521.910672,389.701286,413.323734,80.495058,1.755504,0.649962,3.99381,-403.967692,59.329235,-42.488767,59.329235,-176.057947,66.690475,-42.488767,66.690475,1018.549826
0.320958,-0.542649,-0.77622,0.728578,0.665111,-0.163714,0.605112,-0.512992,0.608834,298.607063,-68.623821,226.861882,69.192511,4.920255,0.916206,2.27399,-270.573028,108.138376,329.999736,108.138376,-174.637691,111.294141,329.999736,111.294141,911.153726
0.637269,0.68086,0.360996,-0.763969,0.496645,0.41194,0.101187,-0.538306,0.836652,-0.401062,50.955345,548.600584,107.744425,2.42201,0.579653,2.955788,-16.338402,98.125665,60.979724,98.125665,-198.077886,49.981665,60.979724,49.981665,1084.769878
0.581685,0.590102,0.559841,-0.72256,0.690943,0.022461,-0.373564,-0.417584,0.828295,597.185305,-255.725208,374.051835,118.138132,1.610895,0.594738,3.871408,-163.26164,39.317849,228.988603,39.317849,-278.383636,30.256285,228.988603,30.256285,1135.523245
0.209871,0.944947,-0.251058,-0.079424,0.272405,0.958899,0.974498,-0.181305,0.132221,-158.179382,-3.012834,493.078983,87.437606,3.397663,1.438187,1.754743,-547.233996,-108.274203,209.286167,-108.274203,-404.009856,-217.330636,209.286167,-217.330636,1516.072762
-0.421365,0.689867,-0.588672,-0.597242,0.277385,0.752568,0.682461,0.668686,0.295138,-184.825853,236.06532,427.946577,84.735462,3.805396,1.271197,0.795593,104.464536,34.073515,22.032714,34.073515,-68.186121,79.522611,22.032714,79.522611,1310.235347
-0.593237,-0.466073,-0.656388,0.757084,-0.045822,-0.651709,0.273667,-0.883559,0.38004,-144.94242,44.338867,287.893165,79.45016,5.49421,1.180957,2.841231,-52.054814,38.664667,267.246819,38.664667,-477.70451,-23.63575,267.246819,-23.63575,1020.066857
-0.593691,-0.104911,-0.797825,0.760941,0.249278,-0.599023,0.261725,-0.962733,-0.068163,-3.334477,-416.158485,435.259421,87.664739,5.356415,1.639012,2.876152,-386.831472,-108.632155,110.527006,-108.632155,-320.86546,-133.387062,110.527006,-133.387062,1226.787556
-0.173005,0.814472,-0.553809,0.344618,0.576803,0.740633,0.922663,-0.062719,-0.380471,366.384984,-219.067877,191.747852,63.238537,3.783652,1.961102,1.638668,-241.071202,202.905865,-240.355796,202.905865,-335.431141,299.382667,-240.355796,299.382667,1306.123134
0.136031,0.899922,-0.41429,-0.699553,0.383361,0.603042,0.701513,0.207785,0.681693,53.513754,174.282692,535.077612,102.353439,3.74354,0.820723,1.282833,141.375743,197.846197,-110.055467,197.846197,-261.653911,-56.874316,-110.055467,-56.874316,999.225425
0.121362,-0.323142,0.938536,-0.786668,0.545305,0.289475,-0.605331,-0.773448,-0.188026,129.32244,302.049172,445.316241,75.573232,1.869972,1.759948,3.805658,-401.139895,-14.156736,-112.854949,-14.156736,-357.694417,-63.459158,-112.854949,-63.459158,1272.097291
0.185903,-0.551481,0.813209,0.198584,0.831645,0.518586,-0.962291,0.065084,0.26412,397.821968,-329.192624,396.801698,90.145424,2.138478,1.303504,4.77992,-326.75077,30.97509,-83.04397,30.97509,-224.738846,-214.3059,-83.04397,-214.3059,1328.460036
0.58603,-0.519112,-0.622167,0.592888,0.798085,-0.10744,0.552316,-0.305912,0.775477,516.29115,-247.155143,310.087439,128.38593,4.88339,0.683325,2.076607,-29.576907,74.939134,-162.036886,74.939134,-115.924433,-96.395221,-162.036886,-96.395221,1064.063681
0.645976,-0.50742,-0.570299,0.621626,0.783281,0.007195,0.443053,-0.35916,0.821406,537.906692,-64.450778,303.73647900000003,89.647168,4.699774,0.606925,2.251996,-210.160106,98.921347,-204.001152,98.921347,-206.894943,-113.932756,-204.001152,-113.932756,1020.426628
0.415098,-0.156745,0.896172,-0.824572,0.3514,0.443395,-0.384415,-0.923011,0.016618,577.520838,196.881904,501.590877,84.651852,2.030248,1.554178,3.536224,-651.804237,101.294149,112.125409,101.294149,-147.410051,-266.458652,112.125409,-266.458652,1006.394551
-0.532199,-0.761352,-0.37028,0.834021,-0.546646,-0.07474,-0.145509,-0.348598,0.925909,344.678473,-99.139167,337.846555,73.292402,4.911559,0.387362,3.537019,-396.520934,12.941673,-40.961861,12.941673,-597.009847,-127.838457,-40.961861,-127.838457,1270.699162
-0.112473,-0.514407,0.850138,-0.833995,0.513988,0.20067,-0.540187,-0.686442,-0.486823,416.781843,-378.173575,400.097432,121.709465,1.802597,2.079245,3.808318,-180.692795,20.196294,21.792358,20.196294,-90.147482,-71.808088,21.792358,-71.808088,926.28643
-0.779811,0.509808,0.363305,-0.557869,-0.829241,-0.033797,0.284037,-0.229031,0.931057,12.752329,-109.809552,360.471479,118.007913,1.478037,0.373497,2.249393,-148.679499,-35.059501,251.610836,-35.059501,-153.301299,-9.820229,251.610836,-9.820229,1380.014
0.466063,0.866522,-0.178674,-0.7711,0.496844,0.398184,0.433808,-0.047803,0.899736,-152.924626,324.671363,418.495693,66.511221,3.563384,0.451632,1.680548,-584.508065,82.063884,-259.859569,82.063884,-592.667486,101.746076,-259.859569,101.746076,1284.389575
