O11,O12,O13,O21,O22,O23,O31,O32,O33,X,Y,Z,GrainRadius,Eul0,Eul1,Eul2,eKen11,eKen12,eKen13,eKen21,eKen22,eKen23,eKen31,eKen32,eKen33
-0.268851,0.921468,0.280385,-0.840323,-0.366665,0.399267,0.470719,-0.12827,0.872909,389.774183,-80.640104,549.105058,97.41975,2.529359,0.509663,1.836835,-79.971287,81.626524,-12.080242,81.626524,16.254915,-57.090443,-12.080242,-57.090443,276.099208
-0.047988,0.6854,0.726584,-0.940531,0.213908,-0.263902,-0.336301,-0.696039,0.634375,-267.596893,295.459281,301.49559,106.786491,1.222402,0.883597,3.591681,308.363323,0.633633,50.310721,0.633633,9.083552,-52.058745,50.310721,-52.058745,376.22602
0.436051,-0.533345,0.724846,-0.635464,0.387842,0.667656,-0.637217,-0.751746,-0.169802,441.38473,491.097066,555.303491,74.155891,2.315147,1.741425,3.84472,12.823403,65.791821,144.331607,65.791821,165.763561,161.565092,144.331607,161.565092,387.48016
0.257921,-0.449235,-0.855374,0.935619,-0.104728,0.337119,-0.241027,-0.887254,0.393301,268.185719,466.517866,230.323439,92.306298,4.336963,1.166577,3.406847,-319.520544,114.319054,57.208758,114.319054,-50.206648,-62.827791,57.208758,-62.827791,178.981694
-0.376746,-0.77657,0.504976,0.48763,0.297231,0.820896,-0.787578,0.555511,0.266698,-150.773098,451.233506,319.011596,101.529946,2.590106,1.300831,5.326691,-23.886392,2.075291,-61.029981,2.075291,130.862265,1.91948,-61.029981,1.91948,149.527123
0.834024,0.213617,0.508696,-0.550553,0.382353,0.74209,-0.035979,-0.898985,0.436499,-241.026883,295.06098,460.264707,76.809006,2.540671,1.119093,3.181593,-100.474655,12.793173,-106.836476,12.793173,-34.565247,5.176777,-106.836476,5.176777,369.561828
-0.018846,0.752934,0.657827,-0.799807,0.383458,-0.461811,-0.599962,-0.534837,0.594975,-95.97403,-402.457082,523.521074,64.104834,0.958712,0.933562,3.984316,-116.04717,3.493706,124.929919,3.493706,-11.326477,-36.312006,124.929919,-36.312006,106.339055
-0.26863,-0.845627,-0.461251,0.919732,-0.367471,0.138052,-0.286237,-0.387142,0.876464,-284.923608,-441.731092,278.394926,103.521359,4.421575,0.502328,3.778249,-504.073422,-97.946822,-42.803291,-97.946822,23.737144,-113.059666,-42.803291,-113.059666,567.422301
-0.129235,0.389017,0.912121,-0.56168,0.729327,-0.390638,-0.817199,-0.562804,0.124248,-243.514747,390.373993,410.388225,80.283169,1.166155,1.446226,4.109288,68.069916,88.258442,108.914216,88.258442,-205.736926,19.651286,108.914216,19.651286,408.049294
0.772067,0.540945,0.333603,-0.537589,0.275891,0.796795,0.338984,-0.79452,0.503812,-442.966274,390.056903,271.065156,90.792211,2.745087,1.04279,2.738323,-167.555844,47.129419,53.146702,47.129419,-34.557306,8.783256,53.146702,8.783256,234.419179
0.553864,-0.830942,-0.052632,0.609041,0.361231,0.706103,-0.567719,-0.42314,0.70615,-416.334617,149.184169,512.031761,88.213909,3.215993,0.78675,4.071881,-42.024724,-88.068903,82.838941,-88.068903,-50.507171,64.77589,82.838941,64.77589,184.022624
0.251092,-0.302406,-0.919513,0.944227,0.285601,0.163913,0.213045,-0.909386,0.357252,154.315496,252.943847,350.904911,83.651778,4.535981,1.205472,2.911469,182.20532,-1.711137,-321.381526,-1.711137,27.38237,-72.687769,-321.381526,-72.687769,85.250453
-0.353421,-0.198651,-0.914129,0.317517,0.893707,-0.316972,0.87993,-0.402276,-0.252779,191.957976,448.067755,443.079225,79.717915,5.046163,1.826348,1.999595,332.294655,-213.819423,-9.332317,-213.819423,84.597451,114.42229,-9.332317,114.42229,172.25235
0.293557,0.556513,-0.77725,0.729149,0.395451,0.558535,0.618196,-0.730692,-0.289694,-299.153547,422.151487,221.772143,62.430411,4.089286,1.864703,2.439401,-31.120522,24.241801,-192.289918,24.241801,-295.508682,-22.499082,-192.289918,-22.499082,46.603919
0.249393,-0.570585,0.782455,-0.6964,0.455786,0.554335,-0.672927,-0.683148,-0.283686,-25.898587,371.277675,332.717001,104.218702,2.187175,1.858432,3.919453,300.046311,63.699289,-18.506397,63.699289,108.474127,-12.936497,-18.506397,-12.936497,242.279909
-0.095616,0.725636,0.681403,-0.918663,-0.327915,0.220293,0.383295,-0.604917,0.697969,-274.848543,424.62188,523.0137569999999,96.267069,1.883483,0.798239,2.57681,119.809668,0.279171,-52.678275,0.279171,65.939263,4.141886,-52.678275,4.141886,270.179425
0.740578,-0.671632,0.021301,0.247158,0.301733,0.920798,-0.624865,-0.676659,0.389457,432.031325,280.813838,280.476183,100.017048,3.118463,1.170755,3.887218,241.351324,43.866826,-0.947693,43.866826,96.067701,-84.042571,-0.947693,-84.042571,208.516563
0.797269,-0.601076,0.055415,0.309734,0.486166,0.817134,-0.5181,-0.634311,0.573778,-133.085723,417.470246,403.164339,92.595223,3.07388,0.959685,3.826489,242.247313,151.276426,108.99768,151.276426,-181.854861,-28.176852,108.99768,-28.176852,518.98324
0.549043,-0.065423,-0.83323,0.679895,0.614781,0.399734,0.486102,-0.78598,0.382022,341.213146,488.762407,380.084177,81.62048,4.26508,1.178813,2.587705,109.231698,70.06459,23.064936,70.06459,-117.045776,20.539709,23.064936,20.539709,285.363148
-0.063856,-0.624561,-0.778361,0.912927,0.278481,-0.29835,0.403096,-0.729639,0.552396,183.677339,435.625451,443.341616,69.633819,5.078421,0.985561,2.636862,265.899299,-10.980654,-109.783756,-10.980654,246.656093,-38.476443,-109.783756,-38.476443,188.528094
-0.494123,-0.000761,-0.869392,0.425912,0.871568,-0.242832,0.757919,-0.490274,-0.430338,-153.643768,216.193968,367.423937,81.875103,4.984761,2.015663,2.144967,86.06313,-53.901908,-331.153198,-53.901908,-73.380076,3.544686,-331.153198,3.544686,475.283205
0.394473,0.309591,-0.865185,0.333714,0.828987,0.448792,0.85617,-0.465761,0.223698,267.32526,74.914114,553.964304,79.786227,4.233874,1.345189,2.069025,309.319635,192.198234,164.711359,192.198234,-68.850093,238.646851,164.711359,238.646851,258.025569
0.096833,0.887961,0.44961,-0.964577,0.195096,-0.177563,-0.245386,-0.41649,0.875398,397.931061,250.614606,578.521068,62.662902,1.19467,0.504538,3.674016,-741.599351,28.890687,-96.211068,28.890687,10.475677,33.040022,-96.211068,33.040022,581.898942
-0.093066,0.492115,0.865541,-0.563545,0.690631,-0.453261,-0.820826,-0.529955,0.213055,85.824562,-398.487538,323.371712,83.07435,1.08839,1.356096,4.139087,-88.536202,-35.987058,16.115832,-35.987058,194.237527,89.084238,16.115832,89.084238,216.522226
0.767132,0.617286,0.174549,-0.386229,0.227195,0.893985,0.512188,-0.75322,0.412702,-172.096748,-243.665082,578.763703,86.338129,2.94877,1.145378,2.544418,272.599635,21.27028,-2.695612,21.27028,-33.803183,-51.743697,-2.695612,-51.743697,248.663946
0.150791,-0.974449,0.166466,0.015742,0.170737,0.985191,-0.98844,-0.145937,0.041085,232.525578,122.187396,467.718429,59.596214,2.974205,1.5297,4.565804,879.087695,-93.92814,132.328353,-93.92814,-454.356603,218.966936,132.328353,218.966936,284.967027
-0.391372,0.881166,0.265283,-0.70158,-0.472261,0.533625,0.595494,0.022729,0.803038,-298.34983,59.419124,473.579717,82.103847,2.680241,0.638421,1.532647,211.15591,11.402523,175.316283,11.402523,28.801478,-2.821528,175.316283,-2.821528,184.397034
0.634234,-0.746692,0.200497,0.570132,0.626856,0.531037,-0.522204,-0.222492,0.823286,-100.533419,57.198074,280.937139,77.441458,2.780582,0.60362,4.309618,140.414072,135.634666,-60.956906,135.634666,90.205763,-158.376903,-60.956906,-158.376903,110.773423
0.499334,0.812416,-0.301075,-0.456893,0.542162,0.705201,0.736148,-0.214572,0.641907,-403.604082,-337.436335,349.237254,105.76185,3.545101,0.873813,1.854418,44.137045,93.985817,-25.508066,93.985817,238.660383,-10.940167,-25.508066,-10.940167,149.649516
0.692613,0.685663,-0.22395,-0.355421,0.594584,0.721211,0.627665,-0.419924,0.655516,-41.369656,-83.834236,503.347217,75.735181,3.442671,0.855931,2.160431,117.570333,205.719482,-205.42966,205.719482,6.828682,-34.592421,-205.42966,-34.592421,374.320625
0.697897,0.701374,0.144964,-0.60674,0.471455,0.639997,0.380533,-0.534608,0.754579,297.340774,-37.031404,541.024263,80.230617,2.918844,0.715784,2.522992,78.243765,108.840504,-305.252109,108.840504,-150.956567,15.101739,-305.252109,15.101739,252.937708
0.435827,-0.691746,-0.575797,0.846063,0.096682,0.524243,-0.306973,-0.71564,0.627397,-421.926477,-108.728082,504.584889,75.533522,3.973823,0.892591,3.546804,224.484858,-121.899675,96.013706,-121.899675,274.778499,118.327531,96.013706,118.327531,159.602276
0.760027,0.27778,0.587535,-0.424352,0.896839,0.124919,-0.492225,-0.344263,0.799498,-413.864899,445.507114,572.133896,63.323865,1.780292,0.644337,4.102064,-261.578988,127.951534,-84.586536,127.951534,-22.024742,-303.846361,-84.586536,-303.846361,157.386438
-0.338338,0.670852,0.659913,-0.927319,-0.118435,-0.35504,-0.160022,-0.732073,0.662165,352.245186,-154.238066,396.577656,79.66936,1.077205,0.847093,3.356796,152.199546,33.426346,-232.089397,33.426346,-13.69312,-90.492703,-232.089397,-90.492703,434.725946
0.407754,0.694108,-0.593255,-0.175391,0.697162,0.695129,0.896089,-0.179389,0.406011,-408.810713,21.122177,295.386226,110.483028,3.848084,1.152712,1.768376,255.702494,-52.5895,-17.569402,-52.5895,292.446521,153.262967,-17.569402,153.262967,134.947824
0.612496,0.364976,-0.701171,0.283917,0.726262,0.626047,0.737726,-0.582525,0.34121,427.442682,109.787772,263.375402,88.57927,3.983534,1.222592,2.239177,29.071613,64.621943,23.436496,64.621943,223.684278,-94.375164,23.436496,-94.375164,375.804785
-0.085462,-0.154489,-0.984291,0.180725,0.969114,-0.167799,0.979814,-0.192227,-0.054902,-153.424324,-391.970035,443.775604,88.977169,4.881242,1.625726,1.764523,-269.795703,-78.113458,18.921684,-78.113458,142.234926,42.03729,18.921684,42.03729,444.953017
-0.686657,0.044592,0.725612,-0.655034,0.394982,-0.644142,-0.315328,-0.917606,-0.242008,-52.485305,-104.70315,228.136609,75.679217,0.844806,1.815231,3.472592,-122.513531,156.004141,210.261461,156.004141,29.290756,-61.547352,210.261461,-61.547352,65.969331
-0.155006,-0.156594,-0.975424,0.954097,0.232393,-0.188925,0.256266,-0.959933,0.113384,332.069023,-91.37604,265.34141,101.445147,4.903705,1.457168,2.880714,285.764351,-31.275027,-117.348125,-31.275027,-25.918662,102.352069,-117.348125,102.352069,227.496793
0.42248,-0.657979,0.623358,-0.205366,0.600372,0.772903,-0.8828,-0.454552,0.118518,29.417603,101.936823,359.291,81.243484,2.462892,1.451999,4.236894,519.645802,120.01702,121.924932,120.01702,21.938951,114.132815,121.924932,114.132815,-24.12982
0.314944,0.844623,-0.432922,-0.742772,0.503297,0.441568,0.590847,0.182493,0.785873,-94.298992,-265.179622,396.080748,88.429524,3.917104,0.66669,1.271225,494.372555,207.424892,-159.278722,207.424892,-173.766807,-84.849209,-159.278722,-84.849209,221.007207
-0.344679,0.628994,0.696823,-0.797644,-0.587624,0.135876,0.494935,-0.508983,0.704255,421.508717,-330.473207,441.640738,103.983414,1.763373,0.789423,2.370187,-151.150523,35.246777,-70.516471,35.246777,-8.10249,-66.655534,-70.516471,-66.655534,247.493112
0.709727,-0.26863,-0.651249,0.606766,0.702802,0.371354,0.357942,-0.658716,0.661793,31.35054,-197.076046,571.7034,76.584719,4.194155,0.847588,2.643836,-39.292693,-148.363024,209.201741,-148.363024,134.793255,32.387854,209.201741,32.387854,176.595679
0.312247,0.648953,-0.693802,0.665689,0.371569,0.647144,0.677761,-0.663925,-0.315979,201.988851,-288.939394,329.726156,118.131303,3.961772,1.892285,2.345882,9.911868,49.328842,108.542826,49.328842,108.281519,21.816646,108.542826,21.816646,-0.974482
-0.566859,0.713856,0.411195,-0.726363,-0.668582,0.159355,0.388674,-0.208345,0.89751,111.890293,177.801914,555.967574,67.013828,1.940517,0.456705,2.062859,-137.296511,-141.461768,25.331489,-141.461768,-259.636498,-28.322155,25.331489,-28.322155,-13.214796
0.72761,0.160658,0.666913,-0.684405,0.103923,0.721658,0.046632,-0.981524,0.185571,-211.496065,-7.208814,246.772546,81.451392,2.395599,1.384144,3.094118,-139.003819,121.463936,42.288241,121.463936,-71.230927,-79.581902,42.288241,-79.581902,173.537072
-0.712534,-0.674264,-0.194069,0.677503,-0.733103,0.059575,-0.182441,-0.089033,0.979177,-316.725844,451.701776,448.229636,96.912753,4.414543,0.204428,4.25838,71.58575,-9.099362,-0.495613,-9.099362,142.313667,12.274984,-0.495613,12.274984,355.703454
0.807439,-0.526567,-0.266025,0.468049,0.297274,0.832201,-0.359128,-0.796464,0.486489,-27.802078,369.562138,508.115064,109.523436,3.450991,1.062729,3.565197,0.962714,36.139288,-33.654005,36.139288,101.886723,-35.596098,-33.654005,-35.596098,180.309581
-0.423921,-0.273175,-0.86352,0.462547,0.754416,-0.465734,0.77868,-0.596852,-0.193456,-320.870176,74.217064,322.969006,120.69548,5.207014,1.76548,2.22477,244.882427,149.544031,76.838862,149.544031,220.683725,56.008634,76.838862,56.008634,154.840852
0.221789,0.875301,-0.429718,-0.770289,0.427488,0.473191,0.597884,0.226059,0.769046,-333.534907,-29.216363,233.6596,65.119066,3.87888,0.693449,1.209313,-974.178125,-212.475559,-69.580758,-212.475559,-31.162781,99.539681,-69.580758,99.539681,377.666964
0.272389,0.655457,-0.7044,0.424076,0.57536,0.699372,0.863692,-0.489221,-0.121242,71.889826,-259.021371,298.282885,89.637797,3.930573,1.692337,2.086166,-403.744128,-122.455451,349.677737,-122.455451,435.132651,16.369742,349.677737,16.369742,66.539616
-0.331526,-0.941136,0.065979,0.394768,-0.074864,0.915726,-0.856883,0.329633,0.39635,134.894555,348.92398,538.445518,83.19416,3.069666,1.163258,5.079627,84.611512,17.039991,88.095427,17.039991,-70.418203,-20.719986,88.095427,-20.719986,235.078397
0.469226,-0.555467,-0.6865,0.802019,0.59341,0.068039,0.369583,-0.582512,0.723939,312.344532,20.571748,345.640243,162.660696,4.613602,0.761301,2.576217,183.983348,15.693604,-73.323671,15.693604,62.894777,60.748177,-73.323671,60.748177,249.832368
0.255954,-0.187688,0.948293,-0.349156,0.896799,0.271737,-0.901431,-0.400654,0.164007,396.654374,313.032536,284.440056,136.27716,1.849872,1.406045,4.294148,52.473365,43.318099,-13.746624,43.318099,192.14028,-30.03141,-13.746624,-30.03141,272.996654
-0.668898,-0.325473,-0.668314,0.70471,0.008458,-0.709445,0.236558,-0.945514,0.223706,32.630272,-359.762068,256.619906,72.790605,5.527632,1.345181,2.896436,279.764786,-231.927114,109.890873,-231.927114,72.963375,-117.108277,109.890873,-117.108277,194.516174
0.32367,-0.527588,0.785423,-0.412469,0.668401,0.618959,-0.851532,-0.524301,-0.001272,443.759476,199.910389,245.094907,66.471677,2.238213,1.572068,4.160494,-483.549362,84.118623,128.890337,84.118623,-171.23458,-82.60294,128.890337,-82.60294,103.559053
0.006777,-0.561926,0.82716,-0.659767,0.619077,0.425971,-0.75144,-0.548619,-0.366545,168.347157,27.042342,264.878607,89.888443,2.046357,1.946089,4.081752,174.631865,-72.068401,12.735804,-72.068401,156.988738,89.240714,12.735804,89.240714,202.948739
0.351508,0.650815,-0.672965,0.144137,0.672644,0.725792,0.925023,-0.352121,0.142633,422.468255,-187.784883,576.328168,67.427276,3.889242,1.427675,1.934521,-23.290734,29.821557,158.562728,29.821557,-117.107713,-100.863593,158.562728,-100.863593,427.495258
0.491952,0.573713,-0.654856,0.151893,0.684076,0.71342,0.85727,-0.450437,0.24939,-170.773217,-90.004163,556.830769,100.408893,3.884215,1.318746,2.054582,-111.988122,43.674367,-51.890326,43.674367,197.462685,-55.070391,-51.890326,-55.070391,261.299602
0.732292,-0.043136,-0.679624,0.680453,0.006685,0.732761,-0.027065,-0.999047,0.034248,-268.107902,332.34633,292.22696,95.042573,3.889386,1.536542,3.168677,-109.684851,22.7209,86.371346,22.7209,91.665363,69.042406,86.371346,69.042406,222.147523
0.204248,-0.372962,-0.905087,0.886371,0.462883,0.009283,0.415487,-0.804139,0.425126,-304.786909,211.89566,458.287881,74.405542,4.702132,1.131695,2.664686,417.825028,38.019334,-19.44839,38.019334,55.13566,-94.402395,-19.44839,-94.402395,382.381349
-0.672229,-0.192951,-0.714758,0.734213,-0.297729,-0.610154,-0.095074,-0.934948,0.341809,102.751182,173.383584,247.922557,110.486954,5.418999,1.221955,3.242933,51.092605,46.077182,8.90108,46.077182,255.153531,-12.812107,8.90108,-12.812107,-68.133309
-0.545389,0.646094,0.533961,-0.664074,-0.721774,0.195061,0.511426,-0.248205,0.822701,428.047483,481.318411,345.417112,62.781642,1.921045,0.60465,2.022631,-844.835469,-64.695527,6.005343,-64.695527,218.913795,-9.351951,6.005343,-9.351951,8.10893
0.356658,-0.330421,0.873852,-0.764019,0.435144,0.476367,-0.537653,-0.837539,-0.09725,81.036264,-408.376135,485.36843,110.088044,2.069896,1.6682,3.712283,282.396164,-9.119206,-10.029679,-9.119206,89.825797,127.668503,-10.029679,127.668503,173.604289
0.19074,-0.552172,0.811618,-0.511183,0.649977,0.562336,-0.83804,-0.522145,-0.158284,-112.298163,141.738739,287.614962,78.77256,2.176712,1.729749,4.155189,185.059239,3.599215,-92.194886,3.599215,17.430851,-101.681808,-92.194886,-101.681808,262.423894
0.273434,-0.515293,-0.812224,0.773889,0.61933,-0.132389,0.571253,-0.592371,0.568125,299.138579,253.698552,525.56897,85.908574,4.873963,0.966571,2.374341,222.645679,-96.148092,29.765811,-96.148092,44.765499,49.754003,29.765811,49.754003,224.817528
-0.193451,-0.20904,0.958582,-0.936521,0.330545,-0.116916,-0.292414,-0.920349,-0.259714,-382.347724,-220.482109,318.664536,94.879203,1.449428,1.833522,3.449226,70.617995,124.27945,-41.535591,124.27945,291.180816,-20.469275,-41.535591,-20.469275,368.011051
0.219634,-0.258268,0.940775,-0.075616,0.956914,0.280352,-0.972647,-0.132712,0.190642,182.88692,233.202801,233.403638,112.705953,1.860418,1.37898,4.576782,-16.94132,82.146293,-4.397835,82.146293,273.819308,54.540847,-4.397835,54.540847,20.542209
0.24892,-0.159239,0.955344,-0.379762,0.891355,0.247522,-0.890965,-0.424417,0.161403,328.626037,118.028326,285.514979,88.728952,1.824314,1.408684,4.267835,-296.873204,7.080423,-68.527127,7.080423,107.953536,133.435661,-68.527127,133.435661,361.381989
0.100259,-0.170149,0.980305,-0.938375,0.311364,0.150014,-0.330757,-0.934934,-0.128447,441.469587,-97.49266,357.50266,124.811125,1.722646,1.699599,3.481627,273.873474,36.34633,-14.040989,36.34633,71.119205,-109.100069,-14.040989,-109.100069,519.079994
0.599343,0.522904,-0.606102,0.295203,0.559417,0.774537,0.744072,-0.643137,0.180919,408.221689,8.954778,477.012782,93.291604,3.805593,1.388875,2.283561,-65.772691,10.535155,54.211886,10.535155,330.048956,-4.084769,54.211886,-4.084769,171.148435
0.157212,0.783401,-0.601305,-0.111315,0.619053,0.77742,0.981271,-0.055285,0.184526,-123.825878,-216.79674,581.862963,74.822322,3.799941,1.385206,1.627077,120.574423,-67.991466,33.535501,-67.991466,-151.840837,40.738067,33.535501,40.738067,420.842524
-0.177268,0.813929,-0.553259,0.343819,0.577958,0.740103,0.922152,-0.059024,-0.382298,198.445787,-244.990899,211.032502,63.750888,3.783519,1.963079,1.634716,51.358324,208.150272,215.425512,208.150272,79.317839,115.91879,215.425512,115.91879,100.339714
0.244854,-0.253036,-0.935959,0.897663,0.423968,0.120216,0.366397,-0.869611,0.330951,367.890694,449.448104,557.2873529999999,88.558304,4.584647,1.233485,2.742831,-123.444515,-100.023223,-150.04198,-100.023223,233.669271,33.194275,-150.04198,33.194275,412.534063
0.281762,0.781343,-0.556879,-0.185926,0.613855,0.767212,0.941298,-0.112633,0.318233,249.444527,-101.768154,310.27700500000003,72.266744,3.769456,1.246931,1.689887,13.717433,-123.810976,-193.343252,-123.810976,-297.1695,24.968643,-193.343252,24.968643,85.649376
0.089105,0.905611,-0.414643,-0.703074,0.352065,0.617849,0.705512,0.236471,0.668083,-94.711588,46.237035,561.029177,101.295111,3.732663,0.839167,1.247388,73.680897,59.7155,-30.773229,59.7155,119.633141,-54.795164,-30.773229,-54.795164,155.314383
-0.490532,-0.498403,-0.714824,0.753107,-0.655156,-0.060003,-0.438415,-0.567772,0.696726,-430.307467,319.405785,388.97053,62.692611,4.796134,0.799974,3.799131,-244.874495,83.203473,138.67062,83.203473,-36.544621,151.260074,138.67062,151.260074,96.424338
-0.320348,-0.938899,-0.125881,0.54639,-0.291686,0.785097,-0.773844,0.182724,0.606446,-3.788904,275.689993,433.520391,72.942218,3.300578,0.919213,4.944267,45.341832,57.02672,100.496448,57.02672,55.872836,-125.171405,100.496448,-125.171405,64.468599
0.024509,0.242509,0.96984,-0.987291,-0.146507,0.061584,0.157023,-0.959023,0.235836,323.611726,352.670039,474.027421,82.177598,1.63421,1.332718,2.9793,-86.943481,-39.234924,37.24206,-39.234924,152.987465,92.838902,37.24206,92.838902,315.700629
0.412814,0.891908,-0.184623,-0.665806,0.433821,0.607043,0.62152,-0.127673,0.772925,265.305773,462.49635,252.150277,126.380204,3.436839,0.687358,1.773398,-21.719134,-110.137513,36.133359,-110.137513,82.184667,57.193464,36.133359,57.193464,231.55646
-0.038094,-0.367684,-0.92917,0.714775,0.639771,-0.282469,0.698316,-0.674909,0.23844,18.427888,271.949208,255.521836,86.949464,5.007513,1.330037,2.339151,-342.006161,96.84348,26.351166,96.84348,109.8931,223.122052,26.351166,223.122052,-173.54818
-0.511686,-0.359337,-0.780419,0.828323,0.034897,-0.559162,0.228163,-0.932555,0.279791,-94.968499,-127.240767,363.612816,114.037451,5.334096,1.28722,2.901643,202.469781,65.11448,24.406076,65.11448,116.311735,-41.836721,24.406076,-41.836721,336.318254
-0.12763,-0.900804,-0.415045,0.55805,-0.411166,0.720779,-0.819933,-0.139623,0.555171,456.256923,391.134586,497.466502,76.97683,3.664049,0.982227,4.543721,18.380219,239.774539,-376.698142,239.774539,169.626262,-119.202232,-376.698142,-119.202232,131.189523
-0.450131,0.076972,-0.889639,0.816231,0.439511,-0.374963,0.362144,-0.894933,-0.260665,-233.089357,185.784075,316.30559,73.424908,5.111272,1.834507,2.757075,389.603051,229.804711,-71.067518,229.804711,-95.589501,-155.340666,-71.067518,-155.340666,326.411368
0.366131,-0.387563,-0.846016,0.64756,0.759022,-0.067465,0.668292,-0.523145,0.528872,-179.041325,251.84805,217.809948,107.682711,4.791966,1.013526,2.234967,75.521555,-177.684875,270.334263,-177.684875,157.426624,36.723012,270.334263,36.723012,205.744724
0.472309,-0.361177,-0.804037,0.652012,0.75699,0.042963,0.593131,-0.544534,0.593025,28.882483,-125.576338,388.367152,119.183031,4.659005,0.935986,2.313504,201.511576,54.065512,67.096396,54.065512,122.574443,-39.728684,67.096396,-39.728684,125.399806
-0.061055,0.896431,-0.438957,-0.197296,0.420262,0.885694,0.978441,0.14068,0.151203,465.07178,-414.37246,456.223252,74.460329,3.60172,1.419011,1.427995,204.015726,21.300676,-134.21583,21.300676,-377.126195,73.635502,-134.21583,73.635502,263.116829
0.610588,0.453815,0.649025,-0.790335,0.2969,0.53593,0.050518,-0.84018,0.53995,46.122699,236.396682,469.890913,71.109333,2.26104,1.000419,3.081538,221.275562,-17.632193,55.522447,-17.632193,-23.922413,-127.014789,55.522447,-127.014789,83.641325
0.149646,0.981813,0.116834,-0.430837,-0.041606,0.90147,0.889936,-0.185238,0.416775,131.509859,-248.605953,536.687105,86.017482,3.012707,1.140902,1.776013,-87.377217,-10.628264,-75.132414,-10.628264,359.978387,108.862857,-75.132414,108.862857,270.886542
-0.050153,0.957936,-0.282566,-0.743527,0.153085,0.650948,0.666823,0.242743,0.704573,-136.154246,226.963768,498.474195,88.122213,3.551133,0.788975,1.221678,-285.612727,76.103888,-61.005954,76.103888,233.482555,21.191366,-61.005954,21.191366,171.7036
-0.393193,-0.58361,-0.710492,0.916428,-0.186085,-0.354306,0.074565,-0.790425,0.608004,-238.597028,27.633479,493.860965,80.26878,5.174978,0.917252,3.047535,165.652296,84.454067,-5.726581,84.454067,26.678347,-168.726088,-5.726581,-168.726088,417.505463
