O11,O12,O13,O21,O22,O23,O31,O32,O33,X,Y,Z,GrainRadius,Eul0,Eul1,Eul2,eKen11,eKen12,eKen13,eKen21,eKen22,eKen23,eKen31,eKen32,eKen33
-0.494613,0.79806,0.344179,-0.830743,-0.550493,0.082601,0.255389,-0.245069,0.935263,613.347542,-259.443746,236.281039,76.588886,1.806337,0.361794,2.335576,-846.888661,-42.397661,160.597614,-42.397661,-279.337122,-36.873957,160.597614,-36.873957,1338.328047
0.415034,-0.909779,0.007011,0.856963,0.393505,0.332819,-0.30555,-0.132123,0.942965,-291.241708,462.785012,504.827956,80.204158,3.12053,0.339369,4.30426,-642.407511,132.900646,285.310568,132.900646,-377.202537,130.277547,285.310568,130.277547,939.275855
-0.388535,0.626418,-0.675752,0.387213,0.776472,0.497149,0.836126,-0.0685,-0.544244,101.117427,-211.306811,252.140627,73.729285,4.078105,2.146284,1.652539,-175.053894,-60.379106,270.540484,-60.379106,-202.680294,50.476492,270.540484,50.476492,1027.521885
0.527887,-0.797597,0.291846,-0.195627,0.220199,0.955637,-0.826478,-0.561561,-0.039792,-132.110739,-394.971469,438.66979,78.962694,2.845194,1.610599,4.115579,72.148639,90.553175,-184.113095,90.553175,-296.213449,41.514229,-184.113095,41.514229,1160.690504
-0.579538,0.808637,0.101202,-0.813378,-0.581644,-0.010321,0.050518,-0.088297,0.994812,-0.307162,267.959838,484.497123,87.866047,1.469165,0.101903,2.621914,-310.236687,201.581369,16.913709,201.581369,-393.395486,88.125322,16.913709,88.125322,971.067405
0.732772,-0.416763,-0.537916,0.665267,0.60495,0.437556,0.143055,-0.678486,0.720549,-176.305308,64.152212,476.625997,79.132154,4.029514,0.766202,2.933791,-140.567766,20.560252,-42.446433,20.560252,23.665975,-1.439718,-42.446433,-1.439718,932.876696
-0.301693,0.762895,0.571815,-0.727165,-0.572018,0.379509,0.616614,-0.301309,0.727324,515.341905,-209.720283,217.959805,77.480999,2.156736,0.756382,2.025323,-461.155604,113.183286,14.949771,113.183286,15.454382,88.243754,14.949771,88.243754,1012.541119
0.782453,-0.571606,-0.24705,0.553052,0.455564,0.697564,-0.286184,-0.682442,0.672585,66.719674,405.37502,329.129021,102.538147,3.48197,0.833099,3.538671,111.778942,-37.18875,-120.556238,-37.18875,3.460555,-102.150795,-120.556238,-102.150795,848.735602
0.111015,-0.847507,0.519045,-0.516979,0.396799,0.758474,-0.848769,-0.352537,-0.394093,333.86201,-329.965639,541.474449,63.644544,2.541463,1.975877,4.318719,-375.558759,321.856559,70.283967,321.856559,144.507707,342.179669,70.283967,342.179669,1085.575116
-0.385079,0.814438,0.434056,-0.899182,-0.225195,-0.375179,-0.207813,-0.534769,0.819046,179.473174,-252.053928,319.828604,115.842957,0.858027,0.611051,3.512235,-63.321719,-26.563195,167.738857,-26.563195,-112.759396,-139.862796,167.738857,-139.862796,1071.538569
0.187503,0.573641,-0.797357,0.373471,0.709157,0.59801,0.908495,-0.409918,-0.081269,307.621,311.644061,576.134828,83.477314,4.068894,1.652155,1.994653,-396.311786,40.004924,-39.854476,40.004924,-117.562433,29.83026,-39.854476,29.83026,823.816011
-0.095274,0.723265,0.683966,-0.918349,-0.329003,0.219984,0.384134,-0.607161,0.695555,-182.799128,429.957254,522.462684,98.054244,1.881977,0.801604,2.577495,245.812826,-168.561166,-36.343539,-168.561166,-269.089133,51.907144,-36.343539,51.907144,889.089444
0.538633,-0.349347,-0.766701,0.811743,-0.02861,0.583313,-0.225714,-0.936557,0.26817,-178.705742,-384.114348,264.230767,107.878133,4.062006,1.299304,3.378087,-706.497551,-25.686135,109.094238,-25.686135,-176.126429,-153.75807,109.094238,-153.75807,1313.342143
-0.60289,-0.795623,0.059227,0.486531,-0.307806,0.817645,-0.632307,0.521765,0.572668,-53.685809,455.025399,409.420872,92.493164,3.069283,0.961039,5.402294,-139.919037,262.546858,-186.824922,262.546858,-368.729241,-73.5803,-186.824922,-73.5803,1066.045867
0.832278,-0.066664,0.550335,-0.400778,0.61352,0.680419,-0.383001,-0.78686,0.483902,437.511962,486.215934,371.122013,82.505367,2.461498,1.065688,3.594581,-194.561059,34.646866,-94.744675,34.646866,-315.298499,2.138504,-94.744675,2.138504,849.969327
0.430524,0.658528,-0.617244,-0.157248,0.728133,0.667155,0.888776,-0.190166,0.417031,34.446185,-283.372971,407.956594,107.560508,3.888151,1.140621,1.781582,-145.247491,-128.012748,47.079091,-128.012748,-205.620716,-132.927026,47.079091,-132.927026,1167.399258
0.183056,-0.738222,-0.649244,0.92494,0.353108,-0.140713,0.333131,-0.574754,0.74745,388.176099,74.361341,546.419286,82.080563,4.925821,0.726581,2.616304,127.514147,52.720197,-161.056896,52.720197,-318.471971,188.267209,-161.056896,188.267209,1100.414272
0.359552,0.059826,0.931205,-0.34482,0.935825,0.073017,-0.867077,-0.347351,0.357107,3.441494,-110.721933,372.98041,99.427052,1.649047,1.205628,4.331365,45.452226,13.503233,-159.940893,13.503233,-153.43072,38.193947,-159.940893,38.193947,1045.617288
-0.175646,0.740881,0.648262,-0.915946,-0.364341,0.168221,0.36082,-0.564225,0.742603,272.517242,44.573665,233.193821,77.843292,1.824691,0.733848,2.572637,-401.146975,33.607695,48.347219,33.607695,-257.881498,5.650575,48.347219,5.650575,1056.344627
-0.453958,0.075526,-0.887816,0.412852,0.900817,-0.134468,0.789605,-0.42758,-0.440114,295.974751,-284.422807,324.733413,82.223291,4.862705,2.026522,2.067099,643.108638,12.11385,-57.324202,12.11385,-703.364156,-63.03665,-57.324202,-63.03665,631.757174
-0.580967,0.084036,0.809577,-0.470062,0.777369,-0.418018,-0.664469,-0.623406,-0.412124,-42.297083,437.900183,245.025225,89.069163,1.094162,1.99558,3.958864,-294.590046,76.333455,31.281584,76.333455,-283.102662,-67.205619,31.281584,-67.205619,923.906527
0.397669,0.309199,-0.863861,0.333694,0.828296,0.450082,0.854697,-0.467249,0.22621,384.574636,93.261005,551.382551,80.849365,4.232073,1.342611,2.07109,49.823631,91.555661,214.416534,91.555661,-141.619203,302.775644,214.416534,302.775644,1211.364254
-0.628138,0.222402,0.745641,-0.777825,-0.15389,-0.609349,-0.020774,-0.962733,0.269654,-113.381516,39.598028,205.399952,62.014426,0.885646,1.297763,3.163167,-354.368309,-258.886943,-262.360125,-258.886943,-531.702344,158.592174,-262.360125,158.592174,950.653723
-0.330715,0.882013,0.335679,-0.640617,-0.471002,0.606438,0.692992,-0.014484,0.7208,508.445088,81.223265,566.308942,74.332433,2.636046,0.76584,1.591694,-403.366619,321.354464,-68.804357,321.354464,-258.493535,-38.847514,-68.804357,-38.847514,1167.697009
-0.390785,0.880692,0.26771,-0.700903,-0.473228,0.533658,0.596676,0.020907,0.80221,-203.409272,74.059441,463.308262,83.206018,2.676626,0.639809,1.535771,-471.500512,306.493245,-60.425803,306.493245,180.660747,17.522253,-60.425803,17.522253,998.917585
0.81206,-0.500391,-0.300279,0.542245,0.456801,0.705197,-0.215706,-0.735487,0.642284,-302.866334,-344.521885,343.78583100000003,107.422865,3.544148,0.873321,3.426876,9.381652,-1.788537,-9.435475,-1.788537,36.465509,8.620109,-9.435475,8.620109,688.592173
0.74724,-0.011661,-0.664452,0.520541,0.631827,0.57431,0.413122,-0.775022,0.478196,-144.016006,312.002869,273.559256,106.217488,3.999631,1.072196,2.651859,-233.549889,129.935562,-160.242356,129.935562,-224.100899,-58.449565,-160.242356,-58.449565,974.635854
0.084442,0.001438,0.996427,-0.175272,0.984428,0.013433,-0.980892,-0.175781,0.083379,253.336368,-344.978356,535.410539,81.625527,1.584277,1.487321,4.535066,-490.508604,95.897538,-0.50769,95.897538,-442.717256,104.145806,-0.50769,104.145806,1450.842096
0.71037,-0.326155,0.623697,-0.615067,0.14311,0.775379,-0.342151,-0.934421,-0.098946,85.411658,450.477056,338.642421,60.263734,2.464189,1.669905,3.492594,-249.758473,172.407237,196.549928,172.407237,-637.716856,-189.319188,196.549928,-189.319188,1292.802854
-0.146265,0.683683,-0.714972,0.329036,0.715216,0.616604,0.932921,-0.145064,-0.329567,182.210052,-267.95927,538.443628,97.330864,4.00073,1.906641,1.725055,-318.957872,28.34938,110.624672,28.34938,-175.919899,130.551855,110.624672,130.551855,1164.842007
0.698476,0.70016,0.148009,-0.607335,0.470564,0.640089,0.378518,-0.536978,0.753909,397.420628,-6.859335,528.865468,80.617842,2.914355,0.716804,2.527583,-168.416707,-5.649039,320.620596,-5.649039,-361.37206,369.505311,320.620596,369.505311,999.112679
-0.804467,0.383712,0.45343,-0.579338,-0.675389,-0.456307,0.131151,-0.629773,0.765627,-328.324615,102.246038,393.02677,123.364666,0.782235,0.698781,2.936275,-42.194845,-140.104003,151.44098,-140.104003,-30.351393,0.859947,151.44098,0.859947,777.141336
0.148129,-0.582137,-0.799484,0.777948,0.56772,-0.269241,0.610618,-0.582074,0.536969,376.125808,393.278091,479.098458,70.96247,5.037228,1.003957,2.332267,-555.991577,-209.066536,-20.923287,-209.066536,-117.803861,175.069471,-20.923287,175.069471,1104.366272
0.838306,0.068267,0.54091,-0.521022,0.392494,0.757948,-0.160561,-0.917218,0.364598,45.712516,-119.982127,505.74384,71.163466,2.521764,1.197595,3.314889,-262.313191,159.988787,64.444121,159.988787,-32.549569,-209.565638,64.444121,-209.565638,1254.392856
0.726097,0.156959,0.669438,-0.686183,0.103097,0.720086,0.044007,-0.982209,0.182561,-129.629667,15.897555,234.614807,82.550869,2.392628,1.387206,3.096818,-448.948972,117.908135,-32.680016,117.908135,-320.091526,-245.830987,-32.680016,-245.830987,1003.880003
-0.494258,0.653308,0.573496,-0.794911,-0.072611,-0.602366,-0.351889,-0.753602,0.55521,-54.106367,-92.606016,550.089828,98.442882,0.760851,0.982181,3.578446,-111.740457,-38.129644,28.285122,-38.129644,-141.236835,-68.643,28.285122,-68.643,992.849153
0.286465,-0.55136,-0.783543,0.804769,0.582246,-0.115487,0.51989,-0.597488,0.61051,534.169249,-419.609188,446.551907,79.318851,4.858726,0.914092,2.42553,-565.947824,-29.910351,-150.591978,-29.910351,-148.475209,-9.572954,-150.591978,-9.572954,815.159556
-0.030511,-0.498291,-0.866473,0.937295,0.286855,-0.19797,0.347198,-0.818181,0.458294,5.202912,143.275922,258.561521,74.678491,4.937011,1.094722,2.740269,-203.966345,107.447108,74.928689,107.447108,-203.046658,-244.010662,74.928689,-244.010662,1032.609053
0.40052,0.324991,0.856717,-0.461181,0.879425,-0.118001,-0.791768,-0.34784,0.502107,371.745349,290.758256,418.571011,139.501945,1.433922,1.044763,4.298451,-171.97322,-69.006439,1.130846,-69.006439,-82.874071,137.061377,1.130846,137.061377,984.233672
-0.203576,0.747477,0.632325,-0.768684,-0.522025,0.369614,0.606367,-0.410814,0.680845,-248.749229,-46.917245,514.65174,75.070742,2.099764,0.82188,2.166262,-77.633197,113.90932,-23.871109,113.90932,-496.132976,126.606012,-23.871109,126.606012,736.747878
-0.67106,-0.354061,-0.651398,0.72726,-0.143561,-0.67118,0.144123,-0.924138,0.353833,520.083727,-172.931921,578.990879,68.70727,5.512743,1.209131,2.986884,-140.954967,3.83015,412.666256,3.83015,-524.084665,127.621898,412.666256,127.621898,1497.984488
0.300796,-0.514585,-0.802947,0.770714,0.627056,-0.11314,0.561713,-0.584811,0.585213,355.931624,154.392961,225.706051,67.910009,4.852373,0.945653,2.376338,-210.60827,62.758749,-63.805521,62.758749,-655.434316,81.892852,-63.805521,81.892852,1076.418088
0.2168,-0.256785,0.941838,-0.077455,0.957219,0.278807,-0.973139,-0.133395,0.187635,253.68008,258.51045,226.618712,111.664441,1.858602,1.382042,4.576161,-362.143677,102.7308,112.494909,102.7308,-168.917556,17.052018,112.494909,17.052018,1178.386899
0.592493,-0.527042,-0.609245,0.661419,-0.11346,0.741385,-0.459866,-0.842231,0.281371,508.161328,355.208216,283.130914,102.121067,3.829465,1.285574,3.641367,-493.50476,2.100976,102.746011,2.100976,-367.07965,80.575485,102.746011,80.575485,1272.532158
-0.360249,-0.63749,0.681048,-0.412995,0.763613,0.496316,-0.836454,-0.102472,-0.538372,-30.113422,46.679079,550.60266,107.628478,2.20056,2.1393,4.590489,129.651532,134.906188,8.537689,134.906188,-73.737715,24.635833,8.537689,24.635833,939.887139
-0.24643,-0.15901,-0.956027,0.381951,0.890676,-0.246595,0.890722,-0.425924,-0.158756,404.286759,139.974598,279.059144,87.442383,4.964824,1.730226,2.016835,-823.400643,60.305286,-35.780255,60.305286,53.038049,337.858745,-35.780255,337.858745,990.023237
-0.590135,0.582647,0.558805,-0.691617,-0.721919,0.022327,0.416421,-0.373303,0.828999,594.661932,-270.829658,372.212825,116.139305,1.610731,0.593482,2.301649,-202.503371,37.396585,262.72348,37.396585,-210.976797,56.696868,262.72348,56.696868,1005.024443
-0.035879,0.091555,-0.995153,0.176927,0.980646,0.083842,0.98357,-0.173062,-0.051383,298.594297,103.807141,500.058087,101.314185,4.628337,1.622202,1.744966,-438.991353,182.99127,-85.026167,182.99127,-96.624954,124.981577,-85.026167,124.981577,1337.659441
0.589676,0.423307,0.687818,-0.752877,0.596368,0.278426,-0.292333,-0.682024,0.670362,-203.633985,227.396356,428.604143,84.280135,1.955431,0.8361,3.54653,-359.193605,50.479343,-28.097744,50.479343,230.977182,20.897773,-28.097744,20.897773,1124.807987
-0.593704,-0.104203,-0.797908,0.760917,0.249861,-0.598811,0.261764,-0.962658,-0.069054,-19.55662,-415.028229,441.184818,86.871286,5.356195,1.639905,2.876094,-697.46061,-67.556062,69.780764,-67.556062,-343.269236,-127.621319,69.780764,-127.621319,1009.836538
-0.146161,-0.498574,-0.854436,0.56986,0.663579,-0.484688,0.808639,-0.557751,0.187128,387.489126,369.649964,243.807992,68.060345,5.228387,1.382558,2.174604,-643.414057,-46.473292,-188.409336,-46.473292,-69.418459,279.375582,-188.409336,279.375582,1052.439248
0.602208,-0.533715,-0.593712,0.684405,0.728017,0.039751,0.411017,-0.430278,0.803695,416.843701,-110.944164,272.860188,132.238449,4.645536,0.637317,2.379084,36.779174,8.842433,-130.363938,8.842433,-116.353322,85.175364,-130.363938,85.175364,1053.701556
0.254813,0.935132,0.246166,-0.42342,-0.120967,0.897821,0.86936,-0.333008,0.365129,482.200747,470.424135,560.482278,89.541603,2.873988,1.197025,1.936606,-298.924748,-74.765227,41.90146,-74.765227,-245.770784,-144.62868,41.90146,-144.62868,1153.837191
0.284705,0.782149,-0.554244,-0.185655,0.612213,0.768587,0.940465,-0.115922,0.31951,318.451732,-71.581257,317.101881,73.622445,3.766353,1.245584,1.693439,-206.649734,-11.275638,182.211737,-11.275638,-277.322559,-133.596441,182.211737,-133.596441,838.719329
-0.490263,-0.50115,-0.713086,0.753813,-0.654499,-0.058288,-0.437503,-0.56611,0.698649,-312.73496,340.962793,404.636665,61.33162,4.793949,0.797288,3.799541,-284.660409,84.821546,70.608664,84.821546,-291.092923,3.030029,70.608664,3.030029,418.887266
0.154262,0.896317,-0.415715,-0.351372,0.443014,0.824789,0.92344,0.018837,0.383281,547.159135,208.89134,504.24104,86.316068,3.608456,1.177451,1.5504,-350.762307,96.372329,63.058035,96.372329,-157.164163,-237.322569,63.058035,-237.322569,1122.578665
0.372217,-0.531513,0.760886,0.075015,0.834338,0.546126,-0.925109,-0.1462,0.350426,305.931125,-107.093306,340.753942,71.834591,2.193336,1.21277,4.55565,-287.488138,-97.996029,130.539104,-97.996029,-670.04512,-108.436663,130.539104,-108.436663,1240.972021
-0.780744,0.509654,0.361513,-0.557286,-0.829626,-0.033956,0.282615,-0.227977,0.931749,-2.464581,-118.208811,359.78059,115.471585,1.477144,0.371597,2.249591,-30.919908,3.697828,180.755074,3.697828,-144.245338,-48.565527,180.755074,-48.565527,1217.429217
0.180816,-0.465174,0.866556,-0.399879,0.770196,0.496886,-0.898556,-0.436362,-0.04675,-169.398951,308.87238,416.226522,66.96545,2.09143,1.617563,4.260307,211.428095,-36.075622,71.38899,-36.075622,-280.320012,-4.529673,71.38899,-4.529673,714.898014
0.595239,0.618182,-0.513363,0.246385,0.467687,0.84886,0.764843,-0.63176,0.126075,-32.903501,291.784664,272.054434,133.729351,3.685511,1.444385,2.261191,-56.127205,121.814674,62.412355,121.814674,-42.623221,-19.564401,62.412355,-19.564401,891.653485
0.901328,-0.130694,-0.41295,0.411332,0.556965,0.721524,0.1357,-0.820189,0.555766,515.276316,390.501556,488.490485,75.778366,3.661418,0.981512,2.977629,-581.453414,-165.07393,-65.212877,-165.07393,-243.320434,-35.452835,-65.212877,-35.452835,1058.706048
0.803545,-0.508916,0.30874,0.480465,0.860716,0.168289,-0.351382,0.01311,0.93614,495.619454,179.889069,429.086485,81.524478,2.069858,0.359308,4.749683,-1248.017168,116.3342,127.42622,116.3342,-336.672468,70.865748,127.42622,70.865748,1075.91026
0.356695,0.891027,0.280785,-0.665482,0.0314,0.745753,0.655669,-0.452863,0.604163,261.088945,-134.325567,377.970587,104.643803,2.781497,0.922082,2.175246,49.944403,111.544911,-0.680714,111.544911,-190.068471,-34.362688,-0.680714,-34.362688,828.638012
0.471823,0.765795,0.436968,-0.879997,0.378283,0.287242,0.054671,-0.520058,0.852379,-67.262169,235.664906,489.222085,101.376605,2.152323,0.550277,3.036852,-176.120195,163.04328,21.418002,163.04328,-147.333724,-139.450386,21.418002,-139.450386,1146.825594
0.38825,0.844492,0.368911,-0.758589,0.065567,0.648263,0.523264,-0.531539,0.666079,-92.874578,271.78518,226.608795,106.260909,2.624222,0.841857,2.364039,-317.873237,-2.61615,192.719468,-2.61615,20.993861,86.997613,192.719468,86.997613,1020.41286
-0.252758,-0.421814,0.870739,-0.506971,0.824262,0.252136,-0.824072,-0.37771,-0.422187,-364.921682,452.409495,435.17658,91.318876,1.852653,2.006652,4.282617,-393.047353,-20.191616,87.06829,-20.191616,-123.165899,172.170788,87.06829,172.170788,567.60405
0.391703,0.709429,0.585901,-0.917032,0.3529,0.185776,-0.074969,-0.610059,0.788801,-135.345227,45.491131,486.8603,80.676763,1.877847,0.66194,3.263868,-8.690114,43.55354,6.585875,43.55354,-238.082415,-23.987381,6.585875,-23.987381,1233.801076
-0.367888,-0.66721,-0.64768,0.895964,-0.067971,-0.438894,0.248811,-0.741762,0.622802,-321.794189,282.98552,292.353176,83.758009,5.30795,0.898478,2.817955,-272.369338,4.781667,-21.250701,4.781667,66.354611,-27.199627,-21.250701,-27.199627,786.928056
-0.077016,0.923545,-0.375677,-0.142012,0.362793,0.920985,0.986864,0.124281,0.103214,51.017188,-358.328683,329.749756,122.13169,3.528897,1.467399,1.44552,-463.87265,-16.933628,-18.011558,-16.933628,-311.546006,-37.183837,-18.011558,-37.183837,1176.203522
0.59192,-0.729979,-0.341703,0.47728,-0.024174,0.878419,-0.649488,-0.683041,0.334095,-152.45162,172.921038,419.639712,74.464386,3.512579,1.230151,3.901816,18.260131,164.899532,7.755661,164.899532,-194.049996,-52.57426,7.755661,-52.57426,866.848395
0.339813,0.296622,0.892492,-0.938445,0.169525,0.300968,-0.062027,-0.939828,0.33597,433.495898,-95.343221,519.779957,90.156065,1.896042,1.228161,3.207495,-214.809041,80.713033,-206.639869,80.713033,-277.751317,31.564295,-206.639869,31.564295,1204.800782
0.480747,0.806828,-0.343381,0.230776,0.261377,0.937243,0.845946,-0.529821,-0.06054,96.19181,478.473508,548.767344,80.846077,3.492779,1.631374,2.130334,-296.108434,33.326615,16.111788,33.326615,-393.198566,-75.104954,16.111788,-75.104954,954.043219
0.162029,-0.199318,0.966447,-0.602571,0.755601,0.256857,-0.781444,-0.623971,0.002326,-212.686311,-109.51973,344.509803,107.277921,1.830566,1.568471,4.038573,-191.314479,-41.484056,51.420324,-41.484056,166.8344,-135.912073,51.420324,-135.912073,693.093886
-0.086816,-0.994914,-0.051079,0.462464,-0.085662,0.88249,-0.882377,0.052992,0.467549,-280.159626,476.081041,357.236408,90.62026,3.199409,1.08428,4.772372,-435.180979,30.688256,44.621527,30.688256,-95.078633,-42.256513,44.621527,-42.256513,1028.842356
0.42353,-0.183539,-0.887094,0.674957,0.717075,0.173886,0.604198,-0.672396,0.427584,-159.883044,-229.488606,374.840086,89.385516,4.518825,1.128978,2.409566,-5.817441,30.224946,99.922779,30.224946,-69.230342,-39.323109,99.922779,-39.323109,766.122785
-0.251304,-0.654064,-0.713475,0.902868,0.107244,-0.416328,0.348821,-0.748798,0.563582,-80.833678,359.796319,497.82786,113.886029,5.240604,0.972081,2.705644,-123.114958,118.763298,128.193182,118.763298,-115.032315,-21.893413,128.193182,-21.893413,825.447492
0.523478,-0.226218,-0.82146,0.466377,0.882933,0.054053,0.713066,-0.411406,0.567699,131.395178,-240.56823,480.113769,91.088143,4.646682,0.967088,2.094097,-212.208881,-83.382012,89.108995,-83.382012,-0.047942,-28.461352,89.108995,-28.461352,1166.012769
