O11,O12,O13,O21,O22,O23,O31,O32,O33,X,Y,Z,GrainRadius,Eul0,Eul1,Eul2,eKen11,eKen12,eKen13,eKen21,eKen22,eKen23,eKen31,eKen32,eKen33
0.782623,-0.571125,-0.247623,0.553221,0.45576,0.697301,-0.28539,-0.682714,0.672647,64.946869,410.279084,324.995219,103.819899,3.482818,0.833016,3.537538,23.685811,45.959264,-87.076199,45.959264,20.12734,-20.939751,-87.076199,-20.939751,807.782752
0.111653,-0.84714,0.519507,-0.5166,0.397106,0.758572,-0.848916,-0.353074,-0.393294,353.803996,-323.876051,542.796475,64.16837,2.541108,1.975008,4.318241,-516.8438,371.142193,-37.045823,371.142193,249.732658,280.58722,-37.045823,280.58722,1098.23919
-0.384986,0.814598,0.433838,-0.899205,-0.225187,-0.375128,-0.207883,-0.534528,0.819185,166.319666,-253.600114,321.727182,115.841047,0.857846,0.610808,3.512502,37.523387,-50.183601,127.155076,-50.183601,-104.255518,-92.430404,127.155076,-92.430404,919.405713
-0.095232,0.723692,0.68352,-0.918402,-0.328759,0.220125,0.384016,-0.606784,0.695949,-191.740984,432.59464,516.384735,98.505176,1.882354,0.801056,2.577353,155.273292,-169.161309,-100.176162,-169.161309,-276.014194,-15.824276,-100.176162,-15.824276,828.526607
0.777664,-0.625656,-0.061585,0.296865,0.279099,0.913222,-0.554175,-0.728463,0.402781,324.477369,470.815074,443.764076,70.361939,3.208928,1.156243,3.791936,-153.121492,-215.935738,24.001895,-215.935738,-152.326628,43.859122,24.001895,43.859122,794.144998
0.430316,0.658424,-0.617499,-0.157108,0.728263,0.667045,0.888901,-0.190026,0.416827,19.84724,-291.689368,407.676175,106.664837,3.888439,1.140844,1.781403,-55.911607,-58.900691,153.676436,-58.900691,-170.23741,-171.957777,153.676436,-171.957777,1034.292766
0.828631,0.486377,0.27714,-0.410642,0.191665,0.891424,0.380451,-0.852468,0.358547,16.413012,150.836559,514.0831909999999,119.929938,2.84017,1.204086,2.721825,-20.779434,50.273509,-66.143514,50.273509,-31.33528,-107.286309,-66.143514,-107.286309,1014.414418
-0.668058,0.237791,0.705092,-0.74283,-0.268663,-0.613208,0.043617,-0.933422,0.35612,314.196017,-406.342583,517.141016,106.08938,0.854985,1.206684,3.094899,-332.979641,11.904024,-115.160286,11.904024,-372.29039,143.017723,-115.160286,143.017723,1169.518737
-0.015262,0.466419,-0.884432,0.160242,0.874243,0.45828,0.98696,-0.13473,-0.088082,351.574796,-215.041886,428.505129,93.488796,4.234316,1.658993,1.706467,216.016391,96.00284,-86.663745,96.00284,-221.591776,88.649042,-86.663745,88.649042,1417.54684
0.136775,-0.872224,-0.469594,0.898114,-0.090824,0.430282,-0.417952,-0.480601,0.770934,205.413998,379.577767,544.656585,74.622694,3.970649,0.690491,3.857382,-388.723107,-160.911774,-164.052375,-160.911774,-236.855742,273.442337,-164.052375,273.442337,915.288128
0.283287,-0.77027,0.571342,0.18247,0.628155,0.75639,-0.941516,-0.110023,0.3185,365.57904,256.834313,279.641903,87.573927,2.494674,1.24665,4.59606,-176.038654,35.83022,-3.35473,35.83022,-160.072605,-163.517832,-3.35473,-163.517832,1070.568215
0.765268,0.623864,0.158614,-0.641204,0.717051,0.273307,0.056772,-0.310857,0.94876,225.204247,-64.466565,568.4860140000001,88.519308,2.615746,0.321509,2.960952,-253.798011,-2.105765,-27.306808,-2.105765,-69.746394,147.726054,-27.306808,147.726054,934.608788
0.203504,0.633302,-0.746669,0.531917,0.568748,0.627368,0.82198,-0.524838,-0.221121,-8.555953,63.984446,279.190173,77.345419,4.013599,1.79376,2.139048,-238.755392,225.888682,-65.381749,225.888682,-218.288762,-13.831419,-65.381749,-13.831419,760.283682
0.578563,-0.748365,0.32437,-0.282165,0.189492,0.940466,-0.765277,-0.635644,-0.101529,348.218513,399.272563,566.716307,63.90723,2.809465,1.672501,4.019262,-99.126792,186.403184,-166.476374,186.403184,-246.771523,144.722682,-166.476374,144.722682,938.230424
0.365862,-0.742108,-0.561623,0.913253,0.402473,0.063114,0.179201,-0.535995,0.824982,-118.870191,-164.850602,441.334483,97.798075,4.600481,0.600625,2.818942,-103.927798,90.001838,-41.079491,90.001838,-405.416276,-189.885524,-41.079491,-189.885524,807.091219
-0.436588,0.573544,0.693136,-0.845144,-0.525584,-0.097433,0.308419,-0.628338,0.714191,-339.114425,-82.274829,500.730984,76.095565,1.431143,0.775329,2.685292,-382.521755,-37.974571,25.129992,-37.974571,210.351396,227.214157,25.129992,227.214157,538.931025
-0.340065,0.669233,0.660668,-0.927083,-0.12076,-0.354871,-0.15771,-0.733174,0.661501,423.551842,-148.365713,382.381679,79.263034,1.07788,0.847977,3.35347,-86.503622,-178.488288,-68.597433,-178.488288,-77.026512,-204.751788,-68.597433,-204.751788,1246.0247
-0.688864,0.041977,0.723674,-0.654336,0.393605,-0.645693,-0.311946,-0.918321,-0.243674,42.116907,-87.142773,230.561418,76.267029,0.842284,1.816948,3.469055,-338.693928,224.506534,-36.603153,224.506534,-287.836639,-234.242654,-36.603153,-234.242654,921.865395
0.23188,-0.677985,-0.697545,0.693706,0.617948,-0.370016,0.681912,-0.398091,0.613612,-320.763112,337.787093,232.36164,83.558235,5.200103,0.910169,2.099209,-84.16806,-43.147163,117.808923,-43.147163,-60.340183,114.007202,117.808923,114.007202,576.787012
0.344292,-0.699978,-0.625694,0.796513,-0.135032,0.589349,-0.49702,-0.701282,0.511052,505.641829,-330.710612,434.856197,103.225516,3.956894,1.034388,3.758154,-153.334727,85.887564,46.349246,85.887564,-296.978026,14.653583,46.349246,14.653583,897.662689
0.083273,-0.152976,0.984715,-0.182405,0.969113,0.165978,-0.979691,-0.193438,0.052797,-52.096231,-386.942192,444.90095,88.357949,1.737781,1.517974,4.517448,-444.042768,43.849706,-11.410045,43.849706,-161.777176,51.850392,-11.410045,51.850392,1272.433997
0.315345,0.647881,-0.693402,0.66631,0.369116,0.647908,0.675713,-0.666336,-0.315291,292.359542,-277.309454,325.893904,118.620374,3.960896,1.891559,2.349207,-30.668315,63.623065,125.544682,63.623065,-193.511898,40.842759,125.544682,40.842759,798.135913
-0.013216,0.706804,-0.707286,-0.351225,0.658994,0.665107,0.936198,0.257206,0.239538,365.948632,-199.377713,578.292858,77.94184,3.957715,1.328906,1.302677,-76.362494,215.474608,-4.854623,215.474608,-52.258099,-129.449883,-4.854623,-129.449883,1033.386927
0.799297,-0.582535,0.147572,0.270754,0.568331,0.776976,-0.536485,-0.581079,0.611989,398.477629,397.414762,482.936522,71.97979,2.953898,0.912223,3.887109,-193.650645,-200.801973,17.244014,-200.801973,-56.99214,168.834771,17.244014,168.834771,1025.943253
-0.192369,-0.25862,0.946631,-0.941231,0.321539,-0.103427,-0.277631,-0.910894,-0.305275,-74.339332,-286.817043,512.88933,99.490507,1.46197,1.881023,3.437437,-239.659761,-105.53308,171.750766,-105.53308,-162.253369,-263.701368,171.750766,-263.701368,1391.426937
-0.108998,0.625421,0.772637,-0.916249,-0.364641,0.165906,0.385496,-0.689844,0.612787,102.930124,29.439849,417.299814,86.470263,1.782311,0.911214,2.632006,211.794263,-146.882471,-97.746836,-146.882471,-448.264151,16.801019,-97.746836,16.801019,795.561025
-0.669553,0.157737,0.725822,-0.719906,0.102741,-0.686425,-0.182847,-0.982122,0.044765,-118.041381,9.037068,241.191969,83.529415,0.813288,1.526016,3.325661,-394.657757,58.726652,-69.656507,58.726652,-253.934972,-230.755474,-69.656507,-230.755474,908.294059
-0.276449,-0.723991,0.631991,-0.384672,0.686002,0.617599,-0.880684,-0.072374,-0.468144,204.281906,-280.447664,403.81881,72.427076,2.344678,2.057985,4.630394,-328.869503,-39.023205,35.685068,-39.023205,-207.801416,298.714407,35.685068,298.714407,802.502477
0.19191,-0.712541,0.674875,-0.061048,0.677658,0.732839,-0.979512,-0.181839,0.086551,-233.597732,481.437743,446.029924,98.166088,2.397348,1.484137,4.528836,-160.188157,-58.91835,64.105603,-58.91835,-236.598158,158.271485,64.105603,158.271485,1089.496874
0.807261,-0.528193,-0.263327,0.466689,0.298148,0.832652,-0.36129,-0.79506,0.487185,58.073559,387.241514,507.874991,110.184596,3.447892,1.061933,3.568115,-111.598155,-7.119794,-73.922381,-7.119794,-34.108701,-126.872932,-73.922381,-126.872932,847.478804
0.222653,0.876878,-0.42604,-0.770009,0.426204,0.474801,0.597923,0.222339,0.7701,-243.890345,-16.439217,240.366642,65.728605,3.872915,0.691798,1.214788,-212.545152,-50.123467,-150.34491,-50.123467,-451.334107,12.643309,-150.34491,12.643309,808.787633
0.704228,0.654417,0.275322,-0.69984,0.57457,0.424373,0.119525,-0.491537,0.862615,158.704267,-230.226652,288.954191,91.643269,2.566081,0.530379,2.903056,-49.898049,89.586109,47.894252,89.586109,53.123686,-102.553114,47.894252,-102.553114,808.7283
-0.14488,-0.647366,0.748283,0.245637,0.709054,0.660988,-0.958474,0.279569,0.056289,157.559081,-190.446774,436.984723,95.467949,2.29433,1.514477,4.996197,-76.064668,174.121799,62.70058,174.121799,-347.123035,-157.080556,62.70058,-157.080556,1387.88036
0.286769,-0.551664,-0.783217,0.804974,0.582016,-0.115211,0.519403,-0.597431,0.61098,505.580285,-413.27255,439.382675,79.371,4.858442,0.913498,2.425946,-496.098347,33.695083,-126.184585,33.695083,-132.637308,-4.405857,-126.184585,-4.405857,768.514041
0.324627,-0.857294,-0.39958,0.880012,0.118908,0.459825,-0.346692,-0.500907,0.79303,362.131037,292.900306,417.161676,139.443933,3.857004,0.655029,3.747017,-97.818786,-110.662068,-13.526842,-110.662068,-95.87587,133.076658,-13.526842,133.076658,905.862138
-0.041033,-0.201751,0.978577,0.160986,0.965271,0.205758,-0.986103,0.16598,-0.007129,453.790273,19.95641,220.786822,74.972445,1.77804,1.577925,4.879145,-459.522258,-117.973836,43.161964,-117.973836,-519.139666,-29.999497,43.161964,-29.999497,1314.708218
0.669397,-0.328294,-0.666431,0.707821,0.009424,0.706329,-0.225604,-0.944528,0.238682,108.528512,-332.230298,254.694659,73.522142,3.897934,1.329788,3.376053,-233.899316,20.780401,140.543778,20.780401,-554.213017,1.005509,140.543778,1.005509,1170.584319
0.158355,0.608112,-0.777897,-0.295972,0.780844,0.550166,0.941979,0.143114,0.303635,-333.813548,414.156263,446.393176,73.780194,4.096815,1.262291,1.42002,-622.892528,72.814355,51.023341,72.814355,-177.047279,6.005009,51.023341,6.005009,666.15219
-0.252821,-0.186848,-0.949299,0.350207,0.896969,-0.269816,0.901907,-0.400667,-0.161337,476.114704,323.064126,281.099968,135.409957,4.989313,1.732842,1.988853,-204.466808,14.541897,-66.712562,14.541897,-69.796669,125.86076,-66.712562,125.86076,1117.088493
0.210979,0.957987,0.19429,-0.32838,-0.11775,0.937177,0.920681,-0.261526,0.289741,-281.353749,-197.323077,324.035027,95.898364,2.937175,1.27684,1.847563,-212.178974,-41.67068,-86.058642,-41.67068,81.001863,-65.759567,-86.058642,-65.759567,681.939162
-0.716853,0.649126,0.254473,-0.51786,-0.740091,0.429053,0.466843,0.175787,0.866693,523.161475,331.832204,384.870179,77.899538,2.60626,0.522262,1.210672,-315.948107,-96.377998,-1.185319,-96.377998,-420.015822,-14.577385,-1.185319,-14.577385,1000.820493
0.015427,-0.171014,0.985148,-0.153079,0.973246,0.171345,-0.988094,-0.153449,-0.011165,186.805525,-122.817466,241.001628,75.403825,1.743002,1.581961,4.558322,-651.068915,206.42531,-108.423345,206.42531,-192.919401,-229.132806,-108.423345,-229.132806,1006.398498
0.31902,-0.541367,-0.777913,0.728898,0.664762,-0.163703,0.60575,-0.514795,0.606674,255.643231,-52.568279,247.398619,70.478879,4.919801,0.918927,2.275201,-232.200259,-86.217925,187.217448,-86.217925,-207.332657,132.157104,187.217448,132.157104,614.112966
0.871867,-0.213516,-0.440749,0.489375,0.344958,0.800947,-0.018975,-0.91401,0.405247,130.007942,-26.445356,414.653147,67.194665,3.644654,1.153547,3.16235,197.499175,19.937118,78.265575,19.937118,-467.775021,-63.790917,78.265575,-63.790917,922.175794
0.610353,0.592938,0.525256,-0.740997,0.661758,0.114016,-0.279988,-0.458803,0.843271,498.136459,346.995769,291.769279,102.352107,1.784548,0.567455,3.689521,-323.637734,15.602803,155.857838,15.602803,-221.523722,18.695449,155.857838,18.695449,1192.733562
0.438592,0.308757,0.843982,-0.593946,0.804376,0.014388,-0.674437,-0.507591,0.536178,-274.110065,-222.759745,332.19201,122.654464,1.587843,1.004894,4.067217,103.950132,-35.71549,-126.93629,-35.71549,200.915619,62.616086,-126.93629,62.616086,545.838329
-0.036301,0.091568,-0.995137,0.176777,0.980678,0.083789,0.983581,-0.172876,-0.051786,281.974851,102.847074,495.530957,101.74937,4.628389,1.622606,1.744781,-247.528925,119.298649,49.600008,119.298649,-80.388264,85.911763,49.600008,85.911763,1110.028579
0.340798,0.858008,0.384289,-0.494399,-0.18411,0.849513,0.799641,-0.479505,0.361454,230.027968,192.078085,251.72949,137.537275,2.716775,1.200969,2.110958,95.250826,-10.935492,13.161378,-10.935492,34.915323,-34.097784,13.161378,-34.097784,795.769332
0.208234,0.945136,-0.251709,-0.079713,0.272893,0.958736,0.974825,-0.179577,0.132165,-181.185091,-7.050773,497.034163,85.646778,3.398341,1.438244,1.752968,-387.543083,-83.690082,-20.745252,-83.690082,-381.997209,-100.234899,-20.745252,-100.234899,1035.593486
-0.604562,-0.602026,-0.521603,0.775559,-0.295511,-0.557836,0.181692,-0.74178,0.645562,494.101494,20.28118,481.519094,91.5826,5.531341,0.869038,2.901381,-121.447583,38.447932,14.309409,38.447932,-229.196715,-81.017106,14.309409,-81.017106,968.917618
0.160388,0.783543,-0.60028,-0.110346,0.618574,0.777939,0.980867,-0.058533,0.185673,-49.268613,-216.915288,582.048575,76.551882,3.798793,1.38404,1.630401,-78.170051,-68.189362,241.397175,-68.189362,-262.23303,-213.065117,241.397175,-213.065117,948.302695
0.254262,0.920494,0.296718,-0.93211,0.315054,-0.17864,-0.257919,-0.231153,0.938108,517.179553,84.141129,551.998653,68.082653,1.02887,0.353671,3.981665,-120.778975,16.979788,245.830937,16.979788,-340.503139,-66.780647,245.830937,-66.780647,1139.183677
0.163248,-0.446198,-0.879919,0.74948,0.636086,-0.183505,0.641584,-0.629525,0.438256,503.572101,-332.90725,397.792594,99.011751,4.917989,1.117138,2.346708,8.756395,101.072227,-46.777723,101.072227,-359.38116,-3.307836,-46.777723,-3.307836,922.27169
0.712232,0.567543,0.413062,-0.670135,0.724902,0.159487,-0.208913,-0.390399,0.896629,198.006436,214.005377,555.368288,69.054948,1.939272,0.4587,3.632946,-375.867285,-47.951529,114.539508,-47.951529,-183.206568,-7.385091,114.539508,-7.385091,793.12687
0.413393,0.892274,-0.181528,-0.665905,0.432224,0.608073,0.621029,-0.130493,0.772848,346.735683,472.177329,247.776657,124.870142,3.4317,0.687479,1.777907,-459.251558,-187.923143,24.962504,-187.923143,64.620847,126.519596,24.962504,126.519596,968.177175
0.51727,0.624606,0.585063,-0.799307,0.108283,0.591086,0.305844,-0.773396,0.555264,492.37068,-240.149406,313.675693,125.873717,2.361316,0.982116,2.76501,24.379352,122.680245,-227.091189,122.680245,-134.885216,-96.957053,-227.091189,-96.957053,1053.552088
0.465288,0.866654,-0.180049,-0.771404,0.49677,0.397686,0.4341,-0.046148,0.899682,-212.263941,325.401468,415.455527,66.506496,3.566724,0.451756,1.676705,76.468744,-123.041259,61.718012,-123.041259,-191.306735,57.346874,61.718012,57.346874,750.391528
0.509981,0.780698,0.361151,-0.829493,0.557493,-0.033804,-0.22773,-0.282332,0.931895,-4.144809,-114.528935,363.830917,115.306238,1.477467,0.371195,3.820346,-152.431868,-81.12559,161.812363,-81.12559,-124.160521,-60.659951,161.812363,-60.659951,1171.295977
0.594776,0.618486,-0.513534,0.24643,0.467779,0.848796,0.765189,-0.631394,0.12581,-37.990218,284.576116,277.531077,134.245766,3.685692,1.444652,2.260684,7.543175,71.653283,46.376396,71.653283,-48.265209,-57.285683,46.376396,-57.285683,769.395288
-0.334689,-0.1756,-0.925823,0.833648,0.40288,-0.377781,0.439334,-0.898249,0.011549,231.014971,412.645836,256.485589,108.657508,5.099815,1.559247,2.686703,-328.534585,-25.360693,107.526787,-25.360693,-47.460288,-19.599392,107.526787,-19.599392,1021.791089
0.342394,0.272058,0.899305,-0.64533,0.763764,0.014643,-0.682873,-0.585362,0.437076,285.306756,230.924428,354.303582,130.389366,1.587078,1.118451,4.003727,-15.935321,39.016756,-73.1606,39.016756,62.515664,205.437689,-73.1606,205.437689,851.977254
0.421677,0.87084,0.252639,-0.824413,0.2522,0.506694,0.377534,-0.42194,0.824278,-368.285331,443.840982,440.824175,91.621026,2.679064,0.60187,2.411682,-296.736304,-56.498293,114.614999,-56.498293,-57.080514,211.734276,114.614999,211.734276,548.851194
-0.361867,-0.802596,0.474228,0.757395,0.043469,0.651509,-0.543512,0.594937,0.592152,123.294872,-103.368627,390.911595,121.378667,2.512392,0.93707,5.542927,-12.958896,-9.091043,82.496481,-9.091043,-22.801339,-80.699315,82.496481,-80.699315,834.779933
0.430573,0.902539,0.005479,-0.876533,0.416704,0.240931,0.215167,-0.108541,0.970527,-271.456145,-231.979034,474.500574,135.274032,3.118857,0.24339,2.037997,46.001391,19.952718,20.608983,19.952718,88.651157,28.234633,20.608983,28.234633,794.076034
-0.104508,0.896728,-0.430067,-0.241896,0.396529,0.88558,0.964658,0.196582,0.175474,366.604745,221.073536,526.154585,107.510941,3.593681,1.394409,1.369765,-39.275609,-8.239846,142.596981,-8.239846,-196.939058,92.920816,142.596981,92.920816,1055.140693
0.449725,-0.40623,0.795439,0.122118,0.910186,0.395788,-0.884779,-0.080859,0.458942,-295.265771,-430.197139,246.381008,85.158896,2.0325,1.093992,4.621253,-133.938365,54.745778,-64.932772,54.745778,-142.709771,-95.911177,-64.932772,-95.911177,891.508295
0.132764,0.827503,-0.545539,0.221758,0.511658,0.830078,0.966021,-0.231182,-0.115575,-23.637125,-156.450558,244.842235,62.532859,3.723022,1.686631,1.805692,-293.351416,-203.15313,149.295764,-203.15313,-369.380404,22.13106,149.295764,22.13106,869.546441
0.197447,-0.374598,0.90592,0.036593,0.926285,0.375043,-0.97963,-0.040901,0.196599,442.823958,473.234571,464.780334,87.704567,1.963306,1.372908,4.670662,-449.862978,-58.444253,-201.656628,-58.444253,-74.960788,51.604585,-201.656628,51.604585,1265.216583
0.280362,0.895088,-0.34672,0.184617,0.304181,0.934554,0.941973,-0.326024,-0.079967,292.565061,198.634009,339.474226,88.946521,3.496853,1.650849,1.903999,-19.772498,43.018452,124.562374,43.018452,-208.721859,98.41091,124.562374,98.41091,1022.641264
0.710583,-0.327467,-0.622766,0.396972,0.917359,-0.029422,0.580934,-0.226314,0.781855,273.456287,478.777645,354.057432,68.463559,4.759599,0.673161,1.942278,-44.081216,118.318814,-42.738783,118.318814,-500.376941,65.377413,-42.738783,65.377413,899.271708
-0.616713,-0.287356,0.732865,-0.52949,0.840338,-0.116075,-0.582499,-0.459629,-0.6704,510.331302,312.316911,421.215174,76.985824,1.413716,2.305544,4.044352,-51.025145,198.449037,-79.840679,198.449037,-196.592054,-155.06068,-79.840679,-155.06068,739.333864
-0.273758,-0.594994,-0.755671,0.835067,-0.536859,0.120187,-0.477199,-0.598134,0.64383,334.521481,-234.207761,445.888234,99.80223,4.554664,0.871303,3.814999,227.158524,-67.493053,133.311701,-67.493053,-185.933763,43.146627,133.311701,43.146627,1250.080152
-0.14805,0.972941,-0.177388,-0.722009,0.016245,0.691693,0.675858,0.230481,0.700067,74.847875,478.835004,546.4164000000001,84.476513,3.392637,0.795305,1.242145,-331.444047,-198.971311,-227.223,-198.971311,7.474045,-77.314291,-227.223,-77.314291,867.007104
-0.141151,0.238799,-0.960756,0.624982,0.774131,0.100593,0.767772,-0.586256,-0.258515,171.756118,-241.782596,331.140197,84.421436,4.608067,1.832281,2.222933,-407.950521,59.477667,115.166445,59.477667,62.549241,146.378159,115.166445,146.378159,993.945569
