%GrainID,O11,O12,O13,O21,O22,O23,O31,O32,O33,X,Y,Z,a,b,c,alpha,beta,gamma,DiffPos,DiffOme,DiffAngle,GrainRadius,Confidence,eFab11,eFab12,eFab13,eFab21,eFab22,eFab23,eFab31,eFab32,eFab33,eKen11,eKen12,eKen13,eKen21,eKen22,eKen23,eKen31,eKen32,eKen33,RMSErrorStrain,PhaseNr,Eul0,Eul1,Eul2,layer,num_spots,eqv_strain,strain/error,Confidence/R
48078.0,0.122044,0.289339,0.949415,-0.990107,-0.031235,0.136794,0.069234,-0.956717,0.282665,-170.149227,123.337953,468.972485,3.592353,3.598392,3.593408,90.021962,89.989131,90.037172,148.800293,0.085522,0.080715,68.542125,0.861111,-365.16688,27.625859,-186.836662,27.625859,-701.132006,-243.603674,-186.836662,-243.603674,1047.450812,-577.718794,-33.48501,254.66521,-33.48501,-471.124952,-60.45899,254.66521,-60.45899,1176.788675,699.939053,1.0,1.713894,1.284226,3.069352,0.0,123.0,1718.9712599121165,2.4558870555149843,0.012563237571055756
48850.0,0.644506,-0.351339,-0.679097,0.737047,0.521763,0.429564,0.203405,-0.777383,0.595233,-76.632729,236.383664,496.739712,3.594494,3.596729,3.593792,90.086702,90.037143,90.038628,91.903679,0.061116,0.053197,101.253958,0.992754,-6.662406,371.869981,120.672997,371.869981,-739.939929,-296.905453,120.672997,-296.905453,966.278897,239.135881,92.66517,118.904953,92.66517,-124.341417,-216.230779,118.904953,-216.230779,969.971204,355.222968,1.0,4.148378,0.933241,2.885676,0.0,137.0,991.9620922784289,2.7925055011601305,0.00980459450286378
46966.0,-0.70527,-0.499518,-0.503066,0.511724,0.13241,-0.848885,0.490645,-0.856124,0.162231,465.900356,155.288886,501.971151,3.593569,3.595836,3.593114,90.03031,90.044587,90.103324,106.777265,0.06928,0.066466,79.551021,0.986486,-1245.691944,-7.665786,5.214969,-7.665786,-131.169356,213.607363,5.214969,213.607363,901.513336,-280.255937,21.698189,176.592041,21.698189,-262.537186,105.390619,176.592041,105.390619,1130.679004,460.554607,1.0,5.74821,1.407846,2.621187,0.0,146.0,1413.5499333831883,3.0692341622438453,0.012400670508050424
46881.0,0.45716,0.410498,-0.788984,-0.112444,0.906671,0.406576,0.882248,-0.097154,0.460652,326.362914,-282.305466,351.481657,3.597553,3.593332,3.593375,90.041379,89.930512,89.976029,88.813848,0.058004,0.052204,102.893944,1.0,-264.291748,377.632896,145.027392,377.632896,-739.470289,105.713778,145.027392,105.713778,1013.77268,-3.730706,53.296384,201.600812,53.296384,-374.498695,25.921088,201.600812,25.921088,1022.002484,486.018367,1.0,4.236564,1.092067,1.680476,0.0,140.0,1266.1054386992278,2.605056772883704,0.009718744963260422
48067.0,0.131022,0.986846,-0.094705,-0.977799,0.144394,0.151853,0.16353,0.072707,0.983855,564.369964,127.590102,307.727951,3.591846,3.595612,3.599454,89.94863,89.947919,89.981814,139.929658,0.093668,0.081864,72.567302,0.909722,179.691905,81.373096,388.735881,81.373096,-894.669852,-37.193795,388.735881,-37.193795,1463.183496,-391.466219,-71.289901,25.588972,-71.289901,-665.858829,-22.704462,25.588972,-22.704462,1472.096723,646.025883,1.0,3.699231,0.179934,1.152436,0.0,131.0,2015.984981671107,3.120594754360805,0.012536252209018326
46883.0,-0.72424,-0.039582,-0.688411,0.456427,0.720818,-0.521628,0.516866,-0.691993,-0.503979,165.411821,236.799467,421.096104,3.594585,3.596852,3.593963,89.968781,90.057477,90.055653,69.061909,0.060363,0.048897,108.89381,1.0,-637.715921,20.871136,-144.984517,20.871136,-48.28355,-137.800746,-144.984517,-137.800746,1013.284588,141.657435,29.767746,-139.306891,29.767746,-92.684499,-6.790073,-139.306891,-6.790073,797.155241,302.524655,1.0,5.360817,2.098996,2.500064,0.0,142.0,808.3675615383664,2.672071674747853,0.009183258442330193
48845.0,0.439859,0.108539,-0.891484,0.454466,0.82928,0.325199,0.774587,-0.548191,0.315439,-17.518323,-323.047981,301.732263,3.595092,3.595167,3.595491,89.97784,89.98122,90.068503,89.429559,0.055695,0.052777,160.464273,1.0,-36.765054,-457.185816,71.901325,-457.185816,-174.138183,-152.504464,71.901325,-152.504464,635.772062,-201.475568,13.186672,98.454694,13.186672,-211.917354,10.155412,98.454694,10.155412,905.813874,505.466591,1.0,4.362604,1.249877,2.186686,0.0,144.0,1115.902674638086,2.207668507685973,0.006231916808048606
47643.0,-0.264371,-0.518378,-0.813261,0.796109,0.358666,-0.487411,0.544352,-0.776301,0.317864,-37.376954,-348.566454,287.883285,3.597307,3.59593,3.594912,90.034438,90.019533,90.039297,93.352838,0.060343,0.051501,118.4616,0.992857,-250.443596,81.650184,-6.012726,81.650184,547.861064,209.061907,-6.012726,209.061907,795.188859,-115.97966,28.848554,44.821057,28.848554,-280.957828,-34.439409,44.821057,-34.439409,857.723521,305.39274,1.0,5.252315,1.247321,2.530053,0.0,139.0,1067.228127869752,3.49460870572677,0.00838125603571115
49240.0,-0.743385,0.416253,0.523557,-0.637008,-0.679285,-0.364407,0.203959,-0.604405,0.770127,568.524775,-146.928808,490.966443,3.593909,3.597479,3.596268,90.027506,89.952569,89.975618,164.293853,0.08391,0.07606,71.082014,0.842857,-438.07244,-259.153849,-65.047516,-259.153849,571.400059,114.97349,-65.047516,114.97349,821.91834,-534.266138,351.322737,320.839734,351.322737,465.634486,-58.073242,320.839734,-58.073242,959.816752,880.155657,1.0,0.962746,0.691756,2.816137,0.0,118.0,1382.1918291104466,1.5703947570156294,0.011857528403739376
46890.0,0.890685,0.447422,0.080589,-0.328063,0.509835,0.795263,0.31473,-0.734767,0.600885,-275.330694,-185.83925,553.165712,3.593723,3.596253,3.594994,90.016306,89.968888,89.968824,133.957565,0.065096,0.067164,75.984781,0.835714,105.543529,395.455554,-231.738194,395.455554,-224.578854,68.557007,-231.738194,68.557007,327.111023,-492.478988,459.202361,-119.231843,459.202361,82.922654,177.972575,-119.231843,177.972575,394.337267,881.634934,1.0,3.040601,0.926188,2.736896,0.0,117.0,894.3279874342476,1.0143971761380404,0.010998439279570997
47245.0,0.310615,0.522372,-0.794132,-0.157432,0.852191,0.498985,0.937408,-0.02997,0.346941,70.088453,435.768803,406.922715,3.597327,3.5871,3.595661,90.067704,89.986716,89.930713,173.982976,0.06772,0.069641,96.54867,0.951389,279.055648,-694.833424,268.061692,-694.833424,-2144.430603,361.292308,268.061692,361.292308,714.422629,-129.129667,-121.071826,-27.227658,-121.071826,-397.144043,38.910789,-27.227658,38.910789,784.666806,545.310359,1.0,4.151391,1.216488,1.602757,0.0,137.0,1079.0975988045805,1.9788686955873152,0.009853983488327701
47298.0,0.570366,0.475238,-0.669949,-0.454076,0.862095,0.224959,0.684469,0.175899,0.707504,338.12879,483.661394,517.589923,3.594891,3.599252,3.598334,89.970398,89.915463,90.00844,153.927465,0.082878,0.073212,111.25168,1.0,-23.078887,529.796112,-368.662169,529.796112,999.350377,343.526696,-368.662169,343.526696,1319.636857,-0.047814,-111.972236,-32.860881,-111.972236,-141.345959,6.541859,-32.860881,6.541859,955.161359,307.009681,1.0,4.388433,0.784837,1.319254,0.0,142.0,1038.0772252035263,3.3812524146543974,0.00898862830655681
49125.0,-0.291368,0.247113,0.924143,-0.37886,0.857257,-0.348677,-0.87839,-0.451714,-0.156157,-139.806994,311.133943,323.314973,3.598034,3.5953,3.594635,89.979097,89.957716,89.982688,126.887004,0.071697,0.063382,96.602951,1.0,-75.017279,128.633115,-157.831635,128.633115,132.648587,294.36336,-157.831635,294.36336,984.737943,-23.889768,73.613169,-38.11889,73.613169,-138.043967,60.951133,-38.11889,60.951133,1097.286907,941.574616,1.0,1.210013,1.727595,4.237405,0.0,146.0,1185.7468468289403,1.2593232938524124,0.0103516506447096
48593.0,0.474408,-0.608392,-0.636236,0.866152,0.19352,0.460793,-0.157218,-0.769681,0.618767,-145.899962,-122.918517,211.334562,3.593164,3.598073,3.594357,89.968099,90.034671,89.981682,156.422938,0.069775,0.071337,74.057708,0.895833,507.28437,-339.676771,378.173003,-339.676771,-455.071133,-425.841999,378.173003,-425.841999,329.762536,-417.130292,-119.111148,242.745608,-119.111148,-101.450448,-47.380755,242.745608,-47.380755,912.128118,1016.159399,1.0,4.085573,0.903624,3.343085,0.0,129.0,1226.1647404624134,1.2066657471938744,0.012096418106809354
48489.0,-0.170527,0.661395,0.730395,-0.823435,0.31146,-0.474287,-0.54118,-0.682311,0.491504,-25.783,-390.441129,429.896263,3.593554,3.593408,3.594751,90.06587,90.080911,89.957065,91.474613,0.070968,0.055262,106.069563,1.0,-634.037819,69.491989,485.557695,69.491989,-833.155367,-91.846308,485.557695,-91.846308,767.803484,-284.077774,-4.215355,158.36609,-4.215355,-177.875625,12.536963,158.36609,12.536963,853.934026,291.489184,1.0,0.994874,1.056981,3.812147,0.0,146.0,1097.4659570960712,3.7650314911721425,0.009427775242177626
48916.0,-0.505952,0.16779,0.846085,-0.794269,0.291899,-0.532853,-0.336378,-0.941617,-0.014416,-154.926907,227.591056,551.558813,3.594835,3.598242,3.595439,90.005004,89.988959,89.994975,72.19993,0.064242,0.057764,116.521312,1.0,71.058329,-87.280725,-125.137364,-87.280725,229.758395,-234.051853,-125.137364,-234.051853,894.305531,-136.804747,136.698836,0.657289,136.698836,-61.148758,-223.152574,0.657289,-223.152574,1081.272047,314.485219,1.0,1.008762,1.585213,3.484698,0.0,138.0,1203.5959274322195,3.8271939497169805,0.008582121011476424
