id,x,y,z,block_id,ori_rodrigues_x,ori_rodrigues_y,ori_rodrigues_z
0,0.287553142883,0.1962755337265,0.02307937989175,2,-0.081713960496785,0.20951183232656,-0.26960754381527
1,0.31633692844075,0.119730786755,0.02307937989175,2,-0.082000616658467,0.20932128770968,-0.26980417239012
2,0.5146851890695,0.35033000626,0.28698984699875,2,-0.081657055123009,0.20964170902364,-0.26922505027803
3,0.4326501951315,0.361502419485,0.2535098059025,2,-0.081685728531271,0.20962942939571,-0.26920093167402
4,0.39774104084075,0.296075951585,0.20937163671,2,-0.081818294527768,0.20945151537691,-0.2694306398384
5,0.25438130321025,0.01827237348575,0.03306019668125,2,-0.081830039350717,0.20952746206462,-0.26979792808336
6,0.42167504869975,0.125997654728,0.05853770739875,2,-0.081992659704037,0.20931883132992,-0.26969720201961
7,0.37584725738525,0.08145841326925,0.05853770739875,2,-0.081736504684738,0.20950103169774,-0.26960654238443
8,0.347078892672,0.0324706491095,0.11159790408,2,-0.081987564300066,0.20931924347264,-0.26979098056823
9,0.50854795299175,0.293218624521,0.34872036190725,2,-0.081836590063434,0.20950203701772,-0.26947861130602
10,0.416845319339,0.3241431796975,0.1127026654865,2,-0.081842094488404,0.20943366738101,-0.26944520937004
11,0.2875685637275,0.07074302259525,0.076139576573,2,-0.081719104461733,0.20950421112188,-0.26964120205892
12,0.427636920219,0.21301344134525,0.02307937989175,2,-0.081998618710497,0.20931237729733,-0.26969275028245
13,0.35302534334675,0.245018946858,0.02307937989175,2,-0.081904901373901,0.20938071758529,-0.26961739418685
14,0.345985471476,0.29325211468875,0.06668815443375,2,-0.081853082495652,0.20938998018239,-0.26956378192962
15,0.35331662921425,0.09141920761425,0.2082668753035,2,-0.081740366133079,0.20959323989401,-0.26947268348667
16,0.50619153943525,0.2914731352695,0.11164341277575,2,-0.081935866859127,0.20944261945726,-0.26958813614385
17,0.179418192468,0.04589378203825,0.03306019668125,8,-0.8660428477156,-0.07790797681049,0.24455437535372
18,0.0601603114245,0.179994447681,0.2283819734505,8,-0.86548804037316,-0.078057125447556,0.24451219646155
19,0.0231783559805,0.01272218491775,0.26278396844425,8,-0.86544290517799,-0.078031680268768,0.24466354835543
20,0.00348652545375,0.04779265485725,0.06639776305625,8,-0.86577239459071,-0.078019200945022,0.24458094184074
21,0.36690580504375,0.34132790934225,0.31179658610775,8,-0.8654626307984,-0.078627647640634,0.24468153787908
22,0.134941619838,0.27279442675275,0.252062465129,8,-0.86547266203682,-0.078200907048898,0.24442939890414
23,0.04666488143425,0.04779265485725,0.135531446057,8,-0.86574337046687,-0.077998279831537,0.24454483243763
24,0.33417259943225,0.459084011544,0.32625896421675,8,-0.86590311678413,-0.078484907761839,0.24489862345332
25,0.22730927801475,0.29538499139425,0.21036219569725,8,-0.865794470236,-0.078192667674591,0.24465568933391
26,0.107200583496,0.39219938020775,0.11971107081225,8,-0.86570715895112,-0.078419383057223,0.24454949487197
27,0.01483292531925,0.3452971589145,0.0193727500055,8,-0.86592928918993,-0.078066734488587,0.24451873299575
28,0.2221938202395,0.28466843652825,0.10606090443925,8,-0.86600089462785,-0.078211752057169,0.24457753782796
29,0.0618059762265,0.1795687076,0.0193727500055,8,-0.86592855352406,-0.077976084887628,0.24447521669162
30,0.01483292531925,0.405464082427,0.07610229627025,8,-0.8656631444395,-0.078092968210373,0.24429886722718
31,0.17686643413425,0.35333438656175,0.0629815245475,8,-0.86605831146835,-0.078152599867878,0.2445433998542
