id,x,y,z,block_id,ori_rodrigues_x,ori_rodrigues_y,ori_rodrigues_z
0,0.287553142883,0.1962755337265,0.02307937989175,2,-0.064858764190474,0.22484105843214,-0.25477198461136
1,0.31633692844075,0.119730786755,0.02307937989175,2,-0.076125928802315,0.22254831353626,-0.25166794629736
2,0.5146851890695,0.35033000626,0.28698984699875,2,-0.067009867432657,0.22809871460169,-0.23269786731173
3,0.4326501951315,0.361502419485,0.2535098059025,2,-0.062769025596691,0.22767864755382,-0.23808283884451
4,0.39774104084075,0.296075951585,0.20937163671,2,-0.072163616963324,0.22184006165324,-0.23950487457596
5,0.25438130321025,0.01827237348575,0.03306019668125,2,-0.063985373387248,0.22226473537987,-0.26521747780916
6,0.42167504869975,0.125997654728,0.05853770739875,2,-0.075865159092097,0.22462332119405,-0.25558688567944
7,0.37584725738525,0.08145841326925,0.05853770739875,2,-0.072134646127784,0.22268795114823,-0.24935553109568
8,0.347078892672,0.0324706491095,0.11159790408,2,-0.071937794048688,0.22399124206126,-0.25269579108493
9,0.50854795299175,0.293218624521,0.34872036190725,2,-0.061922068637741,0.22342176403602,-0.23817684265093
10,0.416845319339,0.3241431796975,0.1127026654865,2,-0.076540877267512,0.2231327112697,-0.24211663519998
11,0.2875685637275,0.07074302259525,0.076139576573,2,-0.063039039700385,0.22286682214553,-0.25865736265971
12,0.427636920219,0.21301344134525,0.02307937989175,2,-0.074999195105821,0.22494450674223,-0.25601497301776
13,0.35302534334675,0.245018946858,0.02307937989175,2,-0.083212619197652,0.22254985170136,-0.25087882474052
14,0.345985471476,0.29325211468875,0.06668815443375,2,-0.078761620460379,0.21605205639862,-0.24863898454353
15,0.35331662921425,0.09141920761425,0.2082668753035,2,-0.061482412928861,0.22934901358714,-0.24945937675483
16,0.50619153943525,0.2914731352695,0.11164341277575,2,-0.076984920248483,0.22871576601404,-0.24824687984602
17,0.179418192468,0.04589378203825,0.03306019668125,8,-0.84005291267085,-0.077693176061112,0.23203547535791
18,0.0601603114245,0.179994447681,0.2283819734505,8,-0.81317838070778,-0.08064369449892,0.22774268782241
19,0.0231783559805,0.01272218491775,0.26278396844425,8,-0.81744625682924,-0.080026835840747,0.23430745345249
20,0.00348652545375,0.04779265485725,0.06639776305625,8,-0.82478550356652,-0.081910863839185,0.23023031143925
21,0.36690580504375,0.34132790934225,0.31179658610775,8,-0.78856810852122,-0.12096506888051,0.24926346426902
22,0.134941619838,0.27279442675275,0.252062465129,8,-0.8116133425861,-0.085753084764513,0.22276232706028
23,0.04666488143425,0.04779265485725,0.135531446057,8,-0.82445535282711,-0.079735707083008,0.22686228202421
24,0.33417259943225,0.459084011544,0.32625896421675,8,-0.80442956042422,-0.11684181376891,0.23978779513897
25,0.22730927801475,0.29538499139425,0.21036219569725,8,-0.83191043565897,-0.087788429226002,0.23157191373754
26,0.107200583496,0.39219938020775,0.11971107081225,8,-0.81836793185603,-0.10022424550725,0.23224235857622
27,0.01483292531925,0.3452971589145,0.0193727500055,8,-0.83390437700125,-0.079981342944761,0.22725983460023
28,0.2221938202395,0.28466843652825,0.10606090443925,8,-0.83938217098178,-0.087286797208925,0.23316295521663
29,0.0618059762265,0.1795687076,0.0193727500055,8,-0.83187929621978,-0.077857294487643,0.22635267930286
30,0.01483292531925,0.405464082427,0.07610229627025,8,-0.82160978045934,-0.08490764751753,0.20953307004805
31,0.17686643413425,0.35333438656175,0.0629815245475,8,-0.8469591857092,-0.077703045684145,0.23404042246893
32,0.0231783559805,0.0528934312225,0.2141408573145,8,-0.81327355821916,-0.081851463252584,0.22824507369528
33,0.0936379323415,0.0076214085525,0.0941473077295,8,-0.81955283293361,-0.078686273111366,0.23523145202534
34,0.00348652545375,0.10303547196225,0.0213841383275,8,-0.83292500155394,-0.078667547322877,0.22620138413746
35,0.16427709767575,0.0076214085525,0.102193879682,8,-0.81948894971348,-0.078797070524385,0.23521361670192
36,0.2322568887305,0.07901911420175,0.25891604815925,8,-0.83051794578477,-0.084670485567832,0.23053179643719
37,0.16161772339625,0.1117412991195,0.2844652627355,8,-0.81345891883692,-0.081502339998614,0.22899104444054
38,0.14714896659025,0.35832408290225,0.22401236207025,8,-0.81814906085798,-0.099029984692821,0.22997692705812
39,0.29376590548825,0.1379676727065,0.286451336382,8,-0.82092040667572,-0.092679944368732,0.2396802703423
40,0.050459576361,0.0076214085525,0.02501362472875,8,-0.82511686269524,-0.074725088477282,0.23219671526732
41,0.1839135606395,0.44760816686225,0.1384833535295,8,-0.81625553315497,-0.10024407078392,0.23373543774255
