Fe_11,Fe_12,Fe_13,Fe_21,Fe_22,Fe_23,Fe_31,Fe_32,Fe_33,cauchy_stress_xx,cauchy_stress_xy,cauchy_stress_xz,cauchy_stress_yy,cauchy_stress_yz,cauchy_stress_zz,ee_xx,ee_xy,ee_xz,ee_yy,ee_yz,ee_zz,id,nye_tensor_11,nye_tensor_12,nye_tensor_13,nye_tensor_21,nye_tensor_22,nye_tensor_23,nye_tensor_31,nye_tensor_32,nye_tensor_33,ori_rodrigues_x,ori_rodrigues_y,ori_rodrigues_z,strain_xx,strain_xy,strain_xz,strain_yy,strain_yz,strain_zz,x,y,z
0,0,0,0,0,0,0,0,0,-33.863046121822,33.432194527948,19.191660484498,-29.599866657911,16.632977522969,692.83431147591,-0.0014414663259178,0.0004234200099287,-0.00034341017078157,-0.001218963088035,0.00036819114860573,0.0038227201471825,0,0.00042709519212685,0.00042709519212685,-3.726017513001e-05,-0.00042447678206119,-1.3195361144825e-06,0.00042726949374627,0.00099157413127629,0.00090497083598436,0.0011204683598784,0.04441668670676,-0.45133879861481,-0.56586140205544,-0.015823179271887,-0.014500940923696,0.0097448301072456,-0.050683086284412,0.0044508060028032,0.068414354288904,-189.999905,-164.54473171915,10.000096666667
0,0,0,0,0,0,0,0,0,-92.01884005958,19.331415215467,-1.0705193161172,-44.410463019397,3.6608398230037,665.04758686277,-0.0016953508591443,0.00029099006791231,-0.00056875086300061,-0.0011460456122711,0.00019877624566456,0.0038176215333271,1,0.00019935065942863,0.00019935065942863,4.5213122934535e-05,-0.00027557166272421,0.00024910294733655,-7.6696521375974e-05,0.00061155360254033,0.00038921218149843,0.0008036948856774,0.046376893075851,-0.45119424485936,-0.56630006405759,-0.016835990074,-0.013233326918869,0.009655053242774,-0.047692753832768,0.0036654360198286,0.066250766968054,-169.999915,-164.54473171915,10.000096666667
0,0,0,0,0,0,0,0,0,-124.43762322299,-11.741333521384,-116.42421295458,68.413191117809,-15.633405024381,768.58108127063,-0.0023430626133489,1.7187946501874e-05,-0.0018483306775622,-0.00068916456169363,-8.8899216309961e-05,0.0043481401509768,2,-0.00068130991735717,-0.00068130991735717,-0.00016957110689798,-0.00036577048998656,0.00020570957913884,-0.00045750460212676,-0.00014639590290159,-0.0010403688687399,0.00042978714188044,0.049692901146675,-0.45146061528958,-0.5679572736447,-0.020239981962135,-0.012280511752139,0.0085374396608647,-0.046622197866706,0.0015192397129008,0.06892389080415,-149.999925,-164.54473171915,10.000096666667
0,0,0,0,0,0,0,0,0,5.1759311588608,45.005397284581,86.77639029911,-52.294657022962,2.3717516366745,602.22800152322,-0.00084578648627066,0.00026220012105259,0.00066163988555495,-0.001267767022592,-0.00031470922724711,0.0031387007722513,3,-0.00023609715877737,-0.00023609715877737,-0.00028981155762599,-0.00016585525087274,0.00026998781350568,0.0010622183777124,-8.1159243064682e-05,4.0782437635724e-05,0.00037155673988183,0.27473211246987,0.59722021191329,0.40978524138815,-0.031720759902133,0.022162332835246,-0.00057740546251385,-0.039796590622789,0.00048737730004338,0.07096846933957,-129.999935,-164.54473171915,10.000096666667
0,0,0,0,0,0,0,0,0,-46.015335638377,36.154264017534,8.9841835966643,-42.665800985907,6.8389439166059,570.12509064504,-0.0011439941337683,0.00015424928786539,-0.00018633751023145,-0.001070206555192,-0.00023380141235775,0.0031033066246399,4,5.4042552511926e-05,5.4042552511926e-05,-0.00014803863217302,-0.0002069812187345,0.00020292590391523,0.00057024674433597,-6.8402760416364e-05,0.00019109194940098,0.00053979469813328,0.26988165098946,0.59749884845982,0.4068598336935,-0.033554605845269,0.021467992518289,-0.0013392803433544,-0.03178539544993,-0.00029030291650205,0.064655078782139,-109.999945,-164.54473171915,10.000096666667
0,0,0,0,0,0,0,0,0,-97.132623793502,-34.973648586306,-25.276940540846,-45.716229030112,7.6032123422533,580.78775877642,-0.0014637923349932,-0.00052556006638398,-0.00062737649945262,-0.0010352843941953,-0.00025436814921461,0.003307839779375,5,0.00024000958270908,0.00024000958270908,0.00015916704672989,-0.00066969486264891,-0.00021326162193198,-0.00017618032236832,-0.00016578225411928,-0.00022221345481313,0.00043487793627218,0.26844681604376,0.59881953534204,0.40689428800847,-0.032961150638275,0.019731668488021,-0.0014352197629387,-0.029946869934985,0.0001653596019647,0.062142755174707,-89.999955,-164.54473171915,10.000096666667
0,0,0,0,0,0,0,0,0,-40.703823705611,-70.335551638231,-9.9861652959017,-32.042137677584,-10.937084143475,636.23587650728,-0.0012661798030323,-0.00086889462098855,-0.000495648935372,-0.001193451656659,-0.00047097359064401,0.0035002556570632,6,0.00076009208589535,0.00076009208589535,0.00064752977153587,-0.00098785493974547,-0.0011351828303555,-0.0013906750740577,-0.00032828151193496,0.00041660908530613,0.0013365951376737,0.27487528115071,0.60342554472968,0.41349439226928,-0.020327078639135,0.015702577001212,-0.0023002808826662,-0.039527848661934,0.0026702885646288,0.059321523049701,-69.999965,-164.54473171915,10.000096666667
0,0,0,0,0,0,0,0,0,237.80321544943,-57.307750474648,36.832385210379,-8.3807208794928,-0.23902411551662,677.85171025432,0.0002734044529463,-0.00072831313534432,6.7555706131611e-05,-0.0017463310474601,-0.00029837314484197,0.0031484339387466,7,-3.9505113105274e-05,-3.9505113105274e-05,-0.00021039043652816,0.00038969010936279,-0.00011198792715118,9.0764674711044e-05,9.4638025041983e-05,0.0011454376221897,0.00040785046379177,0.28063198903613,0.60820355515925,0.42125267637638,-0.0047057746617828,0.010869557140104,-0.0021887347523939,-0.048079326964763,0.0051293936220059,0.052886580522038,-49.999975,-164.54473171915,10.000096666667
0,0,0,0,0,0,0,0,0,501.06329033931,-82.661190832262,-19.494164071641,-74.312533377136,12.798971025861,632.05856608019,0.0020513459851854,-0.00098952022278286,-0.00048050771903309,-0.0027054174741177,-5.753789186279e-05,0.0026094260966865,8,-5.2207163889341e-05,-5.2207163889341e-05,-0.00066870197749748,0.000463128004449,0.00025492383578686,-1.6489172822592e-05,5.9130977603098e-05,0.0002727489812384,-0.00021249510751383,0.27935350444323,0.60866132387757,0.42187752678566,-0.00026386892366357,0.0077990924845066,-0.00059316866132705,-0.0483151409028,0.0059206922907833,0.048960335985477,-29.999985,-164.54473171915,10.000096666667
0,0,0,0,0,0,0,0,0,689.78856762314,-74.523340351438,-19.083527776968,-76.267937063572,-95.599248862228,666.22972627803,0.003080785700912,-0.00097175240992289,-0.00036717293780337,-0.0032458733479091,-0.0012357169340338,0.0025284647939109,9,0.00019533279635512,0.00019533279635512,-0.0010891497824763,0.00027902663074668,0.001497016163328,-0.0009866013572044,-0.00018867456908677,-0.00075852442100588,4.8861475098419e-05,0.27788050106201,0.60843813854821,0.42354822556488,0.001633953297622,0.0081252358418819,0.00094825061449505,-0.052145539427747,0.003312528639277,0.051300934828298,-9.999995,-164.54473171915,10.000096666667
