Fe_11,Fe_12,Fe_13,Fe_21,Fe_22,Fe_23,Fe_31,Fe_32,Fe_33,cauchy_stress_xx,cauchy_stress_xy,cauchy_stress_xz,cauchy_stress_yy,cauchy_stress_yz,cauchy_stress_zz,ee_xx,ee_xy,ee_xz,ee_yy,ee_yz,ee_zz,id,nye_tensor_11,nye_tensor_12,nye_tensor_13,nye_tensor_21,nye_tensor_22,nye_tensor_23,nye_tensor_31,nye_tensor_32,nye_tensor_33,ori_rodrigues_x,ori_rodrigues_y,ori_rodrigues_z,strain_xx,strain_xy,strain_xz,strain_yy,strain_yz,strain_zz,x,y,z
0,0,0,0,0,0,0,0,0,-37.091722090884,60.584075454769,20.132469170051,-59.539370865667,48.077515557694,693.10199354953,-0.001431274429007,0.00069570473315279,-0.00033849152379801,-0.0013805996299924,0.0007440448077728,0.003913405844264,0,0.00058796793461606,0.00058796793461606,0.00013191171525688,-0.00057626707797951,0.00037485988406934,0.00031444566469649,0.0016234531981259,0.0011360380325288,0.0016719089383521,0.035598036070373,-0.45209694422395,-0.56324792172226,-0.025587023648451,-0.023610617984688,0.017707630459429,-0.081730760518751,0.0082559947146124,0.10930071358809,-189.999905,-164.54473171915,10.000096666667
0,0,0,0,0,0,0,0,0,-105.06926423137,16.576955098557,-10.948813806054,-53.467964481562,12.8139555223,676.5948782769,-0.0017933755218276,0.00026254809469615,-0.00069345269570594,-0.0012051366041044,0.00029238834783846,0.0039552343516548,1,0.00019245932030866,0.00019245932030866,0.00039091359296277,-0.00026307516703598,0.00075121378241996,-0.00044917853610253,0.00091629263974535,0.00029396641997469,0.0012530706466825,0.039297084239001,-0.45085034217457,-0.56432869490653,-0.026694422416746,-0.021405106098497,0.016959789662519,-0.078044156693275,0.0055371934937229,0.10657669897137,-169.999915,-164.54473171915,10.000096666667
0,0,0,0,0,0,0,0,0,-128.23841844931,-29.664946545342,-127.29463625153,80.851125373888,-20.16715118048,795.44938236409,-0.0024474985564789,-0.00016465961152048,-0.0019828549632315,-0.00067798964590628,-0.0001618842479483,0.0045069707992458,2,-0.0014047808111175,-0.0014047808111175,0.00019812209187149,-0.00053821925925644,0.00066782810515572,-0.00092243368628515,-0.00061561187191672,-0.0023752859651271,0.00068182407274359,0.045088159856851,-0.45082659589533,-0.56706144657815,-0.032633442898001,-0.020368176329417,0.014603285960541,-0.076541442416547,0.0018912921783896,0.11143776554703,-149.999925,-164.54473171915,10.000096666667
0,0,0,0,0,0,0,0,0,-1.4199058257836,101.30296238777,98.222052529327,-59.436976779505,31.699437100226,583.31656647554,-0.0008018284095042,0.00081468885121081,0.00083410609936,-0.0012283826208279,2.8887048998803e-05,0.002995062706634,3,-0.00020535193671257,-0.00020535193671257,-0.00083093602979245,-0.00043073937825486,0.00043578657639442,0.0017704608507256,-0.00018517856643651,-0.00019754190129824,0.001030558016636,0.26531815581881,0.59805839792208,0.4175253519337,-0.054242931129793,0.03783332911924,-0.0020740727097578,-0.064017710651911,0.00050143873192695,0.11736527801859,-129.999935,-164.54473171915,10.000096666667
0,0,0,0,0,0,0,0,0,-46.846208391364,43.010682305217,1.4312276087282,-42.957897385011,7.6499420889356,590.94991565124,-0.0011602861138486,0.00022100059151203,-0.00024211452919491,-0.0011126979970667,-0.00025413673202629,0.003198474420804,4,0.00035332718854834,0.00035332718854834,-0.00050531336234095,-0.00032459788272527,0.00023463856681566,0.001044422693702,-7.6129384465583e-05,0.00054870893068355,0.0014808380230383,0.25530516462814,0.59847322513067,0.41215488141329,-0.059698603569088,0.03650733829334,-0.0036038230145646,-0.048982548449534,-0.00083142938532982,0.10774642688909,-109.999945,-164.54473171915,10.000096666667
0,0,0,0,0,0,0,0,0,-101.30806199597,-80.368448694534,-16.273384997556,-68.175862190334,-20.069990530315,625.88456124879,-0.0014946086927668,-0.000949991722845,-0.00052915026103585,-0.0012629871720914,-0.00064414034812331,0.0036004530906501,5,0.0007325335273989,0.0007325335273989,0.00029749792470175,-0.00098185438074912,-0.00044688256075298,-0.00019668798064396,-0.00015947820916303,0.00018815597576983,0.0011249856767266,0.25138110935235,0.60128698629515,0.41191438420397,-0.060499652348624,0.03316245817409,-0.0029444850406137,-0.043976894330709,-0.00032906828393413,0.1034591884657,-89.999955,-164.54473171915,10.000096666667
0,0,0,0,0,0,0,0,0,-53.40379209777,-70.641362489597,-13.159617321411,-49.774853460845,-17.790504633936,649.60362397368,-0.0013123655101079,-0.00087193279049793,-0.00052143689596719,-0.0012896218857021,-0.00057701423282356,0.0036110969456445,6,0.0019021056039158,0.0019021056039158,0.0013514918484556,-0.0015602034507222,-0.0021535657572096,-0.0025502175055937,-0.0004717878305106,0.0010573174017003,0.0021992744106611,0.26172216445357,0.6108031534662,0.42329842147749,-0.039370121325777,0.027103035578909,-0.0029646045715145,-0.060427916083365,0.0032114371413087,0.098946931519557,-69.999965,-164.54473171915,10.000096666667
0,0,0,0,0,0,0,0,0,193.4203625411,-44.463401265274,51.650873536218,-24.319349500196,23.813620959694,694.87025529502,3.6251132756237e-05,-0.00056192474926467,0.00018818171452251,-0.0017398921118948,-5.5035534037624e-05,0.0032991786871498,7,0.00021095975002794,0.00021095975002794,-0.000186434866381,0.00080697030464797,-0.00045741832933757,-0.00015273749690791,0.00031942143661783,0.0024120994819279,0.00082102268419384,0.2737048853306,0.62008624870012,0.43856690567954,-0.0095810879734628,0.018305235102015,-0.0015978563631519,-0.079070940968507,0.00771624248556,0.088387351210561,-49.999975,-164.54473171915,10.000096666667
0,0,0,0,0,0,0,0,0,457.21977654426,-62.888631440468,-15.836705951648,-96.147544601099,19.010845194882,658.46685285613,0.0018043541339875,-0.00072624666106965,-0.00048751005700374,-0.0027606925702299,-2.4472634008213e-05,0.0028391707875099,8,-0.00011416839985365,-0.00011416839985365,-0.0010039726112991,0.00097131232365831,0.0001378699061365,-0.00043597549837144,0.00026216852786123,0.0002942866784063,-0.00039240819477576,0.27206591350217,0.62048233806949,0.44074052341847,-0.0015321340449815,0.013227041666891,0.0016138223752588,-0.082415571453081,0.0095418081692354,0.08397032240991,-29.999985,-164.54473171915,10.000096666667
0,0,0,0,0,0,0,0,0,636.49044621676,-39.420474796935,-3.4241078272154,-83.59007325699,-95.793908948611,688.64925143352,0.0027661240591143,-0.000538119727759,-0.00024103317464809,-0.0031885321209085,-0.0012770392787493,0.0027152380605302,9,0.00033224498316656,0.00033224498316656,-0.0013673214656003,0.00070043472399633,0.0021438779041172,-0.0021784906532235,-0.00019735768237277,-0.001633532536126,0.00022726705915006,0.2696098664544,0.62090377458126,0.44507293639227,0.00039606460386063,0.014648553924265,0.0043039687204188,-0.090849569556121,0.0052963648349432,0.090886119511577,-9.999995,-164.54473171915,10.000096666667
