Fe_11,Fe_12,Fe_13,Fe_21,Fe_22,Fe_23,Fe_31,Fe_32,Fe_33,cauchy_stress_xx,cauchy_stress_xy,cauchy_stress_xz,cauchy_stress_yy,cauchy_stress_yz,cauchy_stress_zz,ee_xx,ee_xy,ee_xz,ee_yy,ee_yz,ee_zz,id,nye_tensor_11,nye_tensor_12,nye_tensor_13,nye_tensor_21,nye_tensor_22,nye_tensor_23,nye_tensor_31,nye_tensor_32,nye_tensor_33,ori_rodrigues_x,ori_rodrigues_y,ori_rodrigues_z,strain_xx,strain_xy,strain_xz,strain_yy,strain_yz,strain_zz,x,y,z
0,0,0,0,0,0,0,0,0,-25.348625438914,15.276632479635,11.590172990082,-12.217911806634,1.3370106713725,632.89138898845,-0.0012965854401343,0.00023246972100653,-0.00037185605705282,-0.0010456548985189,0.00016786498441041,0.0034416556598379,0,0.00018946157763308,0.00018946157763308,-6.6187931924376e-05,-0.00021240443157665,-7.3602803248449e-05,0.00025194284338365,0.00042477490448587,0.00043778443234254,0.00050784827103094,0.050754431105102,-0.45109417150505,-0.56703370206504,-0.0078068070178031,-0.0078319345696461,0.0042075956546338,-0.026963316868014,0.0024813037279475,0.036541887403408,-189.999905,-164.54473171915,10.000096666667
0,0,0,0,0,0,0,0,0,-62.576794347445,15.401659789243,-1.479223833151,-22.609001074729,-0.27910757204459,615.19034348159,-0.0014639651734786,0.00024231657394292,-0.00051409600100409,-0.0010016493951858,0.00014189162601623,0.0034443997121507,1,8.2874341718342e-05,8.2874341718342e-05,-2.5771499308245e-05,-0.000133338797106,7.882278149202e-05,-2.1658620080271e-05,0.00025421570122221,0.00018735833993303,0.00034004068451034,0.05151500475623,-0.45118402750161,-0.56716092394041,-0.0083584566466347,-0.0073048317402455,0.0042219084708642,-0.025489244226651,0.0023963592279765,0.035498834213178,-169.999915,-164.54473171915,10.000096666667
0,0,0,0,0,0,0,0,0,-90.630448757422,-6.5564279331806,-75.398472959182,50.504886170539,-15.566844925575,680.63413323457,-0.0019222824444335,4.8816217214751e-05,-0.0013391312965459,-0.00068528036563485,-7.9417715519366e-05,0.0037904210997208,2,-0.00029819427343964,-0.00029819427343964,-0.00019844331411641,-0.00013908425203057,5.6549225430801e-05,-0.00017195438797924,-5.0058112096204e-05,-0.00038027820637881,0.0001467231652814,0.053206653759994,-0.45143134286491,-0.56797364937649,-0.010082863300289,-0.0066895826617056,0.0039350689099048,-0.024976623790099,0.0012793256631612,0.036914693576446,-149.999925,-164.54473171915,10.000096666667
0,0,0,0,0,0,0,0,0,-4.5464033078301,4.9745322942577,58.007878802102,-35.259359428048,1.8750440088305,565.07663282367,-0.00089944664483071,-0.00011512233324969,0.00033060525992729,-0.0011149296893778,-0.00029588400399462,0.0029844195646497,3,-0.0001434764255885,-0.0001434764255885,-9.2893759153028e-05,-0.00013452836917819,0.00012016611575845,0.00043186063763195,-4.8593091784155e-05,-2.5752415475319e-05,7.5901080435708e-05,0.2801084029242,0.59706971361081,0.40476415959124,-0.016322715920138,0.011472397239212,-0.00018469712636305,-0.022062916988584,0.00045227403524788,0.037936665643708,-129.999935,-164.54473171915,10.000096666667
0,0,0,0,0,0,0,0,0,-29.359900639148,22.067545262195,10.685002420148,-29.108867633719,1.0454066930405,530.45819612048,-0.0010245247673736,3.1732585968383e-05,-0.00016192341285695,-0.00096863624971941,-0.00026239535110728,0.002864806820042,4,-4.6299000016743e-05,-4.6299000016743e-05,-2.3122497622762e-06,-0.00016762697795978,7.4473140489061e-05,0.00020378128175374,-5.1003115154664e-05,1.530792602542e-06,0.00015571951002152,0.27851022456148,0.59723819181377,0.40376533824896,-0.016368040425714,0.011138137663346,-0.00057466732280158,-0.019080551739796,0.00015651450101087,0.034901227473004,-109.999945,-164.54473171915,10.000096666667
0,0,0,0,0,0,0,0,0,-60.0983399099,-9.1719984459169,-15.685976949672,-23.483904797387,14.598004046767,532.13105534204,-0.0012246386951389,-0.00026439553533766,-0.00048824205161357,-0.00088953394358253,-0.00011466965214911,0.0029425295152525,5,1.741403661685e-05,1.741403661685e-05,9.5426886787496e-05,-0.00038600987739099,-0.00012460083602503,-0.00011228657486377,-9.7612116386871e-05,-0.00020584354019637,0.00016718397978285,0.27832231030059,0.59785600459154,0.40404421309206,-0.01542015795052,0.010280680970232,-0.00085653897824923,-0.018834769130571,0.00055517167971494,0.033664273462167,-89.999955,-164.54473171915,10.000096666667
0,0,0,0,0,0,0,0,0,-6.3839002046293,-46.090512681743,-3.7025291719384,-10.365334517565,-1.8982636801468,581.96706804282,-0.0010242747450348,-0.0006228587856268,-0.00038203962066008,-0.0010414607170657,-0.00031705691491733,0.0031095506899384,6,0.00020532474110159,0.00020532474110159,0.00023582188390872,-0.00050448603888427,-0.00051099215432048,-0.00056473650838753,-0.00013985185817131,8.0450970992605e-05,0.00066727120730209,0.28138039266248,0.59980846345577,0.40719248694926,-0.0092352256920858,0.0081856205368361,-0.0015695152890884,-0.023230118239677,0.0018748553426883,0.032090148664146,-69.999965,-164.54473171915,10.000096666667
0,0,0,0,0,0,0,0,0,212.98596883688,-52.616642824842,22.28202221883,6.514298123996,-6.3932062059197,618.1957063856,0.00018129837089705,-0.00069266140895429,-4.91528343268e-05,-0.0015096587723315,-0.00033363908455006,0.0028753742458853,7,-4.5233124399663e-05,-4.5233124399663e-05,-0.0001357686275606,0.00013127743024789,-1.8903204345718e-05,0.00012921289774718,6.4462945558647e-06,0.00042689182249616,0.00015599820764645,0.28342996240258,0.60208871169067,0.41036765020234,-0.0024784145545768,0.0061513605972803,-0.0018161618200704,-0.026378357065785,0.0028813056056287,0.028984774969358,-49.999975,-164.54473171915,10.000096666667
0,0,0,0,0,0,0,0,0,416.72311447936,-82.279900091548,-11.191986981531,-43.213380298853,2.9264038341153,580.43091245778,0.0015624714726641,-0.0010026511911095,-0.00036003225822361,-0.002238847925855,-0.00015824791821341,0.0024380649823101,8,-3.8664422228458e-05,-3.8664422228458e-05,-0.00039048409527226,0.00017642024989763,0.00015839573265503,2.3310482459593e-05,-4.6356158777997e-07,9.6968721543647e-05,-9.0570230337256e-05,0.28256147295383,0.6025708249649,0.41053628329092,-0.00014841650003979,0.0046515256777084,-0.0011908783173184,-0.025989595898585,0.0031061861788559,0.026480690432289,-29.999985,-164.54473171915,10.000096666667
0,0,0,0,0,0,0,0,0,568.56162813964,-90.555860451446,-13.312683775453,-39.021780759017,-93.557233957695,622.87301294834,0.0023423274876371,-0.0011416487590095,-0.00029806118266638,-0.0026711660144548,-0.0012167487954165,0.0024570553336028,9,0.00019054697851639,0.00019054697851639,-0.0006104549506842,0.00019802917522395,0.00072442030525541,-0.0002594471551248,-0.00019908933976745,-0.00014488633899475,1.3119487743465e-05,0.28169501154968,0.60251826015951,0.41132472517305,0.00099154631321774,0.0042709041628829,-0.00028996253770912,-0.027171805806796,0.0017772584860292,0.026889465804908,-9.999995,-164.54473171915,10.000096666667
0,0,0,0,0,0,0,0,0,705.67619313772,59.169993341149,-42.094933343864,3.7084231907171,104.14827095786,1063.8114276837,0.0019833977134545,0.00062920086637676,-0.00057697024779734,-0.0036999146480884,0.00141705022222,0.0049911642008177,10,-0.0007537313585872,-0.0007537313585872,-0.0015327535715243,0.0003037906445104,0.00031513848520247,8.4601767804891e-05,-0.0003819520380503,-0.0001283200516586,3.5186426630391e-05,-0.23101371046003,0.83008824379213,-0.44264694644596,-0.0020568535317212,-0.0099881445002149,0.0028638449051556,-0.029890164676606,-0.0043572919933087,0.035016737218804,9.999995,-164.54473171915,10.000096666667
