Fe_11,Fe_12,Fe_13,Fe_21,Fe_22,Fe_23,Fe_31,Fe_32,Fe_33,cauchy_stress_xx,cauchy_stress_xy,cauchy_stress_xz,cauchy_stress_yy,cauchy_stress_yz,cauchy_stress_zz,ee_xx,ee_xy,ee_xz,ee_yy,ee_yz,ee_zz,id,nye_tensor_11,nye_tensor_12,nye_tensor_13,nye_tensor_21,nye_tensor_22,nye_tensor_23,nye_tensor_31,nye_tensor_32,nye_tensor_33,ori_rodrigues_x,ori_rodrigues_y,ori_rodrigues_z,strain_xx,strain_xy,strain_xz,strain_yy,strain_yz,strain_zz,x,y,z
0,0,0,0,0,0,0,0,0,-6.6102599472204,-11.845998446637,14.334389418091,2.9874929842399,-1.6392691560947,384.23672061726,-0.00073014967753552,-5.8052706408252e-05,-0.00014191879703773,-0.00060155487241762,6.2749697131922e-05,0.0020346028262121,0,1.8684633432375e-05,1.8684633432375e-05,7.2866921192335e-06,-4.5527421549385e-05,4.7955894343915e-06,1.4400851775065e-05,5.5478440400082e-05,2.1436635426487e-05,1.0410280758418e-05,0.057451395474269,-0.45032899387429,-0.57019287001217,0.0010369159579914,0.00040374404849692,-0.00092905300963369,-0.0016420870862891,-0.00088397783878035,0.0019116761186974,-189.999905,-164.54473171915,10.000096666667
0,0,0,0,0,0,0,0,0,-6.0159135880564,-31.112569929562,34.915994717085,3.6506719217302,8.469503702768,310.08648260176,-0.00056688122373681,-0.00024088773011938,0.00013273968866454,-0.000480243735194,0.00014727794666807,0.0016154087219015,1,-5.0161302808953e-06,-5.0161302808953e-06,3.8735269159872e-05,-6.3499096998158e-05,1.7196117265601e-05,2.9413305353834e-06,4.2829335525187e-05,3.9134362521425e-05,9.3969067121955e-06,0.057374174946143,-0.4503798293412,-0.5703360152517,0.0012949150447366,0.00037055330979864,-0.00079063324056341,-0.0012903114722413,-0.00087771461109815,0.001167286904616,-169.999915,-164.54473171915,10.000096666667
0,0,0,0,0,0,0,0,0,22.58956362567,-53.240233938597,55.621069502901,10.217929141244,30.991349096993,198.87644058886,-0.00018077011033808,-0.00045836494932334,0.00045072184568876,-0.00033298302557264,0.00036104518919689,0.00094161510951719,2,-6.1249882491483e-06,-6.1249882491483e-06,6.1657696826227e-05,-6.7362265949959e-05,-2.5055853239276e-07,5.1398896388436e-05,2.9682138494319e-05,3.7189771201261e-05,3.8814643913132e-05,0.057222845244281,-0.45036342649332,-0.57037976783506,0.001717602293916,0.00024470675775705,-0.00058715080831785,-0.0010998437744435,-0.00075347600895293,0.00041371016827454,-149.999925,-164.54473171915,10.000096666667
0,0,0,0,0,0,0,0,0,135.83740197925,-8.4048748661086,-44.511546181219,-32.242727108747,-10.965633197122,203.6225754696,0.00049436472135476,-0.00021047501652208,-0.00054943201981715,-0.00086025438433935,-0.00015905603766635,0.0009332426820419,3,-1.3883330007324e-05,-1.3883330007324e-05,4.4115158266997e-05,-2.1905635422092e-05,-5.3349101157379e-05,5.5553448238349e-05,2.5603738322817e-05,-9.8167845896521e-06,-3.4164535503689e-05,0.28512834749356,0.59637480325031,0.39849141318982,-0.00015776548220088,0.00039030071420231,0.00024806935117264,-0.00078914966461443,-0.00023113554617805,0.00024033857541512,-129.999935,-164.54473171915,10.000096666667
0,0,0,0,0,0,0,0,0,195.75663870596,-4.0664425107179,-23.688952487234,-4.1922987444974,5.4560216218205,298.88157521457,0.00063286985537844,-0.00017818981756912,-0.0003559405843429,-0.00098163680885237,-1.1100365236678e-05,0.0012544972480827,4,1.3216898795729e-05,1.3216898795729e-05,-5.7374620751457e-06,-9.7811521789091e-06,-3.2689574268885e-05,3.0063132433017e-06,5.9249061043264e-06,-4.6645244867633e-06,-9.4129353742723e-06,0.28500751638341,0.596692290534,0.39859376727371,-1.953855664511e-05,0.00041300079308773,0.00038451735289719,-0.00091166172918535,-0.00012610849465646,0.00056300098998173,-109.999945,-164.54473171915,10.000096666667
0,0,0,0,0,0,0,0,0,230.16528700034,-9.9398303477404,-13.620537534881,-7.3834385020413,6.1061970670763,333.31468872837,0.00078965518138735,-0.00024421446330063,-0.00025713992513328,-0.0011382915922546,-1.983304888055e-05,0.0013756068981481,5,1.3175970840648e-05,1.3175970840648e-05,-6.8617853860704e-06,-1.4379031946944e-05,-2.5342898953649e-05,-1.0921205497177e-06,-1.2819045120001e-06,-1.2976734036924e-05,-1.5421250743998e-06,0.28490198262506,0.59684951380588,0.39868875481026,0.0001368037014423,0.00036788363296796,0.00045333898864325,-0.0010765588876228,-0.00013087609731415,0.00069279608300386,-89.999955,-164.54473171915,10.000096666667
0,0,0,0,0,0,0,0,0,266.00478392732,0.47865327739093,-10.663211795698,-3.8996674211016,5.7792246512036,361.94322754765,0.00094280510968789,-0.00015767523757431,-0.00022072026974402,-0.0012410947795272,-2.4266168501585e-05,0.0014507500594975,6,1.1700711222248e-05,1.1700711222248e-05,-7.1692926096716e-06,-2.170741064216e-05,-2.1073257812915e-05,-8.5578055818722e-06,-4.1935236129623e-06,-1.9329996269098e-05,6.6637044512588e-06,0.28479601361783,0.5969847797608,0.39879130617531,0.00028804557618965,0.00043730543327662,0.0004743790476157,-0.0012163985535373,-0.00012803496146611,0.00080688377654836,-69.999965,-164.54473171915,10.000096666667
0,0,0,0,0,0,0,0,0,282.28198487658,8.8235398071741,-8.8868978349604,-3.3098572403058,4.6097247505113,374.64165548412,0.0010144053185712,-8.4989756262727e-05,-0.0001967232235981,-0.0012909203130092,-3.6677325430289e-05,0.00148357531654,7,1.0268070965623e-05,1.0268070965623e-05,-2.4075003138125e-06,-2.5560476474263e-05,-1.5329965479728e-05,-1.3188334225463e-05,-2.5162265406469e-06,-2.3775606328061e-05,1.3603764046562e-05,0.28472387402445,0.59708459626193,0.39889231924128,0.00035573240237335,0.00050757600005238,0.00048094829664061,-0.0013475438435856,-0.00012377955071372,0.00092494217285678,-49.999975,-164.54473171915,10.000096666667
0,0,0,0,0,0,0,0,0,287.46665771007,6.9338854048272,-7.6721453574767,-2.2214587132779,4.731701660683,382.21930283111,0.0010302771875983,-0.000104479788848,-0.00018677263646357,-0.0013101281368186,-3.8741810479165e-05,0.001512490066348,8,2.3744157868112e-06,2.3744157868112e-06,8.960585521682e-06,-2.7678085944101e-05,-5.975279619536e-06,-1.1472019878303e-05,1.1200148645251e-06,-2.2620383347715e-05,1.403035773358e-05,0.28470691248032,0.59712230696454,0.39894383400396,0.00036830626997416,0.00050985555258927,0.00047925157128414,-0.0014352604016044,-0.00011434963355054,0.0010256636583005,-29.999985,-164.54473171915,10.000096666667
0,0,0,0,0,0,0,0,0,294.18017509161,2.8315878807024,-12.69897777859,0.77268674341575,8.8194589737502,384.31082290785,0.0010593291710415,-0.00014444123145923,-0.00024492331377079,-0.0013145855255138,1.0293309502017e-05,0.0015096855958259,9,2.2991976707389e-07,2.2991976707389e-07,4.0133169725435e-06,-2.4289220947342e-05,-3.4188880425677e-06,-1.4031471785287e-05,4.6439902793371e-07,-2.0563335283583e-05,1.7675187025017e-05,0.28473142500692,0.59710657465642,0.39893912216044,0.00039593827507326,0.00048891470482495,0.00043428420431262,-0.0014704651684255,-7.4835971397168e-05,0.0010550265442483,-9.999995,-164.54473171915,10.000096666667
