%GrainID,O11,O12,O13,O21,O22,O23,O31,O32,O33,X,Y,Z,a,b,c,alpha,beta,gamma,DiffPos,DiffOme,DiffAngle,GrainRadius,Confidence,eFab11,eFab12,eFab13,eFab21,eFab22,eFab23,eFab31,eFab32,eFab33,eKen11,eKen12,eKen13,eKen21,eKen22,eKen23,eKen31,eKen32,eKen33,RMSErrorStrain,PhaseNr,Eul0,Eul1,Eul2,layer,Zraw,eqv_strain,strain/error,Confidence/R
47269.0,-0.825573,-0.479059,-0.298213,0.485177,-0.872464,0.058392,-0.288153,-0.096479,0.952712,-57.630229,321.652326,579.77221,3.593373,3.591559,3.598579,90.076605,90.0118,90.066403,166.052382,0.091333,0.079957,61.942146,0.835616,-1067.841095,-654.122549,-203.418246,-654.122549,-207.610466,432.669884,-203.418246,432.669884,1076.626621,-300.680951,67.812379,-291.964913,67.812379,-241.525428,39.682028,-291.964913,39.682028,812.344901,854.861964,1.0,4.519028,0.308758,4.389303,0.0,179.77221,1115.8166588290148,1.3052594521903595,0.013490265577818373
47336.0,0.82686,0.344835,-0.444287,-0.336749,0.936273,0.099969,0.450447,0.066953,0.890289,-301.835102,237.638182,389.164679,3.595944,3.595612,3.595891,90.007459,89.914139,90.040929,95.617831,0.065011,0.055985,98.632264,1.0,-414.409329,-64.84826,311.581083,-64.84826,416.290141,-395.127794,311.581083,-395.127794,894.40792,65.407219,32.679066,-26.012667,32.679066,110.293147,-50.697468,-26.012667,-50.697468,807.675573,427.85604,1.0,4.491064,0.472816,1.423241,0.0,-10.835321,723.1153172789872,1.6900902398829922,0.010138670242832507
47390.0,0.802367,-0.46716,0.371442,-0.364842,0.108614,0.924713,-0.472332,-0.877477,-0.083291,115.746476,456.418236,320.814058,3.595539,3.598021,3.592636,89.89615,89.996689,89.954294,144.421194,0.074617,0.069029,77.905513,0.986301,-335.581525,-547.240742,-152.716521,-547.240742,-329.07997,-652.23168,-152.716521,-652.23168,1212.550467,178.405421,-50.464894,24.438098,-50.464894,-310.516872,-105.935272,24.438098,-105.935272,903.357776,598.387347,1.0,2.759636,1.654184,3.635397,0.0,-79.185942,1062.930359593363,1.7763249255224693,0.012660220849838958
47274.0,-0.309518,0.60008,-0.737633,0.251296,0.799767,0.545181,0.917087,-0.016621,-0.39834,-274.888218,466.489757,320.73261,3.59708,3.595494,3.590044,89.985264,90.073002,89.998055,103.67484,0.060717,0.057683,104.846744,1.0,-984.336829,765.647881,-237.465813,765.647881,-268.748637,146.17744,-237.465813,146.17744,806.483464,7.444142,56.88545,3.878642,56.88545,29.654241,-6.181277,3.878642,-6.181277,782.50627,278.601758,1.0,4.075904,1.980503,1.588918,0.0,-79.26739,765.8115231677834,2.7487677345086365,0.009537730613742282
47499.0,-0.331383,-0.750761,0.57144,0.355284,0.461785,0.812729,-0.874047,0.472348,0.113706,124.747357,20.38934,331.468938,3.597392,3.593567,3.595026,89.984891,90.01844,90.049713,101.334591,0.064463,0.060689,86.35492,0.993056,-345.156399,210.553427,228.436365,210.553427,-60.501488,-25.072726,228.436365,-25.072726,896.157854,-267.076371,87.895257,73.948229,87.895257,6.559526,6.081457,73.948229,6.081457,879.557385,521.863045,1.0,2.528781,1.456844,5.207843,0.0,-68.531062,1042.021397977534,1.9967334494388922,0.011499703780629986
48946.0,-0.222587,0.79103,0.569848,-0.927221,0.008811,-0.374411,-0.301192,-0.611714,0.731498,218.472891,-21.093817,463.413584,3.595302,3.593445,3.595411,90.058685,90.044096,89.958292,124.203306,0.064095,0.06151,81.590838,0.861111,-649.357928,42.701164,236.664929,42.701164,-109.766964,296.678261,236.664929,296.678261,740.755661,-339.138327,28.978953,87.654329,28.978953,-195.475967,79.357089,87.654329,79.357089,863.515909,561.391305,1.0,0.98949,0.750279,3.599121,0.0,63.413584,1142.5215077864984,2.0351606760038767,0.01055401588104782
48513.0,0.122143,0.288997,0.949506,-0.990069,-0.031615,0.136984,0.069607,-0.956808,0.282266,-158.547887,126.409432,481.339888,3.592456,3.598046,3.596142,89.980497,90.000215,90.009725,143.697222,0.088874,0.079699,68.529513,0.840278,506.129792,147.136336,-287.951673,147.136336,-620.856035,-16.807771,-287.951673,-16.807771,789.035107,-223.562683,-25.87119,423.91348,-25.87119,-283.376597,-49.68782,423.91348,-49.68782,808.248172,628.465064,1.0,1.714076,1.284642,3.068972,0.0,81.339888,1125.6369831742497,1.7910891911952798,0.012261549268561125
47281.0,0.762236,-0.258582,0.593406,-0.254253,0.723459,0.641843,-0.595274,-0.640111,0.485702,-331.158793,-76.367567,397.119513,3.594806,3.596088,3.595045,90.003447,90.045968,89.987142,100.876564,0.056343,0.057131,83.9734,1.0,-332.454426,-115.727256,49.260648,-115.727256,294.068554,30.106683,49.260648,30.106683,516.203194,-195.214909,-188.391014,247.348146,-188.391014,101.987494,78.296382,247.348146,78.296382,756.924826,559.267149,1.0,2.395386,1.06363,3.890713,0.0,-2.880487,888.2697103194323,1.588274426466326,0.011908532940192966
48065.0,0.350548,0.644175,-0.67982,-0.522159,0.737021,0.429127,0.777474,0.204545,0.594723,-83.316197,229.694524,499.515526,3.597044,3.593965,3.592787,90.063041,89.923756,89.931896,127.410071,0.05617,0.053377,100.054355,1.0,171.036118,352.430076,359.013194,352.430076,-1147.783843,-427.188044,359.013194,-427.188044,856.448317,-113.912326,115.870906,108.972619,115.870906,-49.772514,-153.974618,108.972619,-153.974618,903.823965,422.89098,1.0,4.149318,0.933875,1.313537,0.0,99.515526,1005.6742118024277,2.3780933133225677,0.009994567452860998
47286.0,0.49943,0.503192,-0.705243,-0.133841,0.849076,0.511035,0.855954,-0.160836,0.491402,455.448994,158.329288,506.82723599999997,3.599816,3.595216,3.596316,90.083533,90.002098,89.927412,142.967606,0.073265,0.069991,80.646443,0.993243,1452.549021,272.688577,406.515824,272.688577,-539.848607,154.092858,406.515824,154.092858,1068.388275,-272.377357,14.389437,-4.911705,14.389437,-167.280794,32.976223,-4.911705,32.976223,1088.486227,518.371658,1.0,4.085328,1.057098,1.756533,0.0,106.827236,1311.8543575570322,2.5307216112440933,0.012316017459071318
47287.0,0.457146,0.410416,-0.789035,-0.112281,0.906696,0.406564,0.882276,-0.097266,0.460574,323.387066,-286.730891,354.376695,3.596914,3.593621,3.592092,90.028138,89.910619,89.983235,91.901279,0.056387,0.05215,102.627038,1.0,-733.969549,492.369644,125.884297,492.369644,-652.329175,95.564805,125.884297,95.564805,941.559997,-106.67615,53.881759,124.254764,53.881759,-309.086074,90.95927,124.254764,90.95927,946.847403,413.420222,1.0,4.236602,1.092154,1.680597,0.0,-45.623305,1176.4724117890703,2.8457060133576877,0.009744020869042328
47288.0,-0.094776,-0.13153,-0.986771,0.152854,0.977556,-0.144983,0.983694,-0.164573,-0.072544,570.830707,133.598379,313.173786,3.600049,3.593253,3.58596,90.107144,90.015111,90.029951,165.316619,0.074386,0.073451,73.945837,0.895833,-2646.116228,613.950061,-325.113457,613.950061,-221.273471,82.082159,-325.113457,82.082159,1486.151534,-212.472611,3.683227,-351.855091,3.683227,-675.745676,53.815215,-351.855091,53.815215,1507.994235,578.400958,1.0,4.858272,1.643404,1.736562,0.0,-86.826214,2016.607990254655,3.4865225625277323,0.01211471850673622
48328.0,-0.04048,-0.724385,0.688206,0.720894,0.455751,0.522114,-0.691862,0.517259,0.503756,149.469326,239.596566,416.732496,3.596972,3.595165,3.593796,89.945854,90.01195,90.001738,55.136683,0.058981,0.049218,108.339407,1.0,-527.69805,-223.267246,-77.429914,-223.267246,411.970415,-115.802793,-77.429914,-115.802793,591.870052,-10.378909,-49.490129,-59.650595,-49.490129,-59.980158,-2.365385,-59.650595,-2.365385,778.947467,222.983773,1.0,2.219816,1.042855,5.354373,0.0,16.732496,818.0206488339787,3.6685209772371135,0.009230251740255511
49288.0,0.439734,0.10871,-0.891525,0.454545,0.829194,0.325309,0.774612,-0.548287,0.315211,-22.259206,-322.580146,301.580342,3.595288,3.59824,3.595382,89.965699,89.964521,90.007402,135.328474,0.063486,0.067376,159.811135,1.0,-124.132129,-252.534709,-60.370906,-252.534709,924.033586,-248.806545,-60.370906,-248.806545,504.442308,-237.980534,100.12889,108.543797,100.12889,-45.826923,73.263063,108.543797,73.263063,837.12396,397.885181,1.0,4.362511,1.250118,2.186753,0.0,-98.419658,1003.2789954319142,2.521528931814915,0.006257386257847427
48067.0,-0.264713,-0.518291,-0.813205,0.795972,0.35862,-0.487668,0.544385,-0.77638,0.317614,-18.665739,-347.95516,296.77437399999997,3.597373,3.596007,3.595968,90.027781,90.041005,90.045727,115.187899,0.06609,0.056655,117.931065,0.992857,-96.3089,313.556713,54.077928,313.556713,725.083641,220.127548,54.077928,220.127548,797.233793,84.59216,-86.884788,163.151238,-86.884788,-237.708996,-86.181727,163.151238,-86.181727,773.62214,279.002274,1.0,5.252578,1.247585,2.530073,0.0,-103.225626,912.0917962337857,3.269119577978012,0.008418960686906372
47819.0,-0.417125,-0.523737,-0.742769,0.679546,0.362966,-0.637552,0.60351,-0.770685,0.204502,519.801132,-142.76889,494.47365,3.59488,3.593724,3.595233,90.08342,90.062431,90.136,160.976323,0.080628,0.0732,69.934069,0.871429,-1418.722711,794.623833,-198.708752,794.623833,257.865634,160.256327,-198.708752,160.256327,1049.870099,77.874038,146.953779,179.006072,146.953779,148.850195,95.986301,179.006072,95.986301,917.218374,811.917602,1.0,5.421708,1.364842,2.477253,0.0,94.47365,834.9263809372401,1.028338810343023,0.012460722112422775
49576.0,-0.447794,0.890575,0.079734,-0.51064,-0.327917,0.794807,0.733981,0.315194,0.601602,-294.134325,-191.845314,566.476414,3.588441,3.592857,3.595472,89.990007,89.922276,89.914325,185.024565,0.067238,0.067722,75.746884,0.814286,-1397.063943,-674.168653,727.866098,-674.168653,-730.289231,700.869936,727.866098,700.869936,52.859723,-307.742104,1.934773,-75.48604,1.934773,-113.930729,239.215298,-75.48604,239.215298,503.917615,686.040404,1.0,3.041609,0.925291,1.165178,0.0,166.476414,765.6630104942055,1.116061103733776,0.010750092373436774
47296.0,-0.794365,-0.310417,-0.522136,0.499141,0.156308,-0.852307,0.346184,-0.937662,0.030776,83.290843,444.113612,409.114219,3.594038,3.596822,3.589779,89.974384,89.943031,90.081591,160.399178,0.069629,0.069304,96.964228,0.965278,-310.96227,-117.663285,-203.640374,-117.663285,-1631.104913,252.874639,-203.640374,252.874639,944.334318,-6.655425,-28.179684,70.087206,-28.179684,-302.984835,-37.008486,70.087206,-37.008486,797.850065,546.816869,1.0,5.733541,1.540015,2.787917,0.0,9.114219,989.315821246167,1.8092269593939083,0.009954990824038737
49350.0,0.487407,0.277075,-0.828048,0.466562,0.718951,0.515198,0.738075,-0.637447,0.221149,480.083215,176.677489,208.431911,3.592739,3.596579,3.594141,90.041127,89.930784,90.10681,169.762746,0.084569,0.075778,73.175146,0.880282,-781.933482,-319.912536,-677.484052,-319.912536,-502.088397,-310.426635,-677.484052,-310.426635,1069.548123,-205.256712,-57.622794,-109.229758,-57.622794,-212.40602,-189.332197,-109.229758,-189.332197,986.215454,928.570842,1.0,4.155817,1.347804,2.283169,0.0,-191.568089,1210.9908719215168,1.3041448397337432,0.012029794925178557
47710.0,0.57014,0.475064,-0.670265,-0.454056,0.86214,0.22483,0.68467,0.176153,0.707246,330.512388,479.342638,518.001277,3.594695,3.600388,3.598147,89.997789,89.91061,89.981457,163.058217,0.082148,0.0715,112.193518,1.0,255.00347,877.237803,-293.543782,877.237803,934.490074,358.323311,-293.543782,358.323311,1315.590915,-119.239719,-64.989606,-157.146728,-64.989606,-105.047812,-4.68834,-157.146728,-4.68834,943.738231,441.155201,1.0,4.388748,0.785201,1.318977,0.0,118.001277,1066.181687545266,2.4167950080345215,0.008913170901727139
49568.0,-0.291158,0.247005,0.924238,-0.379031,0.85725,-0.348507,-0.878386,-0.451786,-0.155973,-127.905415,308.74017,326.287508,3.597304,3.594909,3.596822,89.998202,89.952639,89.985612,128.438481,0.072249,0.063804,96.674565,1.0,324.637539,-232.909498,-241.319209,-232.909498,225.606768,328.948454,-241.319209,328.948454,788.994136,107.493058,45.027118,70.174127,45.027118,-38.268181,63.30807,70.174127,63.30807,906.384561,879.806695,1.0,1.210207,1.727408,4.237338,0.0,-73.712492,885.5174806582355,1.0064909549912389,0.010343982411506067
47660.0,0.635636,-0.609333,0.474004,-0.460964,0.19295,0.866188,-0.619256,-0.76908,-0.158235,-174.678711,-111.854698,206.689679,3.594816,3.595988,3.594941,90.00371,89.933056,90.01389,133.2307,0.08133,0.073202,76.189562,0.895833,614.297794,135.342457,-57.589955,135.342457,-396.679796,-329.997625,-57.589955,-329.997625,205.741462,-130.469614,179.412901,248.714539,179.412901,-203.389153,-82.827576,248.714539,-82.827576,737.58082,580.815689,1.0,2.640879,1.729699,3.819491,0.0,-193.310321,947.5272509735703,1.6313733752697757,0.011757949205693032
