%GrainID,O11,O12,O13,O21,O22,O23,O31,O32,O33,X,Y,Z,a,b,c,alpha,beta,gamma,DiffPos,DiffOme,DiffAngle,GrainRadius,Confidence,eFab11,eFab12,eFab13,eFab21,eFab22,eFab23,eFab31,eFab32,eFab33,eKen11,eKen12,eKen13,eKen21,eKen22,eKen23,eKen31,eKen32,eKen33,RMSErrorStrain,PhaseNr,Eul0,Eul1,Eul2,layer,Zraw,eqv_strain,strain/error,Confidence/R
49863.0,-0.173453,-0.979816,-0.099373,0.971493,-0.186786,0.145988,-0.161603,-0.071218,0.984283,-71.621777,454.01534,267.037799,3.592247,3.59636,3.595929,89.964435,90.003976,89.985302,131.868884,0.066685,0.06771,85.968373,0.986111,517.705642,42.184721,-290.373433,42.184721,-704.978877,64.738792,-290.373433,64.738792,275.097712,-273.263117,-112.796214,-40.483311,-112.796214,-95.466295,45.6407,-40.483311,45.6407,309.746555,565.900448,1.0,3.739242,0.177531,4.297298,0.0,-132.962201,529.3282904550301,0.9353735137085987,0.011470625365912182
50696.0,0.471645,-0.876912,-0.092606,0.877993,0.476752,-0.042858,0.081733,-0.061094,0.99478,39.158616,293.129119,272.702143,3.59458,3.594727,3.594859,89.899539,89.995106,90.001447,125.51983,0.061818,0.064176,106.503859,0.992958,135.506048,-19.262482,-743.862459,-19.262482,-85.106554,450.953882,-743.862459,450.953882,-66.983724,-121.157049,83.730439,2.392796,83.730439,204.845004,87.374462,2.392796,87.374462,-2.764866,261.311565,1.0,5.145834,0.102221,2.212684,0.0,-127.297857,304.44385231399144,1.1650607668818311,0.009323211471614376
51206.0,-0.639539,0.195899,0.743379,-0.755043,0.021779,-0.655313,-0.144565,-0.980382,0.133984,326.45974,236.004473,219.019013,3.591081,3.594355,3.594166,90.040628,89.943168,89.939479,139.538899,0.075167,0.0746,66.399339,0.958904,-1215.709656,-530.805374,379.934446,-530.805374,-166.417527,62.266794,379.934446,62.266794,96.361347,-398.49273,-37.476752,77.132383,-37.476752,-36.911895,-24.301191,77.132383,-24.301191,278.483695,637.981099,1.0,0.848279,1.436408,3.287996,0.0,-180.980987,591.7891716794699,0.9275967150234805,0.014441469063419442
49609.0,-0.288413,0.582755,-0.759746,0.729666,0.647548,0.219701,0.620004,-0.490997,-0.611978,356.370002,-201.707408,494.64186,3.595919,3.595603,3.59624,90.010639,89.98264,90.010118,78.412601,0.056776,0.055074,94.296,1.0,527.945391,-128.932105,-23.847596,-128.932105,234.016077,11.851046,-23.847596,11.851046,223.086805,338.132568,-79.248472,-72.512837,-79.248472,-12.584251,12.772464,-72.512837,12.772464,478.999311,777.441917,1.0,4.430891,2.229356,2.240594,0.0,94.64186,448.35949658875666,0.5767112459267574,0.010604903707474335
48800.0,0.283151,-0.864668,0.41494,-0.015938,0.428344,0.903475,-0.958943,-0.262433,0.107505,318.319187,-278.396023,544.328571,3.595075,3.595558,3.595511,89.992897,90.043135,89.994995,144.425202,0.073257,0.075677,70.184861,0.951389,60.058074,-129.597202,194.809774,-129.597202,275.024284,293.857535,194.809774,293.857535,199.630281,-255.277692,78.049502,70.753125,78.049502,178.564917,70.462868,70.753125,70.462868,137.637093,593.269002,1.0,2.711055,1.463083,4.445261,0.0,144.328571,429.1681734895114,0.7233955794803373,0.013555473166784501
48801.0,-0.530993,0.382358,-0.756207,0.333167,0.914742,0.228575,0.779132,-0.130571,-0.61311,109.543482,-433.751259,270.39739599999996,3.596433,3.593839,3.593939,90.049832,90.057499,89.969159,125.600936,0.077943,0.068778,92.09012,1.0,-292.328495,221.261238,4.700219,221.261238,-263.919682,633.169472,4.700219,633.169472,552.888795,108.676969,117.390988,79.484666,117.390988,-56.520743,84.704168,79.484666,84.704168,266.178966,445.762002,1.0,4.418856,2.230788,1.736839,0.0,-129.602604,313.96030298565415,0.7043227138630227,0.010858928189039172
51383.0,0.775079,-0.147026,-0.614522,0.447574,0.814247,0.369701,0.446017,-0.561591,0.696911,133.644329,-61.461055,557.29426,3.596175,3.594897,3.595229,89.99422,90.012716,90.051835,126.940436,0.069649,0.065675,72.800179,0.858108,509.893338,-182.880663,292.530599,-182.880663,-208.714146,9.291033,292.530599,9.291033,277.403862,415.243893,-148.6787,76.86249,-148.6787,-156.958756,-22.247971,76.86249,-22.247971,21.737168,644.893453,1.0,4.170788,0.799716,2.470397,0.0,157.29426,527.7110492596859,0.818291838449918,0.01178716882001073
49763.0,-0.179667,-0.672219,-0.718221,0.735269,0.39327,-0.552013,0.653528,-0.627264,0.423604,-348.580927,194.918201,270.679807,3.595311,3.594141,3.594527,90.092851,90.019423,90.022227,101.787059,0.070533,0.064526,98.412349,1.0,-974.233487,110.570334,-49.720014,110.570334,418.766774,-235.962362,-49.720014,-235.962362,487.040621,156.322356,75.208713,-4.009455,75.208713,161.1989,6.378182,-4.009455,6.378182,333.264517,617.766657,1.0,5.367678,1.133376,2.335691,0.0,-129.320193,186.42498054650875,0.30177248712616866,0.010161326400206136
49056.0,0.748512,-0.439917,0.496189,-0.401678,0.294577,0.867109,-0.527622,-0.84835,0.04379,-10.617054,-457.097395,501.686472,3.595816,3.592924,3.59565,89.987795,89.991243,90.015084,133.249122,0.073331,0.074397,72.954444,0.943662,229.242925,41.387884,-312.590009,41.387884,227.011847,61.652285,-312.590009,61.652285,-409.160916,-88.389606,92.152168,-93.211474,92.152168,-118.546215,23.857196,-93.211474,23.857196,-40.638576,556.051791,1.0,2.62184,1.526993,3.697988,0.0,101.686472,133.9468780468531,0.24088921250656148,0.012934948829162485
50911.0,-0.428259,0.721837,0.543641,-0.882762,-0.205561,-0.422465,-0.193199,-0.66083,0.725243,214.16638,39.772349,579.749287,3.596533,3.595216,3.594659,90.031555,90.033117,89.986344,162.820456,0.066228,0.071833,58.772484,0.805556,-1.455636,309.85195,61.344225,309.85195,169.796173,309.762102,61.344225,309.762102,439.931085,34.280503,211.373505,75.782508,211.373505,265.584223,9.857837,75.782508,9.857837,72.141496,894.597682,1.0,0.910174,0.759409,3.426024,0.0,179.749287,289.94252916189396,0.324103823423381,0.013706345983266593
51160.0,-0.287324,0.87478,0.390134,-0.442651,-0.482475,0.75583,0.849415,0.044475,0.525849,439.374614,-129.860761,488.565565,3.595735,3.591226,3.595866,90.014514,89.986783,89.962477,128.90693,0.076719,0.071847,81.876016,0.92029,-954.5245,353.906513,158.306763,353.906513,160.554898,-24.197008,158.306763,-24.197008,406.185181,252.206012,56.193402,91.842401,56.193402,156.082941,-62.135303,91.842401,-62.135303,350.582898,571.940051,1.0,2.665095,1.017084,1.518485,0.0,88.565565,199.9101937665388,0.34952997856507656,0.011240043726602427
50939.0,0.561972,-0.298145,-0.771555,0.682946,0.693496,0.229452,0.46666,-0.655876,0.593342,432.817864,326.320144,533.962264,3.59466,3.594123,3.595871,90.070165,90.020718,89.955622,140.595461,0.069605,0.066664,80.154965,0.956522,-89.698899,484.684735,-576.883743,484.684735,38.268062,-186.481692,-576.883743,-186.481692,171.176899,362.091742,380.630964,-241.392655,380.630964,-242.232683,37.94872,-241.392655,37.94872,81.730219,863.463442,1.0,4.42333,0.935592,2.523186,0.0,133.962264,654.0826519226973,0.7575105327072983,0.011933409240463145
